Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Slutbetyg årskurs 9, uppdelat per kön
Valt läsår: 2004/05

;;Flickor;Flickor;Flickor;Flickor;Flickor;Pojkar;Pojkar;Pojkar;Pojkar;Pojkar;
Lilla Edet;Kommunal;90;54,2;53,3;76,7;187,5;76;45,8;65,8;77,6;189,3;
Lindesberg;Samtliga;175;51,0;69,7;82,3;194,4;168;49,0;60,1;70,8;166,2;
Lindesberg;Kommunal;175;51,0;69,7;82,3;194,4;168;49,0;60,1;70,8;166,2;
Linköping;Samtliga;820;48,9;80,6;91,8;220,1;856;51,1;71,5;87,9;199,6;
Linköping;Kommunal;679;48,6;79,4;90,4;218,2;717;51,4;70,6;86,8;196,5;
Linköping;Enskild;141;50,4;86,9;~100;229,8;139;49,6;76,8;94,4;217,5;
Ljungby;Samtliga;191;48,8;77,0;94,8;207,1;200;51,2;75,0;91,5;191,5;
Ljungby;Kommunal;191;48,8;77,0;94,8;207,1;200;51,2;75,0;91,5;191,5;
Ljusdal;Samtliga;137;47,7;71,5;87,6;211,1;150;52,3;63,3;79,3;182,4;
Ljusdal;Kommunal;118;46,1;71,2;87,3;208,8;138;53,9;60,9;78,3;179,4;
Ljusdal;Enskild;19;61,3;73,7;~100;225,6;12;38,7;91,7;~100;216,7;
Ljusnarsberg;Samtliga;29;38,7;75,9;~100;213,5;46;61,3;63,0;80,4;173,0;
Ljusnarsberg;Kommunal;29;38,7;75,9;~100;213,5;46;61,3;63,0;80,4;173,0;
Lomma;Samtliga;116;48,5;94,4;~100;246,3;123;51,5;90,3;~100;231,7;
Lomma;Kommunal;108;48,9;94,4;~100;246,3;113;51,1;90,3;~100;231,7;
Lomma;Enskild;..;..;.;.;.;..;..;.;.;.;
Ludvika;Samtliga;194;53,0;83,0;94,3;213,8;172;47,0;73,8;87,2;182,8;
Ludvika;Kommunal;194;53,0;83,0;94,3;213,8;172;47,0;73,8;87,2;182,8;
Luleå;Samtliga;485;51,3;83,1;91,5;225,1;460;48,7;75,4;89,1;194,8;
Luleå;Kommunal;485;51,3;83,1;91,5;225,1;460;48,7;75,4;89,1;194,8;
Lund;Samtliga;651;51,2;88,2;95,4;242,2;620;48,8;86,8;94,7;225,7;
Lund;Kommunal;583;50,4;88,7;95,4;242,3;573;49,6;86,9;95,1;226,6;
Lund;Enskild;68;59,1;82,6;~100;241,3;47;40,9;83,9;~100;207,8;
Lycksele;Samtliga;78;48,1;84,6;92,3;214,8;84;51,9;82,1;89,3;185,5;
Lycksele;Kommunal;78;48,1;84,6;92,3;214,8;84;51,9;82,1;89,3;185,5;
Lysekil;Samtliga;111;50,5;87,4;~100;235,8;109;49,5;87,2;93,6;215,6;
Lysekil;Kommunal;111;50,5;87,4;~100;235,8;109;49,5;87,2;93,6;215,6;
Malmö;Samtliga;1 498;48,9;67,6;79,0;206,6;1 566;51,1;61,0;75,7;186,4;
Malmö;Kommunal;1 422;48,8;66,7;78,5;204,3;1 490;51,2;60,2;75,1;184,9;
Malmö;Enskild;76;50,0;86,6;91,0;256,1;76;50,0;79,0;90,3;220,0;
Malung;Samtliga;72;47,4;83,3;~100;214,4;80;52,6;88,8;~100;194,1;
Malung;Kommunal;72;47,4;83,3;~100;214,4;80;52,6;88,8;~100;194,1;
Malå;Samtliga;32;46,4;75,0;84,4;189,7;37;53,6;91,9;100,0;201,1;
Malå;Kommunal;32;46,4;75,0;84,4;189,7;37;53,6;91,9;100,0;201,1;
Mariestad;Samtliga;182;54,3;83,5;95,6;220,3;153;45,7;80,4;95,4;204,5;
Mariestad;Kommunal;182;54,3;83,5;95,6;220,3;153;45,7;80,4;95,4;204,5;
Mark;Samtliga;272;54,9;88,2;94,9;220,2;223;45,1;79,4;91,5;195,4;
Mark;Kommunal;257;55,0;88,3;95,3;219,9;210;45,0;80,5;92,4;196,3;
Mark;Enskild;15;53,6;86,7;~100;225,3;13;46,4;..;~100;181,2;
Markaryd;Samtliga;64;50,0;82,8;~100;232,9;64;50,0;64,1;89,1;196,0;
Markaryd;Kommunal;64;50,0;82,8;~100;232,9;64;50,0;64,1;89,1;196,0;
Mellerud;Samtliga;65;44,5;78,5;92,3;220,0;81;55,5;70,4;80,2;174,1;
Mellerud;Kommunal;65;44,5;78,5;92,3;220,0;81;55,5;70,4;80,2;174,1;
Mjölby;Samtliga;166;51,6;72,9;87,3;209,8;156;48,4;80,1;90,4;201,3;
Mjölby;Kommunal;166;51,6;72,9;87,3;209,8;156;48,4;80,1;90,4;201,3;
Mora;Samtliga;144;49,7;78,5;93,8;222,1;146;50,3;86,3;90,4;205,2;
Mora;Kommunal;144;49,7;78,5;93,8;222,1;146;50,3;86,3;90,4;205,2;
Motala;Samtliga;281;49,5;75,1;87,5;205,6;287;50,5;64,1;84,7;189,2;
Motala;Kommunal;272;49,4;75,4;87,9;206,5;279;50,6;64,9;85,3;189,5;
Motala;Enskild;..;..;..;..;..;..;..;..;..;..;
Mullsjö;Samtliga;65;56,0;87,7;89,2;209,7;51;44,0;70,6;78,4;190,7;
Mullsjö;Kommunal;65;56,0;87,7;89,2;209,7;51;44,0;70,6;78,4;190,7;
Munkedal;Samtliga;75;50,3;85,3;~100;220,3;74;49,7;82,4;90,5;195,8;
Munkedal;Kommunal;75;50,3;85,3;~100;220,3;74;49,7;82,4;90,5;195,8;
Munkfors;Samtliga;18;36,0;83,3;~100;226,7;32;64,0;81,3;~100;192,2;
Munkfors;Kommunal;18;36,0;83,3;~100;226,7;32;64,0;81,3;~100;192,2;
Mölndal;Samtliga;405;48,1;82,5;93,1;225,7;437;51,9;78,5;93,4;209,7;
Mölndal;Kommunal;364;48,7;81,6;92,9;223,5;384;51,3;78,1;94,3;208,2;
Mölndal;Enskild;41;43,6;90,2;~100;245,6;53;56,4;81,1;86,8;220,5;
Mönsterås;Samtliga;96;46,2;78,1;88,5;207,4;112;53,8;63,4;82,1;178,4;
Mönsterås;Kommunal;96;46,2;78,1;88,5;207,4;112;53,8;63,4;82,1;178,4;
Mörbylånga;Samtliga;99;46,3;87,9;~100;214,3;115;53,7;81,7;~100;199,0;
Mörbylånga;Kommunal;85;45,9;87,1;~100;217,9;100;54,1;80,0;~100;196,6;
Mörbylånga;Enskild;14;48,3;92,9;~100;192,1;15;51,7;93,3;100,0;215,0;
Nacka;Samtliga;564;49,1;82,4;95,9;242,6;584;50,9;73,6;93,7;216,1;
Nacka;Kommunal;477;47,4;81,3;95,6;240,3;529;52,6;72,4;93,6;214,7;
Nacka;Enskild;87;61,3;88,5;~100;255,3;55;38,7;85,5;~100;229,5;
Nora;Samtliga;67;44,4;82,1;91,0;209,1;84;55,6;73,8;88,1;181,8;
Nora;Kommunal;67;44,4;82,1;91,0;209,1;84;55,6;73,8;88,1;181,8;
Norberg;Samtliga;42;50,6;69,0;~100;197,4;41;49,4;63,4;~100;171,2;
Norberg;Kommunal;42;50,6;69,0;~100;197,4;41;49,4;63,4;~100;171,2;
Nordanstig;Samtliga;71;47,3;74,6;90,1;215,1;79;52,7;64,6;82,3;185,9;
Nordanstig;Kommunal;68;46,6;75,0;89,7;215,0;78;53,4;64,1;82,1;184,6;
Nordanstig;Enskild;..;..;..;..;..;..;..;..;..;..;
Nordmaling;Samtliga;54;44,3;79,6;~100;218,6;68;55,7;70,6;~100;181,9;
Nordmaling;Kommunal;54;44,3;79,6;~100;218,6;68;55,7;70,6;~100;181,9;
Norrköping;Samtliga;784;47,2;76,6;86,9;210,8;878;52,8;66,7;84,9;191,0;
Norrköping;Kommunal;692;46,9;76,4;86,3;208,5;785;53,1;65,9;84,1;189,8;
Norrköping;Enskild;92;49,7;77,5;92,5;230,6;93;50,3;75,7;93,2;202,7;
Norrtälje;Samtliga;380;50,4;76,8;90,3;219,4;374;49,6;63,9;82,4;185,6;
Norrtälje;Kommunal;334;51,2;76,9;90,7;217,8;318;48,8;63,2;81,1;184,1;
Norrtälje;Enskild;46;45,1;76,1;87,0;231,0;56;54,9;67,9;89,3;193,8;
Norsjö;Samtliga;32;49,2;93,8;100,0;232,0;33;50,8;90,9;~100;197,1;
Norsjö;Kommunal;32;49,2;93,8;100,0;232,0;33;50,8;90,9;~100;197,1;
Nybro;Samtliga;140;48,4;85,7;92,9;205,6;149;51,6;80,5;92,6;191,5;
Nybro;Kommunal;140;48,4;85,7;92,9;205,6;149;51,6;80,5;92,6;191,5;
Nykvarn;Samtliga;60;43,2;78,3;91,7;214,2;79;56,8;75,9;92,4;197,8;
Nykvarn;Kommunal;60;43,2;78,3;91,7;214,2;79;56,8;75,9;92,4;197,8;
Nyköping;Samtliga;362;48,1;75,4;88,5;209,1;391;51,9;72,9;86,3;194,8;
Nyköping;Kommunal;303;47,0;75,6;87,5;208,1;341;53,0;73,3;85,6;193,3;
Nyköping;Enskild;59;54,1;74,1;~100;214,5;50;45,9;70,2;~100;206,1;
Nynäshamn;Samtliga;185;49,6;81,1;95,1;222,7;188;50,4;67,6;87,2;184,8;
Nynäshamn;Kommunal;185;49,6;81,1;95,1;222,7;188;50,4;67,6;87,2;184,8;
Nässjö;Samtliga;226;52,4;85,8;91,6;212,5;205;47,6;77,1;87,8;186,4;
Nässjö;Kommunal;226;52,4;85,8;91,6;212,5;205;47,6;77,1;87,8;186,4;
Ockelbo;Samtliga;50;50,5;82,0;90,0;218,0;49;49,5;79,6;87,8;198,2;
Ockelbo;Kommunal;50;50,5;82,0;90,0;218,0;49;49,5;79,6;87,8;198,2;
Olofström;Samtliga;93;46,5;75,3;87,1;211,0;107;53,5;72,9;88,8;187,6;
Olofström;Kommunal;93;46,5;75,3;87,1;211,0;107;53,5;72,9;88,8;187,6;
Orsa;Samtliga;55;47,4;58,2;80,0;218,0;61;52,6;62,3;75,4;189,9;
Orsa;Kommunal;55;47,4;58,2;80,0;218,0;61;52,6;62,3;75,4;189,9;
Orust;Samtliga;107;46,7;81,6;~100;233,9;122;53,3;82,1;91,5;201,6;
Orust;Kommunal;103;46,8;81,6;~100;233,9;117;53,2;82,1;91,5;201,6;
Orust;Enskild;..;..;.;.;.;..;..;.;.;.;
Osby;Samtliga;84;49,1;84,5;~100;225,1;87;50,9;71,3;93,1;186,7;
Osby;Kommunal;84;49,1;84,5;~100;225,1;87;50,9;71,3;93,1;186,7;
Oskarshamn;Samtliga;170;49,7;85,3;91,2;213,1;172;50,3;84,9;94,8;199,8;
Oskarshamn;Kommunal;170;49,7;85,3;91,2;213,1;172;50,3;84,9;94,8;199,8;
Ovanåker;Samtliga;102;57,0;86,3;89,2;218,1;77;43,0;74,0;79,2;184,6;
Ovanåker;Kommunal;102;57,0;86,3;89,2;218,1;77;43,0;74,0;79,2;184,6;
Oxelösund;Samtliga;54;43,5;83,3;~100;203,7;70;56,5;70,0;88,6;186,1;
Oxelösund;Kommunal;54;43,5;83,3;~100;203,7;70;56,5;70,0;88,6;186,1;
Pajala;Samtliga;44;44,0;95,5;~100;256,6;56;56,0;83,9;~100;208,9;
Pajala;Kommunal;39;41,9;94,9;~100;260,3;54;58,1;85,2;~100;211,1;
Pajala;Enskild;..;..;..;..;..;..;..;..;..;..;
Partille;Samtliga;235;45,5;86,8;94,5;227,4;282;54,5;81,9;90,4;208,7;
Partille;Kommunal;232;45,9;86,6;94,4;226,8;273;54,1;82,1;90,1;208,5;
Partille;Enskild;..;..;..;..;..;..;..;..;..;..;
Perstorp;Samtliga;51;49,0;78,4;86,3;212,7;53;51,0;73,6;77,4;184,1;
Perstorp;Kommunal;51;49,0;78,4;86,3;212,7;53;51,0;73,6;77,4;184,1;
Piteå;Samtliga;300;48,8;87,0;96,3;220,9;315;51,2;81,3;94,3;195,8;
Piteå;Kommunal;300;48,8;87,0;96,3;220,9;315;51,2;81,3;94,3;195,8;
Ragunda;Samtliga;41;46,1;95,1;100,0;228,0;48;53,9;75,0;87,5;178,0;
Ragunda;Kommunal;41;46,1;95,1;100,0;228,0;48;53,9;75,0;87,5;178,0;
Robertsfors;Samtliga;58;46,4;72,4;~100;214,7;67;53,6;85,1;~100;199,3;
Robertsfors;Kommunal;58;46,4;72,4;~100;214,7;67;53,6;85,1;~100;199,3;
Ronneby;Samtliga;167;44,4;71,3;94,0;200,4;209;55,6;67,9;89,0;177,0;
Ronneby;Kommunal;167;44,4;71,3;94,0;200,4;209;55,6;67,9;89,0;177,0;
Rättvik;Samtliga;68;51,5;94,1;~100;236,8;64;48,5;96,9;~100;212,7;
Rättvik;Kommunal;68;51,5;94,1;~100;236,8;64;48,5;96,9;~100;212,7;
Sala;Samtliga;172;52,9;70,3;94,8;207,6;153;47,1;61,4;82,4;181,8;
Sala;Kommunal;172;52,9;70,3;94,8;207,6;153;47,1;61,4;82,4;181,8;
Salem;Samtliga;107;50,0;71,0;81,3;217,9;107;50,0;79,4;91,6;208,4;
Salem;Kommunal;94;49,0;71,3;79,8;218,6;98;51,0;81,6;92,9;212,7;
Salem;Enskild;..;..;..;~100;213,5;..;..;..;..;..;
Sandviken;Samtliga;252;48,6;77,0;91,3;203,7;267;51,4;67,8;81,6;189,2;
Sandviken;Kommunal;247;48,5;76,5;91,1;203,0;262;51,5;67,6;81,3;189,0;
Sandviken;Enskild;..;..;..;..;..;..;..;..;..;..;
Sigtuna;Samtliga;266;47,5;74,3;90,7;218,3;294;52,5;69,1;87,2;197,4;
Sigtuna;Kommunal;222;47,4;73,4;89,2;211,1;246;52,6;67,9;85,8;192,3;
Sigtuna;Enskild;44;47,8;80,0;100,0;263,6;48;52,2;77,8;~100;231,3;
Simrishamn;Samtliga;140;48,6;73,1;90,0;207,4;148;51,4;67,9;89,1;195,7;
Simrishamn;Kommunal;121;49,6;71,1;89,3;206,8;123;50,4;66,7;89,4;191,4;
Simrishamn;Enskild;19;43,2;..;..;..;25;56,8;78,6;~100;232,1;
Sjöbo;Samtliga;100;43,7;76,0;92,0;207,6;129;56,3;62,8;76,0;186,0;
Sjöbo;Kommunal;100;44,6;76,0;92,0;207,6;124;55,4;65,3;76,6;189,0;
Sjöbo;Enskild;..;..;.;.;.;..;..;.;..;..;
Skara;Samtliga;122;43,0;86,9;91,8;219,8;162;57,0;78,4;86,4;197,1;
Skara;Kommunal;113;42,3;88,5;93,8;223,8;154;57,7;79,2;86,4;199,5;
Skara;Enskild;..;..;..;..;..;..;..;..;..;..;
Skellefteå;Samtliga;516;49,2;83,1;93,0;219,6;533;50,8;73,2;86,7;192,9;
Skellefteå;Kommunal;508;49,3;82,9;92,9;219,2;522;50,7;73,4;86,8;192,9;
Skellefteå;Enskild;..;..;..;..;..;..;..;..;..;195,9;
Skinnskatteberg;Samtliga;40;50,6;75,0;85,0;195,9;39;49,4;76,9;82,1;196,6;
Skinnskatteberg;Kommunal;40;50,6;75,0;85,0;195,9;39;49,4;76,9;82,1;196,6;
Skurup;Samtliga;98;55,1;71,4;84,7;200,3;80;44,9;72,5;87,5;188,1;
Skurup;Kommunal;98;55,1;71,4;84,7;200,3;80;44,9;72,5;87,5;188,1;
Skövde;Samtliga;360;53,8;76,7;88,1;209,7;309;46,2;76,7;89,6;198,0;
Skövde;Kommunal;354;53,9;76,8;88,1;210,8;303;46,1;77,6;90,1;198,5;
Skövde;Enskild;..;..;..;..;..;..;..;..;..;..;
Smedjebacken;Samtliga;52;51,0;55,8;78,8;161,3;50;49,0;76,0;86,0;182,7;
Smedjebacken;Kommunal;52;51,0;55,8;78,8;161,3;50;49,0;76,0;86,0;182,7;
Sollefteå;Samtliga;125;46,6;83,2;91,2;197,8;143;53,4;78,3;88,1;198,5;
Sollefteå;Kommunal;125;46,6;83,2;91,2;197,8;143;53,4;78,3;88,1;198,5;
Sollentuna;Samtliga;408;49,6;79,2;93,4;228,6;415;50,4;72,8;92,0;206,0;
Sollentuna;Kommunal;351;49,1;77,8;92,9;228,4;364;50,9;71,7;91,8;205,0;
Sollentuna;Enskild;57;52,8;87,7;~100;230,4;51;47,2;80,4;~100;213,1;
Solna;Samtliga;221;49,9;73,8;89,6;214,8;222;50,1;66,7;88,7;199,6;
Solna;Kommunal;202;51,4;73,8;90,6;215,8;191;48,6;68,1;91,1;203,2;
Solna;Enskild;19;38,0;73,7;~100;204,2;31;62,0;58,1;74,2;177,6;
Sorsele;Samtliga;36;61,0;86,1;~100;230,6;23;39,0;78,3;~100;177,4;
Sorsele;Kommunal;36;61,0;86,1;~100;230,6;23;39,0;78,3;~100;177,4;
Sotenäs;Samtliga;56;47,1;92,9;~100;232,8;63;52,9;90,5;92,1;205,9;
Sotenäs;Kommunal;56;47,1;92,9;~100;232,8;63;52,9;90,5;92,1;205,9;
Staffanstorp;Samtliga;122;44,5;85,2;91,8;219,7;152;55,5;73,7;90,8;195,4;
Staffanstorp;Kommunal;122;44,5;85,2;91,8;219,7;152;55,5;73,7;90,8;195,4;
Stenungsund;Samtliga;167;49,7;88,0;93,4;221,2;169;50,3;89,9;93,5;208,5;
Stenungsund;Kommunal;166;49,8;88,6;93,4;221,7;167;50,2;91,0;94,6;209,1;
Stenungsund;Enskild;..;..;.;..;..;..;..;.;.;..;
Stockholm;Samtliga;3 995;48,9;78,8;90,1;230,7;4 182;51,1;72,7;88,4;212,3;
Stockholm;Kommunal;3 178;48,2;78,5;89,2;227,8;3 414;51,8;71,8;87,7;209,2;
Stockholm;Enskild;817;51,5;80,2;94,1;243,6;768;48,5;77,5;92,1;228,0;
Storfors;Samtliga;49;55,7;89,8;~100;209,2;39;44,3;74,4;~100;189,1;
Storfors;Kommunal;39;56,5;89,7;~100;203,3;30;43,5;76,7;~100;178,0;
Storfors;Enskild;..;..;..;100,0;232,0;..;..;..;..;..;
Storuman;Samtliga;39;47,6;84,6;~100;211,5;43;52,4;86,0;~100;205,5;
Storuman;Kommunal;39;47,6;84,6;~100;211,5;43;52,4;86,0;~100;205,5;
Strängnäs;Samtliga;242;50,8;71,5;88,0;208,9;234;49,2;60,3;87,6;185,7;
Strängnäs;Kommunal;206;51,8;68,0;86,4;203,9;192;48,2;55,2;85,4;178,5;
Strängnäs;Enskild;36;46,2;91,7;~100;237,2;42;53,8;83,3;~100;217,6;
Strömstad;Samtliga;78;44,8;83,3;93,6;231,4;96;55,2;70,8;89,6;194,3;
Strömstad;Kommunal;78;44,8;83,3;93,6;231,4;96;55,2;70,8;89,6;194,3;
Strömsund;Samtliga;84;45,7;88,1;~100;221,7;100;54,3;85,0;94,0;194,7;
Strömsund;Kommunal;84;45,7;88,1;~100;221,7;100;54,3;85,0;94,0;194,7;
Sundbyberg;Samtliga;153;53,1;68,0;88,9;209,2;135;46,9;52,6;83,7;171,9;
Sundbyberg;Kommunal;144;52,7;66,0;88,2;206,5;129;47,3;52,7;82,9;171,4;
Sundbyberg;Enskild;..;..;..;..;..;..;..;..;..;..;
Sundsvall;Samtliga;586;47,6;77,1;90,6;216,9;645;52,4;67,0;82,6;184,8;
Sundsvall;Kommunal;541;47,5;76,2;90,0;215,3;598;52,5;65,4;81,6;182,3;
Sundsvall;Enskild;45;48,9;88,9;~100;236,1;47;51,1;87,2;~100;215,2;
Sunne;Samtliga;110;53,1;75,5;88,2;210,1;97;46,9;69,1;85,6;192,5;
Sunne;Kommunal;110;53,1;75,5;88,2;210,1;97;46,9;69,1;85,6;192,5;
Surahammar;Samtliga;75;43,4;72,0;82,7;193,5;98;56,6;72,4;85,7;184,7;
Surahammar;Kommunal;75;43,4;72,0;82,7;193,5;98;56,6;72,4;85,7;184,7;
Svalöv;Samtliga;84;45,9;65,5;85,7;208,2;99;54,1;66,7;81,8;184,9;
Svalöv;Kommunal;82;45,6;67,1;85,4;209,5;98;54,4;66,3;81,6;185,0;
Svalöv;Enskild;..;..;.;..;..;..;..;..;..;..;
Svedala;Samtliga;147;51,9;81,0;89,1;213,5;136;48,1;74,3;89,0;199,1;
Svedala;Kommunal;147;51,9;81,0;89,1;213,5;136;48,1;74,3;89,0;199,1;
Svenljunga;Samtliga;90;52,6;78,9;94,4;204,8;81;47,4;74,1;90,1;188,4;
Svenljunga;Kommunal;90;53,9;78,9;94,4;204,8;77;46,1;77,9;~100;192,0;
Svenljunga;Enskild;..;..;.;.;.;..;..;.;.;..;
Säffle;Samtliga;105;51,5;81,9;90,5;213,2;99;48,5;73,7;88,9;193,5;
Säffle;Kommunal;102;51,5;82,4;90,2;212,9;96;48,5;74,0;88,5;193,1;
Säffle;Enskild;..;..;..;..;..;..;..;..;..;..;
Säter;Samtliga;87;45,5;81,6;93,1;210,8;104;54,5;76,0;89,4;187,3;
Säter;Kommunal;87;45,5;81,6;93,1;210,8;104;54,5;76,0;89,4;187,3;
Sävsjö;Samtliga;82;47,4;84,1;91,5;213,4;91;52,6;60,4;84,6;184,3;
Sävsjö;Kommunal;81;48,8;85,2;91,4;214,2;85;51,2;60,0;84,7;179,9;
Sävsjö;Enskild;..;..;.;..;..;..;..;..;..;..;
Söderhamn;Samtliga;171;48,2;78,4;87,7;214,6;184;51,8;72,3;85,3;189,6;
Söderhamn;Kommunal;171;48,2;78,4;87,7;214,6;184;51,8;72,3;85,3;189,6;
Söderköping;Samtliga;105;45,3;89,1;95,0;219,3;127;54,7;88,6;~100;208,6;
Söderköping;Kommunal;101;45,1;89,1;95,0;219,3;123;54,9;88,6;~100;208,6;
Söderköping;Enskild;..;..;.;.;.;..;..;.;.;.;
Södertälje;Samtliga;496;46,4;70,0;84,3;203,3;572;53,6;64,8;81,9;188,2;
Södertälje;Kommunal;434;45,9;68,7;82,9;200,0;512;54,1;64,5;81,6;187,7;
Södertälje;Enskild;62;50,8;86,1;100,0;241,9;60;49,2;69,0;85,7;194,6;
Sölvesborg;Samtliga;105;47,5;84,8;94,3;213,5;116;52,5;64,7;86,2;187,5;
Sölvesborg;Kommunal;105;47,5;84,8;94,3;213,5;116;52,5;64,7;86,2;187,5;
Tanum;Samtliga;86;44,1;87,2;93,0;217,6;109;55,9;73,4;91,7;199,9;
Tanum;Kommunal;86;44,1;87,2;93,0;217,6;109;55,9;73,4;91,7;199,9;
Tibro;Samtliga;65;46,8;84,6;~100;223,9;74;53,2;79,7;83,8;190,1;
Tibro;Kommunal;65;46,8;84,6;~100;223,9;74;53,2;79,7;83,8;190,1;
Tidaholm;Samtliga;95;51,4;76,8;89,5;233,8;90;48,6;74,4;88,9;202,0;
Tidaholm;Kommunal;95;51,4;76,8;89,5;233,8;90;48,6;74,4;88,9;202,0;
Tierp;Samtliga;143;52,6;70,6;87,4;195,7;129;47,4;59,7;83,7;180,8;
Tierp;Kommunal;143;52,6;70,6;87,4;195,7;129;47,4;59,7;83,7;180,8;
Timrå;Samtliga;109;42,1;67,0;90,8;197,2;150;57,9;66,7;87,3;183,0;
Timrå;Kommunal;109;42,1;67,0;90,8;197,2;150;57,9;66,7;87,3;183,0;
Tingsryd;Samtliga;109;52,7;80,7;91,7;207,5;98;47,3;64,3;88,8;185,3;
Tingsryd;Kommunal;109;52,7;80,7;91,7;207,5;98;47,3;64,3;88,8;185,3;
Tjörn;Samtliga;115;48,3;85,2;95,7;226,2;123;51,7;80,5;87,8;201,3;
Tjörn;Kommunal;115;48,3;85,2;95,7;226,2;123;51,7;80,5;87,8;201,3;
Tomelilla;Samtliga;95;44,8;71,6;81,1;196,3;117;55,2;74,4;83,8;190,5;
Tomelilla;Kommunal;95;44,8;71,6;81,1;196,3;117;55,2;74,4;83,8;190,5;
Torsby;Samtliga;88;45,4;72,7;87,5;209,6;106;54,6;76,4;85,8;192,9;
Torsby;Kommunal;88;45,4;72,7;87,5;209,6;106;54,6;76,4;85,8;192,9;
Torsås;Samtliga;45;47,9;82,2;~100;213,8;49;52,1;89,8;100,0;212,2;
Torsås;Kommunal;45;47,9;82,2;~100;213,8;49;52,1;89,8;100,0;212,2;
Tranemo;Samtliga;95;55,2;72,6;91,6;201,8;77;44,8;74,0;88,3;178,4;
Tranemo;Kommunal;95;55,2;72,6;91,6;201,8;77;44,8;74,0;88,3;178,4;
Tranås;Samtliga;115;47,7;77,4;91,3;203,9;126;52,3;70,6;91,3;189,6;
Tranås;Kommunal;103;46,2;78,6;94,2;205,3;120;53,8;70,8;90,8;188,3;
Tranås;Enskild;..;..;..;..;190,0;..;..;..;..;..;
Trelleborg;Samtliga;268;48,5;78,0;88,1;209,0;285;51,5;70,9;87,4;191,2;
Trelleborg;Kommunal;268;48,5;78,0;88,1;209,0;285;51,5;70,9;87,4;191,2;
Trollhättan;Samtliga;369;47,9;72,1;84,8;202,2;401;52,1;70,1;86,3;183,2;
Trollhättan;Kommunal;315;47,2;69,8;82,5;200,1;352;52,8;67,3;84,4;180,1;
Trollhättan;Enskild;54;52,4;85,2;~100;214,0;49;47,6;89,8;100,0;205,7;
Trosa;Samtliga;81;47,1;77,8;91,4;217,1;91;52,9;78,0;~100;203,0;
Trosa;Kommunal;81;47,1;77,8;91,4;217,1;91;52,9;78,0;~100;203,0;
Tyresö;Samtliga;244;47,4;71,7;91,4;214,4;271;52,6;75,3;90,0;199,1;
Tyresö;Kommunal;244;47,7;71,7;91,4;214,4;267;52,3;76,4;90,6;200,6;
Tyresö;Enskild;..;..;.;.;.;..;..;.;..;..;
Täby;Samtliga;470;50,5;85,6;95,4;240,4;461;49,5;76,3;93,2;212,0;
Täby;Kommunal;270;46,7;86,7;94,1;231,8;308;53,3;78,9;92,5;210,8;
Täby;Enskild;200;56,7;84,0;97,3;252,8;153;43,3;70,9;94,6;214,4;
Töreboda;Samtliga;78;43,3;80,8;87,2;206,7;102;56,7;75,5;88,2;201,3;
Töreboda;Kommunal;78;43,3;80,8;87,2;206,7;102;56,7;75,5;88,2;201,3;
Uddevalla;Samtliga;310;43,4;77,1;89,0;211,2;405;56,6;72,6;87,2;193,7;
Uddevalla;Kommunal;286;44,7;76,2;88,5;208,4;354;55,3;72,9;87,6;194,4;
Uddevalla;Enskild;24;32,0;87,5;~100;245,0;51;68,0;70,6;84,3;189,0;
Ulricehamn;Samtliga;147;44,7;82,3;93,2;224,5;182;55,3;69,2;86,8;192,2;
Ulricehamn;Kommunal;147;44,7;82,3;93,2;224,5;182;55,3;69,2;86,8;192,2;
Umeå;Samtliga;616;46,7;80,9;93,4;228,4;704;53,3;76,0;92,5;201,8;
Umeå;Kommunal;576;46,4;80,6;93,1;227,3;665;53,6;75,5;92,2;200,9;
Umeå;Enskild;40;50,6;88,5;100,0;254,4;39;49,4;88,5;100,0;224,0;
Upplands Väsby;Samtliga;225;48,8;74,2;87,6;217,0;236;51,2;61,0;86,0;191,5;
Upplands Väsby;Kommunal;216;48,3;74,1;87,5;216,5;231;51,7;62,3;86,6;192,7;
Upplands Väsby;Enskild;..;..;..;..;..;..;..;.;..;..;
Upplands-Bro;Samtliga;147;48,5;76,9;90,5;212,4;156;51,5;64,1;86,5;181,0;
Upplands-Bro;Kommunal;135;47,9;76,3;90,4;211,9;147;52,1;63,3;85,7;179,5;
Upplands-Bro;Enskild;..;..;83,3;~100;218,2;..;..;..;..;..;
Uppsala;Samtliga;1 126;47,7;76,4;90,9;218,6;1 236;52,3;69,9;88,5;200,9;
Uppsala;Kommunal;1 042;47,8;76,0;90,3;216,7;1 140;52,2;69,8;88,0;200,0;
Uppsala;Enskild;84;46,7;82,9;100,0;246,6;96;53,3;70,5;~100;212,4;
Uppvidinge;Samtliga;71;48,6;73,2;90,1;203,6;75;51,4;62,7;78,7;181,9;
Uppvidinge;Kommunal;71;48,6;73,2;90,1;203,6;75;51,4;62,7;78,7;181,9;
Vadstena;Samtliga;45;44,6;82,2;~100;230,9;56;55,4;75,0;89,3;198,7;
Vadstena;Kommunal;45;44,6;82,2;~100;230,9;56;55,4;75,0;89,3;198,7;
Vaggeryd;Samtliga;107;54,6;82,2;92,5;218,8;89;45,4;69,7;83,1;193,1;
Vaggeryd;Kommunal;107;54,6;82,2;92,5;218,8;89;45,4;69,7;83,1;193,1;
