Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Slutbetyg årskurs 9, uppdelat per kön
Valt läsår: 2014/15

;;Flickor;Flickor;Flickor;Flickor;Flickor;Pojkar;Pojkar;Pojkar;Pojkar;Pojkar;
Laxå;Kommunal;26;39,4;80,8;80,8;213,1;40;60,6;50,0;62,5;168,0;
Lekeberg;Samtliga;21;44,7;95,2;100,0;252,0;26;55,3;61,5;~100;193,2;
Lekeberg;Kommunal;21;44,7;95,2;100,0;252,0;26;55,3;61,5;~100;193,2;
Leksand;Samtliga;78;44,6;80,8;83,3;236,9;97;55,4;81,4;83,5;210,5;
Leksand;Kommunal;75;43,9;80,0;82,7;235,1;96;56,1;81,3;83,3;210,7;
Leksand;Enskild;..;..;..;..;..;..;..;..;..;..;
Lerum;Samtliga;209;45,0;86,1;91,9;236,9;255;55,0;76,9;90,2;207,6;
Lerum;Kommunal;195;44,4;85,1;91,3;234,3;244;55,6;75,8;89,8;206,3;
Lerum;Enskild;14;56,0;100,0;100,0;273,4;11;44,0;100,0;100,0;237,3;
Lessebo;Samtliga;33;38,4;75,8;81,8;219,5;53;61,6;66,0;79,2;180,6;
Lessebo;Kommunal;33;38,4;75,8;81,8;219,5;53;61,6;66,0;79,2;180,6;
Lidingö;Samtliga;230;47,6;91,3;96,5;265,6;253;52,4;92,5;96,4;252,7;
Lidingö;Kommunal;201;48,8;91,5;97,0;263,8;211;51,2;94,3;97,2;251,2;
Lidingö;Enskild;29;40,8;89,7;~100;278,4;42;59,2;83,3;~100;260,3;
Lidköping;Samtliga;79;48,2;91,1;~100;247,0;85;51,8;68,2;83,5;210,7;
Lidköping;Kommunal;65;50,8;90,8;~100;247,2;63;49,2;57,1;77,8;201,0;
Lidköping;Enskild;14;38,9;92,9;100,0;246,3;22;61,1;100,0;100,0;236,3;
Lilla Edet;Samtliga;61;47,3;82,0;88,5;238,0;68;52,7;60,3;70,6;186,6;
Lilla Edet;Kommunal;51;44,3;84,3;90,2;242,7;64;55,7;59,4;70,3;185,5;
Lilla Edet;Enskild;..;..;..;..;214,3;..;..;..;..;..;
Lindesberg;Samtliga;102;46,2;67,6;78,4;207,1;119;53,8;62,2;72,3;187,2;
Lindesberg;Kommunal;102;46,2;67,6;78,4;207,1;119;53,8;62,2;72,3;187,2;
Linköping;Samtliga;745;49,2;79,7;87,1;236,4;769;50,8;74,3;86,1;214,6;
Linköping;Kommunal;497;47,7;78,1;84,3;231,8;546;52,3;71,6;83,0;209,8;
Linköping;Enskild;248;52,7;83,1;92,7;245,5;223;47,3;80,7;93,7;226,3;
Ljungby;Samtliga;126;43,6;86,5;90,5;249,1;163;56,4;74,2;84,0;207,5;
Ljungby;Kommunal;113;42,0;85,8;90,3;248,6;156;58,0;73,1;83,3;206,6;
Ljungby;Enskild;..;..;92,3;~100;253,8;..;..;..;..;..;
Ljusdal;Samtliga;106;48,4;71,7;85,8;239,3;113;51,6;59,3;70,8;194,2;
Ljusdal;Kommunal;82;48,8;73,2;82,9;233,5;86;51,2;59,3;69,8;198,1;
Ljusdal;Enskild;24;47,1;66,7;~100;259,1;27;52,9;59,3;74,1;183,9;
Ljusnarsberg;Samtliga;16;41,0;..;~100;202,2;23;59,0;65,2;78,3;187,4;
Ljusnarsberg;Kommunal;16;41,0;..;~100;202,2;23;59,0;65,2;78,3;187,4;
Lomma;Samtliga;124;44,0;91,9;95,2;258,9;158;56,0;94,3;96,2;250,3;
Lomma;Kommunal;118;43,5;91,5;94,9;259,5;153;56,5;94,1;96,1;251,3;
Lomma;Enskild;..;..;..;..;..;..;..;..;..;..;
Ludvika;Samtliga;131;47,8;74,0;82,4;213,5;143;52,2;76,9;86,0;195,9;
Ludvika;Kommunal;131;47,8;74,0;82,4;213,5;143;52,2;76,9;86,0;195,9;
Luleå;Samtliga;352;48,2;86,4;91,5;246,3;378;51,8;87,3;92,1;222,6;
Luleå;Kommunal;315;48,3;86,0;90,8;247,0;337;51,7;86,6;92,0;221,2;
Luleå;Enskild;37;47,4;89,2;~100;240,8;41;52,6;92,7;~100;234,5;
Lund;Samtliga;569;49,8;88,1;95,7;261,5;573;50,2;85,3;89,6;239,6;
Lund;Kommunal;458;48,2;86,7;95,0;259,0;492;51,8;83,7;88,5;236,3;
Lund;Enskild;111;57,8;93,7;~100;271,8;81;42,2;95,1;~100;258,9;
Lycksele;Samtliga;62;50,4;77,4;90,3;227,2;61;49,6;67,2;80,3;185,5;
Lycksele;Kommunal;62;50,4;77,4;90,3;227,2;61;49,6;67,2;80,3;185,5;
Lysekil;Samtliga;64;44,4;81,3;85,9;238,7;80;55,6;70,0;73,8;195,1;
Lysekil;Kommunal;64;44,4;81,3;85,9;238,7;80;55,6;70,0;73,8;195,1;
Malmö;Samtliga;1 309;48,7;70,0;81,2;232,2;1 381;51,3;65,2;75,4;211,4;
Malmö;Kommunal;1 081;48,5;67,0;79,0;227,3;1 147;51,5;61,7;72,7;206,0;
Malmö;Enskild;228;49,4;86,6;93,0;257,7;234;50,6;83,9;90,0;240,0;
Malung-Sälen;Samtliga;43;40,6;86,0;88,4;244,7;63;59,4;88,9;90,5;212,2;
Malung-Sälen;Kommunal;43;40,6;86,0;88,4;244,7;63;59,4;88,9;90,5;212,2;
Malå;Samtliga;11;47,8;..;..;225,2;12;52,2;83,3;~100;208,1;
Malå;Kommunal;11;47,8;..;..;225,2;12;52,2;83,3;~100;208,1;
Mariestad;Samtliga;126;50,8;84,1;88,1;231,0;122;49,2;82,8;90,2;208,8;
Mariestad;Kommunal;96;51,1;79,2;84,4;222,7;92;48,9;77,2;87,0;199,4;
Mariestad;Enskild;30;50,0;100,0;100,0;257,5;30;50,0;100,0;100,0;237,1;
Mark;Samtliga;187;46,5;77,5;87,7;232,2;215;53,5;68,4;83,3;206,5;
Mark;Kommunal;179;47,0;76,5;87,2;231,7;202;53,0;69,3;84,2;209,5;
Mark;Enskild;..;..;..;..;..;..;..;..;..;160,8;
Markaryd;Samtliga;52;57,8;78,8;84,6;229,7;38;42,2;78,9;84,2;217,6;
Markaryd;Kommunal;52;57,8;78,8;84,6;229,7;38;42,2;78,9;84,2;217,6;
Mellerud;Samtliga;24;41,4;95,8;~100;245,0;34;58,6;67,6;70,6;200,6;
Mellerud;Kommunal;24;41,4;95,8;~100;245,0;34;58,6;67,6;70,6;200,6;
Mjölby;Samtliga;129;50,0;82,2;91,5;234,9;129;50,0;66,7;75,2;200,7;
Mjölby;Kommunal;129;50,0;82,2;91,5;234,9;129;50,0;66,7;75,2;200,7;
Mora;Samtliga;90;48,9;78,9;85,6;230,7;94;51,1;68,1;75,5;200,5;
Mora;Kommunal;90;48,9;78,9;85,6;230,7;94;51,1;68,1;75,5;200,5;
Motala;Samtliga;192;46,5;92,7;95,8;248,0;221;53,5;76,0;88,2;204,5;
Motala;Kommunal;158;47,2;91,1;94,9;244,4;177;52,8;75,7;88,1;202,7;
Motala;Enskild;34;43,6;100,0;100,0;264,4;44;56,4;77,3;88,6;211,7;
Mullsjö;Samtliga;32;44,4;81,3;84,4;229,2;40;55,6;75,0;87,5;202,4;
Mullsjö;Kommunal;32;44,4;81,3;84,4;229,2;40;55,6;75,0;87,5;202,4;
Munkedal;Samtliga;45;42,1;66,7;82,2;200,1;62;57,9;80,6;83,9;202,1;
Munkedal;Kommunal;45;42,1;66,7;82,2;200,1;62;57,9;80,6;83,9;202,1;
Munkfors;Samtliga;19;55,9;68,4;~100;239,9;15;44,1;..;66,7;178,5;
Munkfors;Kommunal;19;55,9;68,4;~100;239,9;15;44,1;..;66,7;178,5;
Mölndal;Samtliga;340;48,0;84,4;90,9;246,4;369;52,0;72,1;78,6;211,6;
Mölndal;Kommunal;327;49,2;84,4;90,8;246,7;338;50,8;71,9;78,7;211,8;
Mölndal;Enskild;13;29,5;84,6;~100;238,8;31;70,5;74,2;77,4;210,4;
Mönsterås;Samtliga;47;40,9;74,5;87,2;224,6;68;59,1;60,3;80,9;184,0;
Mönsterås;Kommunal;47;40,9;74,5;87,2;224,6;68;59,1;60,3;80,9;184,0;
Mörbylånga;Samtliga;95;62,5;90,5;~100;229,4;57;37,5;71,9;84,2;202,0;
Mörbylånga;Kommunal;57;56,4;89,5;~100;228,0;44;43,6;75,0;86,4;198,8;
Mörbylånga;Enskild;38;74,5;92,1;100,0;231,4;13;25,5;..;~100;213,1;
Nacka;Samtliga;608;51,5;92,1;96,1;272,5;573;48,5;90,2;96,3;247,3;
Nacka;Kommunal;396;49,6;91,4;95,7;264,1;403;50,4;88,8;96,0;242,3;
Nacka;Enskild;212;55,5;93,4;96,7;288,4;170;44,5;93,5;97,1;259,1;
Nora;Samtliga;37;42,5;78,4;83,8;238,8;50;57,5;78,0;86,0;209,7;
Nora;Kommunal;37;42,5;78,4;83,8;238,8;50;57,5;78,0;86,0;209,7;
Norberg;Samtliga;26;46,4;88,5;~100;201,6;30;53,6;50,0;73,3;177,7;
Norberg;Kommunal;26;46,4;88,5;~100;201,6;30;53,6;50,0;73,3;177,7;
Nordanstig;Samtliga;33;50,0;78,8;~100;226,9;33;50,0;69,7;75,8;196,0;
Nordanstig;Kommunal;33;50,0;78,8;~100;226,9;33;50,0;69,7;75,8;196,0;
Nordmaling;Samtliga;39;54,9;87,2;~100;235,5;32;45,1;78,1;~100;213,4;
Nordmaling;Kommunal;39;54,9;87,2;~100;235,5;32;45,1;78,1;~100;213,4;
Norrköping;Samtliga;671;48,6;74,1;83,2;228,7;710;51,4;70,4;80,6;202,7;
Norrköping;Kommunal;476;48,5;69,3;80,3;219,2;505;51,5;65,7;76,8;196,1;
Norrköping;Enskild;195;48,8;85,6;90,3;252,0;205;51,3;82,0;89,8;218,6;
Norrtälje;Samtliga;251;46,5;84,1;89,2;241,8;289;53,5;71,6;84,1;206,8;
Norrtälje;Kommunal;192;44,1;80,2;85,9;235,1;243;55,9;67,5;81,5;202,2;
Norrtälje;Enskild;59;56,2;96,6;100,0;263,0;46;43,8;93,5;~100;230,9;
Norsjö;Samtliga;19;40,4;73,7;~100;238,1;28;59,6;57,1;64,3;184,2;
Norsjö;Kommunal;19;40,4;73,7;~100;238,1;28;59,6;57,1;64,3;184,2;
Nybro;Samtliga;69;38,8;87,0;89,9;237,0;109;61,2;73,4;80,7;204,4;
Nybro;Kommunal;69;38,8;87,0;89,9;237,0;109;61,2;73,4;80,7;204,4;
Nykvarn;Samtliga;59;52,7;94,9;~100;256,4;53;47,3;90,6;~100;213,4;
Nykvarn;Kommunal;59;52,7;94,9;~100;256,4;53;47,3;90,6;~100;213,4;
Nyköping;Samtliga;247;44,4;83,8;88,7;236,3;309;55,6;68,3;81,6;206,0;
Nyköping;Kommunal;158;40,4;83,5;88,0;233,6;233;59,6;63,5;79,8;202,7;
Nyköping;Enskild;89;53,9;84,3;89,9;241,3;76;46,1;82,9;86,8;216,3;
Nynäshamn;Samtliga;105;43,2;83,8;89,5;241,4;138;56,8;71,7;79,7;206,6;
Nynäshamn;Kommunal;105;43,2;83,8;89,5;241,4;138;56,8;71,7;79,7;206,6;
Nässjö;Samtliga;128;44,0;71,9;78,1;214,6;163;56,0;65,0;80,4;197,0;
Nässjö;Kommunal;128;44,0;71,9;78,1;214,6;163;56,0;65,0;80,4;197,0;
Ockelbo;Samtliga;17;34,0;82,4;~100;250,9;33;66,0;84,8;84,8;211,1;
Ockelbo;Kommunal;17;34,0;82,4;~100;250,9;33;66,0;84,8;84,8;211,1;
Olofström;Samtliga;50;42,7;80,0;84,0;220,5;67;57,3;77,6;85,1;205,0;
Olofström;Kommunal;50;42,7;80,0;84,0;220,5;67;57,3;77,6;85,1;205,0;
Orsa;Samtliga;28;40,6;82,1;~100;250,5;41;59,4;61,0;75,6;189,1;
Orsa;Kommunal;28;40,6;82,1;~100;250,5;41;59,4;61,0;75,6;189,1;
Orust;Samtliga;61;40,1;85,2;~100;245,7;91;59,9;70,3;85,7;204,0;
Orust;Kommunal;58;40,3;84,5;~100;245,6;86;59,7;69,8;86,0;201,0;
Orust;Enskild;..;..;..;..;..;..;..;..;..;..;
Osby;Samtliga;63;45,3;79,4;87,3;237,6;76;54,7;67,1;82,9;196,3;
Osby;Kommunal;63;45,3;79,4;87,3;237,6;76;54,7;67,1;82,9;196,3;
Oskarshamn;Samtliga;139;52,1;84,2;89,9;235,3;128;47,9;71,1;76,6;200,3;
Oskarshamn;Kommunal;139;52,1;84,2;89,9;235,3;128;47,9;71,1;76,6;200,3;
Ovanåker;Samtliga;55;49,1;76,4;80,0;215,2;57;50,9;63,2;70,2;192,7;
Ovanåker;Kommunal;55;49,1;76,4;80,0;215,2;57;50,9;63,2;70,2;192,7;
Oxelösund;Samtliga;48;55,2;70,8;75,0;206,2;39;44,8;64,1;79,5;178,0;
Oxelösund;Kommunal;48;55,2;70,8;75,0;206,2;39;44,8;64,1;79,5;178,0;
Pajala;Samtliga;24;36,9;91,7;~100;239,3;41;63,1;85,4;87,8;222,2;
Pajala;Kommunal;24;36,9;91,7;~100;239,3;41;63,1;85,4;87,8;222,2;
Partille;Samtliga;208;46,7;86,5;89,4;244,2;237;53,3;81,0;89,9;219,3;
Partille;Kommunal;197;46,5;85,8;88,8;242,1;227;53,5;80,2;89,4;217,7;
Partille;Enskild;11;52,4;100,0;100,0;282,7;10;47,6;100,0;100,0;256,0;
Perstorp;Samtliga;32;48,5;75,0;~100;238,8;34;51,5;61,8;~100;193,2;
Perstorp;Kommunal;32;48,5;75,0;~100;238,8;34;51,5;61,8;~100;193,2;
Piteå;Samtliga;186;46,0;86,6;93,0;243,0;218;54,0;87,6;95,4;221,7;
Piteå;Kommunal;186;46,0;86,6;93,0;243,0;218;54,0;87,6;95,4;221,7;
Ragunda;Samtliga;26;50,0;73,1;76,9;213,6;26;50,0;76,9;80,8;199,4;
Ragunda;Kommunal;26;50,0;73,1;76,9;213,6;26;50,0;76,9;80,8;199,4;
Robertsfors;Samtliga;27;45,0;74,1;74,1;244,8;33;55,0;48,5;66,7;181,9;
Robertsfors;Kommunal;27;45,0;74,1;74,1;244,8;33;55,0;48,5;66,7;181,9;
Ronneby;Samtliga;132;45,5;74,2;86,4;226,6;158;54,5;68,4;80,4;199,8;
Ronneby;Kommunal;102;45,3;70,6;85,3;221,6;123;54,7;63,4;76,4;196,0;
Ronneby;Enskild;30;46,2;86,7;~100;243,4;35;53,8;85,7;~100;212,1;
Rättvik;Samtliga;48;41,4;79,2;~100;224,3;68;58,6;79,4;85,3;201,7;
Rättvik;Kommunal;48;41,4;79,2;~100;224,3;68;58,6;79,4;85,3;201,7;
Sala;Samtliga;123;55,4;82,9;90,2;237,6;99;44,6;76,8;92,9;210,9;
Sala;Kommunal;123;55,4;82,9;90,2;237,6;99;44,6;76,8;92,9;210,9;
Salem;Samtliga;84;45,2;85,7;90,5;235,7;102;54,8;82,4;89,2;227,9;
Salem;Kommunal;71;44,1;90,1;93,0;240,4;90;55,9;83,3;87,8;226,6;
Salem;Enskild;13;52,0;..;~100;210,0;12;48,0;..;100,0;237,9;
Sandviken;Samtliga;190;49,9;71,6;81,1;220,9;191;50,1;60,7;75,9;183,9;
Sandviken;Kommunal;166;48,5;71,1;79,5;217,9;176;51,5;60,8;75,0;185,1;
Sandviken;Enskild;24;61,5;75,0;~100;241,5;15;38,5;..;~100;170,2;
Sigtuna;Samtliga;257;49,1;78,2;84,4;236,8;266;50,9;68,4;80,1;205,3;
Sigtuna;Kommunal;196;49,9;75,5;81,1;227,8;197;50,1;66,0;74,6;198,0;
Sigtuna;Enskild;61;46,9;86,9;~100;265,4;69;53,1;75,4;~100;225,0;
Simrishamn;Samtliga;89;50,6;85,4;94,4;249,7;87;49,4;65,5;81,6;200,3;
Simrishamn;Kommunal;60;48,4;90,0;~100;250,8;64;51,6;60,9;78,1;192,7;
Simrishamn;Enskild;29;55,8;75,9;~100;247,5;23;44,2;78,3;~100;221,0;
Sjöbo;Samtliga;72;49,7;62,5;70,8;214,1;73;50,3;63,0;74,0;197,8;
Sjöbo;Kommunal;72;52,2;62,5;70,8;214,1;66;47,8;60,6;72,7;197,2;
Sjöbo;Enskild;..;..;.;.;.;..;..;..;..;..;
Skara;Samtliga;94;45,4;79,8;86,2;227,0;113;54,6;73,5;79,6;203,7;
Skara;Kommunal;84;44,4;78,6;84,5;223,4;105;55,6;75,2;79,0;203,8;
Skara;Enskild;..;..;..;100,0;257,8;..;..;..;..;..;
Skellefteå;Samtliga;363;48,0;83,7;90,9;235,2;393;52,0;76,6;85,2;204,8;
Skellefteå;Kommunal;355;48,2;83,4;90,7;234,9;381;51,8;76,9;85,3;205,3;
Skellefteå;Enskild;..;..;..;..;..;..;..;..;~100;188,1;
Skinnskatteberg;Samtliga;16;55,2;..;68,8;217,3;13;44,8;..;..;162,3;
Skinnskatteberg;Kommunal;16;55,2;..;68,8;217,3;13;44,8;..;..;162,3;
Skurup;Samtliga;69;43,4;78,3;89,9;247,8;90;56,6;73,3;88,9;208,5;
Skurup;Kommunal;69;43,4;78,3;89,9;247,8;90;56,6;73,3;88,9;208,5;
Skövde;Samtliga;290;53,9;83,4;90,7;237,8;248;46,1;81,9;88,7;216,7;
Skövde;Kommunal;289;53,9;83,7;91,0;237,8;247;46,1;82,2;88,7;216,9;
Skövde;Enskild;..;..;.;.;.;..;..;.;..;..;
Smedjebacken;Samtliga;41;45,6;80,5;82,9;230,9;49;54,4;67,3;75,5;189,0;
Smedjebacken;Kommunal;41;45,6;80,5;82,9;230,9;49;54,4;67,3;75,5;189,0;
Sollefteå;Samtliga;100;46,7;77,0;84,0;214,0;114;53,3;64,9;75,4;178,9;
Sollefteå;Kommunal;100;46,7;77,0;84,0;214,0;114;53,3;64,9;75,4;178,9;
Sollentuna;Samtliga;418;47,7;85,9;94,3;258,3;458;52,3;86,7;90,6;237,8;
Sollentuna;Kommunal;321;46,5;85,7;94,4;258,6;370;53,5;87,3;91,4;237,3;
Sollentuna;Enskild;97;52,4;86,6;93,8;257,1;88;47,6;84,1;87,5;239,8;
Solna;Samtliga;154;42,8;76,6;84,4;247,9;206;57,2;73,8;83,0;223,6;
Solna;Kommunal;101;40,7;75,2;85,1;247,4;147;59,3;76,9;87,8;232,2;
Solna;Enskild;53;47,3;79,2;83,0;248,7;59;52,7;66,1;71,2;202,4;
Sorsele;Samtliga;17;50,0;76,5;~100;209,3;17;50,0;64,7;64,7;211,3;
Sorsele;Kommunal;17;50,0;76,5;~100;209,3;17;50,0;64,7;64,7;211,3;
Sotenäs;Samtliga;47;47,5;91,5;~100;234,4;52;52,5;71,2;86,5;194,9;
Sotenäs;Kommunal;47;47,5;91,5;~100;234,4;52;52,5;71,2;86,5;194,9;
Staffanstorp;Samtliga;143;48,6;84,6;88,1;246,6;151;51,4;80,1;88,7;222,9;
Staffanstorp;Kommunal;133;47,2;87,2;90,2;246,9;149;52,8;80,5;89,3;223,8;
Staffanstorp;Enskild;..;..;..;..;242,5;..;..;..;..;..;
Stenungsund;Samtliga;127;46,5;87,4;91,3;232,2;146;53,5;78,1;89,0;213,8;
Stenungsund;Kommunal;123;47,3;87,0;91,1;232,1;137;52,7;77,4;89,1;210,8;
Stenungsund;Enskild;..;..;..;..;..;..;..;..;..;..;
Stockholm;Samtliga;3 961;49,6;80,8;88,3;254,7;4 027;50,4;78,0;86,3;235,0;
Stockholm;Kommunal;2 589;48,1;78,9;86,3;249,2;2 788;51,9;76,9;84,4;230,9;
Stockholm;Enskild;1 372;52,5;84,7;92,4;265,4;1 239;47,5;80,7;90,6;244,3;
Storfors;Samtliga;28;56,0;89,3;~100;241,4;22;44,0;81,8;~100;198,6;
Storfors;Kommunal;20;54,1;95,0;100,0;241,5;17;45,9;76,5;~100;181,0;
Storfors;Enskild;..;..;..;..;..;..;..;..;..;..;
Storuman;Samtliga;25;44,6;84,0;~100;233,9;31;55,4;67,7;77,4;193,8;
Storuman;Kommunal;25;44,6;84,0;~100;233,9;31;55,4;67,7;77,4;193,8;
Strängnäs;Samtliga;185;49,1;82,2;91,9;245,8;192;50,9;75,0;89,1;215,0;
Strängnäs;Kommunal;97;46,9;76,3;85,6;226,7;110;53,1;66,4;83,6;202,8;
Strängnäs;Enskild;88;51,8;88,6;~100;266,0;82;48,2;86,6;~100;231,1;
Strömstad;Samtliga;60;52,2;71,7;80,0;228,8;55;47,8;61,8;69,1;200,8;
Strömstad;Kommunal;60;52,2;71,7;80,0;228,8;55;47,8;61,8;69,1;200,8;
Strömsund;Samtliga;57;46,7;64,9;78,9;218,6;65;53,3;69,2;78,5;190,7;
Strömsund;Kommunal;57;46,7;64,9;78,9;218,6;65;53,3;69,2;78,5;190,7;
Sundbyberg;Samtliga;132;57,9;75,0;85,6;233,2;96;42,1;68,8;82,3;219,0;
Sundbyberg;Kommunal;70;51,5;62,9;75,7;213,0;66;48,5;66,7;78,8;211,1;
Sundbyberg;Enskild;62;67,4;88,7;~100;256,0;30;32,6;73,3;~100;236,5;
Sundsvall;Samtliga;466;48,0;76,0;84,1;230,9;504;52,0;67,9;79,0;196,6;
Sundsvall;Kommunal;311;47,5;70,1;79,1;220,4;344;52,5;61,0;71,2;182,2;
Sundsvall;Enskild;155;49,2;87,7;94,2;251,4;160;50,8;82,5;95,6;226,8;
Sunne;Samtliga;64;46,0;70,3;87,5;225,0;75;54,0;62,7;76,0;197,6;
Sunne;Kommunal;64;46,0;70,3;87,5;225,0;75;54,0;62,7;76,0;197,6;
Surahammar;Samtliga;29;40,3;96,6;~100;250,6;43;59,7;60,5;81,4;201,3;
Surahammar;Kommunal;29;40,3;96,6;~100;250,6;43;59,7;60,5;81,4;201,3;
Svalöv;Samtliga;69;45,4;78,3;~100;237,4;83;54,6;62,7;73,5;192,9;
Svalöv;Kommunal;59;46,1;78,0;~100;238,9;69;53,9;68,1;73,9;195,0;
Svalöv;Enskild;10;41,7;..;100,0;228,3;14;58,3;..;~100;182,9;
Svedala;Samtliga;118;50,6;78,0;87,3;221,7;115;49,4;80,0;87,8;214,1;
Svedala;Kommunal;118;50,6;78,0;87,3;221,7;115;49,4;80,0;87,8;214,1;
Svenljunga;Samtliga;55;46,6;72,7;83,6;229,0;63;53,4;50,8;68,3;182,5;
Svenljunga;Kommunal;55;46,6;72,7;83,6;229,0;63;53,4;50,8;68,3;182,5;
Säffle;Samtliga;83;48,0;71,1;80,7;220,2;90;52,0;62,2;72,2;179,6;
Säffle;Kommunal;83;48,0;71,1;80,7;220,2;90;52,0;62,2;72,2;179,6;
Säter;Samtliga;49;54,4;93,9;~100;245,5;41;45,6;58,5;68,3;180,2;
Säter;Kommunal;49;54,4;93,9;~100;245,5;41;45,6;58,5;68,3;180,2;
Sävsjö;Samtliga;55;42,6;72,7;87,3;238,8;74;57,4;64,9;81,1;189,5;
Sävsjö;Kommunal;49;41,5;73,5;87,8;239,2;69;58,5;62,3;79,7;188,7;
Sävsjö;Enskild;..;..;..;..;..;..;..;..;..;..;
Söderhamn;Samtliga;97;43,5;77,3;82,5;224,1;126;56,5;73,0;80,2;199,7;
Söderhamn;Kommunal;89;41,6;76,4;80,9;224,8;125;58,4;72,8;80,0;199,8;
Söderhamn;Enskild;..;..;..;..;..;..;..;..;..;..;
Söderköping;Samtliga;78;48,4;83,3;85,9;246,3;83;51,6;77,1;85,5;216,1;
Söderköping;Kommunal;69;46,9;87,0;89,9;251,1;78;53,1;76,9;84,6;215,9;
Söderköping;Enskild;..;..;..;..;..;..;..;..;..;..;
Södertälje;Samtliga;520;49,7;72,7;81,3;229,5;527;50,3;71,0;81,6;210,8;
Södertälje;Kommunal;423;50,9;70,0;78,5;224,4;408;49,1;67,6;78,9;205,3;
Södertälje;Enskild;97;44,9;84,5;93,8;251,6;119;55,1;82,4;90,8;229,4;
Sölvesborg;Samtliga;70;45,2;81,4;91,4;232,9;85;54,8;71,8;87,1;198,3;
Sölvesborg;Kommunal;70;45,2;81,4;91,4;232,9;85;54,8;71,8;87,1;198,3;
Tanum;Samtliga;66;52,0;84,8;89,4;226,3;61;48,0;72,1;86,9;196,1;
Tanum;Kommunal;66;52,0;84,8;89,4;226,3;61;48,0;72,1;86,9;196,1;
Tibro;Samtliga;54;46,6;61,1;66,7;199,2;62;53,4;67,7;82,3;201,2;
Tibro;Kommunal;54;46,6;61,1;66,7;199,2;62;53,4;67,7;82,3;201,2;
Tidaholm;Samtliga;72;46,8;80,6;86,1;221,0;82;53,2;76,8;82,9;200,5;
Tidaholm;Kommunal;72;46,8;80,6;86,1;221,0;82;53,2;76,8;82,9;200,5;
Tierp;Samtliga;94;46,5;59,6;74,5;220,6;108;53,5;55,6;76,9;188,7;
Tierp;Kommunal;94;46,5;59,6;74,5;220,6;108;53,5;55,6;76,9;188,7;
Timrå;Samtliga;77;42,5;72,7;79,2;218,7;104;57,5;64,4;80,8;183,6;
Timrå;Kommunal;77;42,5;72,7;79,2;218,7;104;57,5;64,4;80,8;183,6;
Tingsryd;Samtliga;65;49,6;72,3;81,5;227,6;66;50,4;69,7;75,8;204,5;
Tingsryd;Kommunal;54;49,5;66,7;77,8;220,2;55;50,5;63,6;70,9;195,0;
Tingsryd;Enskild;11;50,0;100,0;100,0;263,2;11;50,0;100,0;100,0;248,6;
Tjörn;Samtliga;77;50,0;88,3;93,5;239,8;77;50,0;83,1;90,9;214,3;
Tjörn;Kommunal;77;50,0;88,3;93,5;239,8;77;50,0;83,1;90,9;214,3;
Tomelilla;Samtliga;47;45,2;72,3;76,6;201,1;57;54,8;56,1;75,4;177,8;
Tomelilla;Kommunal;47;45,2;72,3;76,6;201,1;57;54,8;56,1;75,4;177,8;
Torsby;Samtliga;57;44,5;75,4;84,2;233,8;71;55,5;54,9;73,2;171,9;
Torsby;Kommunal;57;44,5;75,4;84,2;233,8;71;55,5;54,9;73,2;171,9;
Torsås;Samtliga;25;41,0;80,0;80,0;238,0;36;59,0;69,4;80,6;188,5;
Torsås;Kommunal;25;41,0;80,0;80,0;238,0;36;59,0;69,4;80,6;188,5;
Tranemo;Samtliga;64;41,8;75,0;89,1;230,5;89;58,2;62,9;78,7;192,0;
Tranemo;Kommunal;64;41,8;75,0;89,1;230,5;89;58,2;62,9;78,7;192,0;
Tranås;Samtliga;95;53,1;75,8;85,3;220,8;84;46,9;85,7;90,5;221,6;
Tranås;Kommunal;95;53,1;75,8;85,3;220,8;84;46,9;85,7;90,5;221,6;
Trelleborg;Samtliga;190;48,0;84,7;91,1;244,4;206;52,0;82,5;94,2;227,0;
Trelleborg;Kommunal;155;46,0;82,6;89,0;239,4;182;54,0;82,4;94,0;224,5;
Trelleborg;Enskild;35;59,3;94,3;100,0;266,7;24;40,7;83,3;~100;245,8;
Trollhättan;Samtliga;335;50,6;66,9;80,9;226,1;327;49,4;70,6;78,6;206,2;
Trollhättan;Kommunal;286;51,6;62,6;78,3;220,6;268;48,4;66,8;75,0;202,4;
Trollhättan;Enskild;49;45,4;91,8;~100;258,0;59;54,6;88,1;~100;222,8;
Trosa;Samtliga;68;46,6;85,3;88,2;242,3;78;53,4;85,9;91,0;232,8;
Trosa;Kommunal;68;46,6;85,3;88,2;242,3;78;53,4;85,9;91,0;232,8;
Tyresö;Samtliga;237;50,9;86,5;95,4;243,6;229;49,1;83,0;90,0;220,3;
Tyresö;Kommunal;237;50,9;86,5;95,4;243,6;229;49,1;83,0;90,0;220,3;
Täby;Samtliga;489;48,7;95,1;96,9;266,9;516;51,3;92,2;95,5;243,8;
Täby;Kommunal;169;46,3;92,3;95,3;246,7;196;53,7;90,8;95,9;234,1;
Täby;Enskild;320;50,0;96,6;97,8;277,4;320;50,0;93,1;95,3;249,8;
Töreboda;Samtliga;46;47,9;89,1;~100;245,8;50;52,1;60,0;80,0;192,4;
Töreboda;Kommunal;46;47,9;89,1;~100;245,8;50;52,1;60,0;80,0;192,4;
