Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Slutbetyg årskurs 9, uppdelat per kön
Valt läsår: 2000/01

;;Flickor;Flickor;Flickor;Flickor;Flickor;Pojkar;Pojkar;Pojkar;Pojkar;Pojkar;
VARBERG;Samtliga;319;46,6;84,3;94,4;223,9;366;53,4;71,3;83,6;190,5;
VARBERG;Kommunal;315;46,7;84,1;94,3;224,4;360;53,3;71,1;83,6;190,5;
VARBERG;Enskild;..;..;..;..;..;..;..;..;..;..;
VAXHOLM;Samtliga;42;42,9;85,7;~100;213,5;56;57,1;82,1;91,1;214,2;
VAXHOLM;Kommunal;42;42,9;85,7;~100;213,5;56;57,1;82,1;91,1;214,2;
VELLINGE;Samtliga;215;54,8;86,0;96,7;234,9;177;45,2;75,7;93,2;215,3;
VELLINGE;Kommunal;215;54,8;86,0;96,7;234,9;177;45,2;75,7;93,2;215,3;
VETLANDA;Samtliga;167;48,4;83,2;92,2;216,7;178;51,6;69,7;88,2;190,8;
VETLANDA;Kommunal;165;48,2;83,0;92,1;216,4;177;51,8;70,1;88,1;191,0;
VETLANDA;Enskild;..;..;..;..;..;..;..;.;..;..;
VILHELMINA;Samtliga;57;46,7;70,2;87,7;205,3;65;53,3;70,8;92,3;189,6;
VILHELMINA;Kommunal;54;46,2;68,5;87,0;204,8;63;53,8;69,8;92,1;189,0;
VILHELMINA;Enskild;..;..;..;..;..;..;..;..;..;..;
VIMMERBY;Samtliga;91;43,5;79,1;~100;215,8;118;56,5;70,3;94,9;199,7;
VIMMERBY;Kommunal;91;43,5;79,1;~100;215,8;118;56,5;70,3;94,9;199,7;
VINDELN;Samtliga;42;43,8;83,3;88,1;215,7;54;56,3;81,5;~100;198,1;
VINDELN;Kommunal;42;43,8;83,3;88,1;215,7;54;56,3;81,5;~100;198,1;
VINGÅKER;Samtliga;52;41,3;92,3;~100;204,5;74;58,7;87,8;90,5;191,1;
VINGÅKER;Kommunal;52;41,3;92,3;~100;204,5;74;58,7;87,8;90,5;191,1;
VÅRGÅRDA;Samtliga;72;49,3;73,6;86,1;220,2;74;50,7;68,9;89,2;187,6;
VÅRGÅRDA;Kommunal;72;49,3;73,6;86,1;220,2;74;50,7;68,9;89,2;187,6;
VÄNERSBORG;Samtliga;214;48,6;82,2;91,1;214,4;226;51,4;74,3;90,7;191,3;
VÄNERSBORG;Kommunal;184;48,3;81,5;90,2;210,2;197;51,7;74,1;89,8;189,4;
VÄNERSBORG;Enskild;30;50,8;86,7;~100;239,7;29;49,2;75,9;~100;204,5;
VÄNNÄS;Samtliga;57;49,6;86,0;~100;207,9;58;50,4;84,5;~100;194,8;
VÄNNÄS;Kommunal;57;49,6;86,0;~100;207,9;58;50,4;84,5;~100;194,8;
VÄRMDÖ;Samtliga;135;45,8;74,8;91,1;210,0;160;54,2;58,8;87,5;180,0;
VÄRMDÖ;Kommunal;127;46,4;74,8;91,3;210,3;147;53,6;56,5;86,4;175,4;
VÄRMDÖ;Enskild;..;..;..;..;..;..;..;84,6;100,0;231,9;
VÄRNAMO;Samtliga;199;49,6;80,9;91,5;218,5;202;50,4;70,3;89,6;192,9;
VÄRNAMO;Kommunal;199;49,6;80,9;91,5;218,5;202;50,4;70,3;89,6;192,9;
VÄSTERVIK;Samtliga;249;51,3;76,3;89,6;204,5;236;48,7;66,5;85,6;180,7;
VÄSTERVIK;Kommunal;241;50,8;76,3;89,6;203,5;233;49,2;66,5;85,8;180,4;
VÄSTERVIK;Enskild;..;..;..;..;..;..;..;..;..;..;
VÄSTERÅS;Samtliga;677;49,6;74,3;90,0;211,8;688;50,4;70,1;89,8;194,5;
VÄSTERÅS;Kommunal;599;48,5;73,0;89,3;209,4;635;51,5;69,0;89,4;192,5;
VÄSTERÅS;Enskild;78;59,5;85,7;~100;232,1;53;40,5;85,4;~100;221,5;
VÄXJÖ;Samtliga;437;50,4;88,5;96,8;228,4;430;49,6;81,6;93,0;204,7;
VÄXJÖ;Kommunal;435;50,3;88,5;96,8;228,4;429;49,7;81,6;93,0;204,7;
VÄXJÖ;Enskild;..;..;.;.;.;..;..;.;.;.;
YDRE;Samtliga;29;55,8;96,6;100,0;233,4;23;44,2;78,3;~100;190,9;
YDRE;Kommunal;29;55,8;96,6;100,0;233,4;23;44,2;78,3;~100;190,9;
YSTAD;Samtliga;154;49,7;91,6;95,5;225,9;156;50,3;84,0;94,2;197,1;
YSTAD;Kommunal;154;49,7;91,6;95,5;225,9;156;50,3;84,0;94,2;197,1;
ÅMÅL;Samtliga;82;52,9;81,7;~100;233,5;73;47,1;63,0;91,8;182,4;
ÅMÅL;Kommunal;82;52,9;81,7;~100;233,5;73;47,1;63,0;91,8;182,4;
ÅNGE;Samtliga;63;48,8;100,0;100,0;234,4;66;51,2;86,4;~100;208,0;
ÅNGE;Kommunal;63;48,8;100,0;100,0;234,4;66;51,2;86,4;~100;208,0;
ÅRE;Samtliga;57;43,8;77,2;~100;220,5;73;56,2;86,3;~100;214,2;
ÅRE;Kommunal;57;43,8;77,2;~100;220,5;73;56,2;86,3;~100;214,2;
ÅRJÄNG;Samtliga;51;48,1;84,3;~100;210,4;55;51,9;76,4;~100;193,2;
ÅRJÄNG;Kommunal;51;48,1;84,3;~100;210,4;55;51,9;76,4;~100;193,2;
ÅSELE;Samtliga;16;32,7;93,8;~100;234,4;33;67,3;63,6;84,8;181,5;
ÅSELE;Kommunal;16;36,4;93,8;~100;234,4;28;63,6;75,0;~100;199,6;
ÅSELE;Enskild;..;..;.;.;.;..;..;.;..;..;
ÅSTORP;Samtliga;80;46,2;70,0;86,3;203,6;93;53,8;55,9;81,7;183,6;
ÅSTORP;Kommunal;80;46,2;70,0;86,3;203,6;93;53,8;55,9;81,7;183,6;
ÅTVIDABERG;Samtliga;76;52,1;82,9;93,4;207,4;70;47,9;57,1;74,3;171,2;
ÅTVIDABERG;Kommunal;76;52,1;82,9;93,4;207,4;70;47,9;57,1;74,3;171,2;
ÄLMHULT;Samtliga;94;48,2;83,0;94,7;214,9;101;51,8;69,3;94,1;191,9;
ÄLMHULT;Kommunal;94;48,2;83,0;94,7;214,9;101;51,8;69,3;94,1;191,9;
ÄLVDALEN;Samtliga;51;51,0;72,5;~100;195,0;49;49,0;51,0;81,6;174,6;
ÄLVDALEN;Kommunal;51;51,0;72,5;~100;195,0;49;49,0;51,0;81,6;174,6;
ÄLVKARLEBY;Samtliga;60;50,8;75,0;88,3;190,9;58;49,2;81,0;91,4;182,1;
ÄLVKARLEBY;Kommunal;59;50,4;74,6;88,1;189,2;58;49,6;81,0;91,4;182,1;
ÄLVKARLEBY;Enskild;..;..;..;..;..;..;..;.;.;.;
ÄLVSBYN;Samtliga;44;45,8;95,5;~100;234,1;52;54,2;90,4;~100;190,5;
ÄLVSBYN;Kommunal;44;45,8;95,5;~100;234,1;52;54,2;90,4;~100;190,5;
ÄNGELHOLM;Samtliga;238;50,5;81,1;92,9;211,9;233;49,5;73,4;85,0;201,5;
ÄNGELHOLM;Kommunal;238;50,5;81,1;92,9;211,9;233;49,5;73,4;85,0;201,5;
ÖCKERÖ;Samtliga;90;55,6;85,6;~100;215,9;72;44,4;72,2;90,3;193,2;
ÖCKERÖ;Kommunal;90;55,6;85,6;~100;215,9;72;44,4;72,2;90,3;193,2;
ÖDESHÖG;Samtliga;42;52,5;78,6;85,7;220,2;38;47,5;57,9;81,6;173,9;
ÖDESHÖG;Kommunal;42;52,5;78,6;85,7;220,2;38;47,5;57,9;81,6;173,9;
ÖREBRO;Samtliga;718;48,8;74,5;89,5;208,0;753;51,2;67,2;85,7;185,6;
ÖREBRO;Kommunal;657;47,5;73,5;88,9;206,4;725;52,5;66,8;85,5;184,3;
ÖREBRO;Enskild;61;68,5;88,0;~100;227,7;28;31,5;81,8;~100;227,7;
ÖRKELLJUNGA;Samtliga;65;52,4;89,2;~100;226,8;59;47,6;79,7;~100;192,7;
ÖRKELLJUNGA;Kommunal;55;50,9;87,3;~100;227,5;53;49,1;77,4;~100;189,0;
ÖRKELLJUNGA;Enskild;..;..;100,0;100,0;223,0;..;..;..;..;..;
ÖRNSKÖLDSVIK;Samtliga;348;48,5;83,0;94,5;221,8;370;51,5;78,1;93,0;190,1;
ÖRNSKÖLDSVIK;Kommunal;348;48,5;83,0;94,5;221,8;370;51,5;78,1;93,0;190,1;
ÖSTERSUND;Samtliga;318;50,6;77,7;93,7;217,2;310;49,4;67,1;87,4;191,3;
ÖSTERSUND;Kommunal;318;50,6;77,7;93,7;217,2;310;49,4;67,1;87,4;191,3;
ÖSTERÅKER;Samtliga;203;51,7;75,4;92,1;207,2;190;48,3;71,1;90,5;196,0;
ÖSTERÅKER;Kommunal;203;51,7;75,4;92,1;207,2;190;48,3;71,1;90,5;196,0;
ÖSTHAMMAR;Samtliga;152;44,2;79,6;95,4;211,1;192;55,8;72,4;85,9;179,6;
ÖSTHAMMAR;Kommunal;152;44,2;79,6;95,4;211,1;192;55,8;72,4;85,9;179,6;
ÖSTRA GÖINGE;Samtliga;104;53,3;72,1;87,5;207,6;91;46,7;67,0;84,6;181,7;
ÖSTRA GÖINGE;Kommunal;102;53,1;72,5;87,3;208,0;90;46,9;66,7;84,4;182,0;
ÖSTRA GÖINGE;Enskild;..;..;..;..;..;..;..;..;..;..;
ÖVERKALIX;Samtliga;17;34,7;88,2;100,0;241,5;32;65,3;62,5;100,0;185,0;
ÖVERKALIX;Kommunal;17;37,0;88,2;100,0;241,5;29;63,0;62,1;100,0;186,6;
ÖVERKALIX;Enskild;..;..;.;.;.;..;..;..;..;..;
ÖVERTORNEÅ;Samtliga;35;52,2;88,6;~100;241,7;32;47,8;56,3;71,9;169,4;
ÖVERTORNEÅ;Kommunal;32;51,6;87,5;~100;242,5;30;48,4;56,7;73,3;170,0;
ÖVERTORNEÅ;Enskild;..;..;..;..;..;..;..;..;..;..;

Rapportbeskrivning och definitioner etc.  
  
Samtliga uppgifter avser elever med betyg enligt det mål- och kunskapsrelaterade betygssystemet. Uppgifterna avser betyg före prövning.
Observera att om uppgiften baseras på färre än 10 elever, dubbelprickas den i tabellerna. Då visas två prickar (..) istället för utfall. Om data saknas visas en prick (.) istället för utfall.
 

Antal elever;Antal elever som har avslutat årskurs 9, dvs elever med slutbetyg såväl från det mål och kunskapsrelaterade betygssystemet som andra bedömningssystem.;
;Elever som saknar betyg i alla ämnen, dvs elever som saknar slutbetyg ingår.;
Andel (%) elever;Denna statistikuppgift visar andelen elever i vald kategori av det totala antalet elever.;
Andel (%) uppnått kunskapskraven i alla ämnen;Andel elever med godkänt betyg i alla ämnen som ingått i elevens utbildning. Andelen beräknas av de elever som fått eller skulle ha fått betyg enligt det ;
;mål- och kunskapsrelaterade betygssystemet (elever som saknar godkänt betyg i alla ämnen ingår).;
Andel (%) behörig nat. prog.;Fram till införandet av den nya gymnasieskolan 2011, dvs till och med läsåret 2009/10 fanns ett krav för att söka till nationella program. Kravet för en elev att söka till gymnasieskolan var lägst betyget godkänd i ämnena svenska/svenska som andraspråk, engelska och matematik.;
;Andelen beräknas av de som fått eller skulle ha fått betyg enligt det mål- och kunskapsrelaterade betygssystemet (elever som saknar godkänt betyg i alla ämnen ingår). Observera att om antalet EJ behöriga är 1-4, så visas andelen behöriga som ~100.;
Genomsnittligt meritvärde (16);Meritvärdet utgörs av summan av betygsvärdena för de 16 bästa betygen i elevens slutbetyg (E=10, D=12.5, C=15, B=17.5 och A=20 samt tidigare G=10, VG=15 och MVG=20). ;
;Det möjliga maxvärdet för varje enskild elev är 320 poäng. Det genomsnittliga meritvärdet beräknas för de elever som fått lägst betyg E (tidigare G) i minst ett ämne.;
; Elevernas sammanlagda poäng divideras med antal elever som fått lägst betyg E (tidigare G) i minst ett ämne. Elever som saknar godkänt betyg i alla ämnen, ;
; dvs elever som saknar slutbetyg, ingår ej.;



