Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Slutbetyg årskurs 9, uppdelat per kön
Valt läsår: 2011/12

;;Flickor;Flickor;Flickor;Flickor;Flickor;Pojkar;Pojkar;Pojkar;Pojkar;Pojkar;
Lekeberg;Kommunal;34;41,5;76,5;~100;204,3;48;58,5;83,3;89,6;202,0;
Leksand;Samtliga;84;49,7;83,3;94,0;237,5;85;50,3;82,4;88,2;195,6;
Leksand;Kommunal;81;50,0;82,7;93,8;235,4;81;50,0;81,5;87,7;192,6;
Leksand;Enskild;..;..;..;..;..;..;..;..;..;..;
Lerum;Samtliga;246;47,6;83,3;94,9;226,5;271;52,4;81,5;93,7;205,6;
Lerum;Kommunal;234;48,0;83,3;94,9;226,5;254;52,0;81,5;93,7;205,6;
Lerum;Enskild;12;41,4;.;.;.;17;58,6;.;.;.;
Lessebo;Samtliga;44;48,9;79,5;~100;210,3;46;51,1;60,9;67,4;158,7;
Lessebo;Kommunal;44;48,9;79,5;~100;210,3;46;51,1;60,9;67,4;158,7;
Lidingö;Samtliga;225;47,4;89,8;95,6;258,5;250;52,6;83,2;92,4;232,1;
Lidingö;Kommunal;202;46,8;92,6;96,0;259,8;230;53,2;83,5;92,6;230,3;
Lidingö;Enskild;23;53,5;65,2;~100;247,4;20;46,5;80,0;~100;252,0;
Lidköping;Samtliga;233;51,4;84,1;89,7;220,8;220;48,6;75,0;86,4;198,2;
Lidköping;Kommunal;226;51,8;83,6;89,4;219,4;210;48,2;73,8;85,7;196,6;
Lidköping;Enskild;..;..;..;..;..;..;..;100,0;100,0;231,0;
Lilla Edet;Samtliga;46;41,8;71,7;~100;215,5;64;58,2;59,4;84,4;178,7;
Lilla Edet;Kommunal;46;41,8;71,7;~100;215,5;64;58,2;59,4;84,4;178,7;
Lindesberg;Samtliga;134;53,4;69,4;82,1;200,9;117;46,6;64,1;80,3;180,8;
Lindesberg;Kommunal;134;53,4;69,4;82,1;200,9;117;46,6;64,1;80,3;180,8;
Linköping;Samtliga;764;49,1;81,5;90,3;225,4;793;50,9;75,4;88,0;200,2;
Linköping;Kommunal;552;48,4;78,6;87,9;219,1;589;51,6;72,2;87,1;196,4;
Linköping;Enskild;212;51,0;89,4;97,0;242,9;204;49,0;85,2;90,8;212,1;
Ljungby;Samtliga;163;50,6;89,6;94,5;228,0;159;49,4;74,2;88,7;186,7;
Ljungby;Kommunal;148;49,5;89,2;93,9;227,2;151;50,5;74,2;88,1;185,8;
Ljungby;Enskild;..;..;93,3;100,0;236,7;..;..;..;..;..;
Ljusdal;Samtliga;99;48,3;84,8;86,9;221,5;106;51,7;79,2;84,9;189,9;
Ljusdal;Kommunal;73;48,3;80,8;82,2;213,4;78;51,7;75,6;82,1;186,2;
Ljusdal;Enskild;26;48,1;96,2;100,0;244,2;28;51,9;89,3;~100;200,0;
Ljusnarsberg;Samtliga;17;42,5;88,2;~100;207,1;23;57,5;..;65,2;155,2;
Ljusnarsberg;Kommunal;17;42,5;88,2;~100;207,1;23;57,5;..;65,2;155,2;
Lomma;Samtliga;145;49,5;93,8;95,2;245,8;148;50,5;93,9;95,9;231,3;
Lomma;Kommunal;134;48,4;94,8;96,3;247,0;143;51,6;93,7;95,8;230,8;
Lomma;Enskild;..;..;..;..;231,8;..;..;..;..;..;
Ludvika;Samtliga;150;47,8;80,7;86,0;216,6;164;52,2;77,4;86,0;192,4;
Ludvika;Kommunal;150;47,8;80,7;86,0;216,6;164;52,2;77,4;86,0;192,4;
Luleå;Samtliga;372;48,5;85,2;91,1;229,9;395;51,5;79,2;89,9;205,5;
Luleå;Kommunal;305;46,7;84,3;90,5;229,6;348;53,3;79,0;89,4;206,2;
Luleå;Enskild;67;58,8;89,6;~100;231,2;47;41,2;80,9;~100;200,5;
Lund;Samtliga;525;49,3;86,4;92,0;239,5;540;50,7;87,4;94,0;224,5;
Lund;Kommunal;431;49,0;85,8;92,1;242,0;449;51,0;86,6;93,8;222,4;
Lund;Enskild;94;50,8;89,2;91,6;226,4;91;49,2;92,5;~100;239,1;
Lycksele;Samtliga;53;47,7;81,1;88,7;222,1;58;52,3;81,0;82,8;191,1;
Lycksele;Kommunal;53;47,7;81,1;88,7;222,1;58;52,3;81,0;82,8;191,1;
Lysekil;Samtliga;85;52,1;85,9;~100;226,2;78;47,9;71,8;85,9;205,1;
Lysekil;Kommunal;85;52,1;85,9;~100;226,2;78;47,9;71,8;85,9;205,1;
Malmö;Samtliga;1 263;47,9;67,9;81,3;214,6;1 373;52,1;62,9;77,5;193,4;
Malmö;Kommunal;1 072;47,9;66,3;78,9;210,7;1 166;52,1;60,0;74,6;187,6;
Malmö;Enskild;191;48,0;76,4;94,8;236,1;207;52,0;79,2;93,7;225,8;
Malung-Sälen;Samtliga;55;50,0;78,2;78,2;204,5;55;50,0;81,8;90,9;192,4;
Malung-Sälen;Kommunal;55;50,0;78,2;78,2;204,5;55;50,0;81,8;90,9;192,4;
Malå;Samtliga;22;56,4;90,9;~100;213,4;17;43,6;94,1;100,0;196,5;
Malå;Kommunal;22;56,4;90,9;~100;213,4;17;43,6;94,1;100,0;196,5;
Mariestad;Samtliga;114;50,4;88,6;94,7;224,2;112;49,6;74,1;88,4;197,2;
Mariestad;Kommunal;106;51,5;87,7;94,3;222,0;100;48,5;71,0;87,0;194,7;
Mariestad;Enskild;..;..;..;..;..;..;..;100,0;100,0;217,9;
Mark;Samtliga;185;50,4;84,9;91,4;219,2;182;49,6;63,7;84,1;182,7;
Mark;Kommunal;175;49,7;85,1;92,0;218,0;177;50,3;63,3;84,2;182,9;
Mark;Enskild;..;..;..;..;239,5;..;..;..;..;..;
Markaryd;Samtliga;49;51,6;73,5;89,8;220,8;46;48,4;78,3;89,1;197,4;
Markaryd;Kommunal;49;51,6;73,5;89,8;220,8;46;48,4;78,3;89,1;197,4;
Mellerud;Samtliga;39;50,0;61,5;74,4;182,8;39;50,0;59,0;79,5;180,0;
Mellerud;Kommunal;39;50,0;61,5;74,4;182,8;39;50,0;59,0;79,5;180,0;
Mjölby;Samtliga;126;42,6;81,0;90,5;217,6;170;57,4;71,8;82,9;188,4;
Mjölby;Kommunal;126;42,6;81,0;90,5;217,6;170;57,4;71,8;82,9;188,4;
Mora;Samtliga;87;44,2;80,5;83,9;219,3;110;55,8;80,0;86,4;201,3;
Mora;Kommunal;87;44,2;80,5;83,9;219,3;110;55,8;80,0;86,4;201,3;
Motala;Samtliga;214;46,0;85,5;92,5;218,4;251;54,0;77,7;90,0;190,7;
Motala;Kommunal;177;44,0;85,9;92,1;217,9;225;56,0;77,8;90,7;189,5;
Motala;Enskild;37;58,7;83,8;~100;220,8;26;41,3;76,9;~100;201,0;
Mullsjö;Samtliga;42;43,3;83,3;~100;223,1;55;56,7;74,5;85,5;179,1;
Mullsjö;Kommunal;42;43,3;83,3;~100;223,1;55;56,7;74,5;85,5;179,1;
Munkedal;Samtliga;51;46,8;72,5;78,4;204,4;58;53,2;60,3;77,6;175,4;
Munkedal;Kommunal;51;46,8;72,5;78,4;204,4;58;53,2;60,3;77,6;175,4;
Munkfors;Samtliga;19;57,6;73,7;~100;240,3;14;42,4;..;~100;177,5;
Munkfors;Kommunal;19;57,6;73,7;~100;240,3;14;42,4;..;~100;177,5;
Mölndal;Samtliga;318;48,2;84,6;93,4;232,6;342;51,8;77,8;88,3;201,8;
Mölndal;Kommunal;298;47,7;84,6;93,0;231,8;327;52,3;76,8;87,8;200,2;
Mölndal;Enskild;20;57,1;85,0;100,0;245,0;15;42,9;100,0;100,0;235,0;
Mönsterås;Samtliga;81;54,7;86,4;87,7;210,8;67;45,3;61,2;74,6;185,5;
Mönsterås;Kommunal;81;54,7;86,4;87,7;210,8;67;45,3;61,2;74,6;185,5;
Mörbylånga;Samtliga;84;53,8;91,7;~100;216,1;72;46,2;91,7;~100;201,1;
Mörbylånga;Kommunal;56;47,9;87,5;~100;216,9;61;52,1;90,2;~100;199,2;
Mörbylånga;Enskild;28;71,8;100,0;100,0;214,5;11;28,2;100,0;100,0;211,8;
Nacka;Samtliga;571;51,2;88,8;96,5;256,9;545;48,8;87,5;94,3;235,7;
Nacka;Kommunal;403;49,0;88,3;96,5;254,3;420;51,0;86,0;94,0;232,2;
Nacka;Enskild;168;57,3;89,9;96,4;263,1;125;42,7;92,8;95,2;247,4;
Nora;Samtliga;52;44,1;86,5;90,4;235,1;66;55,9;80,3;90,9;187,7;
Nora;Kommunal;52;44,1;86,5;90,4;235,1;66;55,9;80,3;90,9;187,7;
Norberg;Samtliga;24;36,9;91,7;~100;218,5;41;63,1;78,0;85,4;177,2;
Norberg;Kommunal;24;36,9;91,7;~100;218,5;41;63,1;78,0;85,4;177,2;
Nordanstig;Samtliga;34;43,6;76,5;~100;218,5;44;56,4;65,9;75,0;175,1;
Nordanstig;Kommunal;31;41,9;74,2;~100;215,5;43;58,1;65,1;74,4;173,7;
Nordanstig;Enskild;..;..;..;..;..;..;..;..;..;..;
Nordmaling;Samtliga;42;54,5;71,4;83,3;214,1;35;45,5;77,1;~100;194,6;
Nordmaling;Kommunal;42;54,5;71,4;83,3;214,1;35;45,5;77,1;~100;194,6;
Norrköping;Samtliga;717;50,7;80,2;88,8;215,2;697;49,3;72,7;85,9;194,0;
Norrköping;Kommunal;542;50,3;78,0;86,9;210,2;536;49,7;68,3;82,8;187,0;
Norrköping;Enskild;175;52,1;86,9;94,9;230,7;161;47,9;87,4;96,2;217,4;
Norrtälje;Samtliga;284;47,7;76,4;85,6;212,3;311;52,3;68,2;85,2;188,5;
Norrtälje;Kommunal;243;47,6;74,5;84,0;207,0;268;52,4;68,3;84,7;186,2;
Norrtälje;Enskild;41;48,8;87,8;~100;243,5;43;51,2;67,4;88,4;203,0;
Norsjö;Samtliga;20;40,8;90,0;~100;211,3;29;59,2;79,3;~100;190,5;
Norsjö;Kommunal;20;40,8;90,0;~100;211,3;29;59,2;79,3;~100;190,5;
Nybro;Samtliga;99;48,3;87,9;88,9;224,0;106;51,7;86,8;93,4;206,7;
Nybro;Kommunal;99;48,3;87,9;88,9;224,0;106;51,7;86,8;93,4;206,7;
Nykvarn;Samtliga;61;51,3;88,5;~100;235,7;58;48,7;84,5;~100;215,1;
Nykvarn;Kommunal;61;51,3;88,5;~100;235,7;58;48,7;84,5;~100;215,1;
Nyköping;Samtliga;313;54,4;80,1;90,2;223,0;262;45,6;75,0;85,4;206,3;
Nyköping;Kommunal;225;52,1;77,3;88,0;219,6;207;47,9;75,8;87,4;207,6;
Nyköping;Enskild;88;61,5;87,8;~100;232,3;55;38,5;71,7;77,4;201,3;
Nynäshamn;Samtliga;162;52,3;84,6;91,4;214,3;148;47,7;75,0;83,8;192,7;
Nynäshamn;Kommunal;162;52,3;84,6;91,4;214,3;148;47,7;75,0;83,8;192,7;
Nässjö;Samtliga;148;45,0;73,0;85,1;202,7;181;55,0;71,3;78,5;183,4;
Nässjö;Kommunal;148;45,0;73,0;85,1;202,7;181;55,0;71,3;78,5;183,4;
Ockelbo;Samtliga;31;49,2;77,4;80,6;223,2;32;50,8;65,6;84,4;194,3;
Ockelbo;Kommunal;31;49,2;77,4;80,6;223,2;32;50,8;65,6;84,4;194,3;
Olofström;Samtliga;61;43,6;82,0;~100;216,5;79;56,4;75,9;88,6;204,1;
Olofström;Kommunal;61;43,6;82,0;~100;216,5;79;56,4;75,9;88,6;204,1;
Orsa;Samtliga;35;42,7;57,1;71,4;202,2;47;57,3;59,6;68,1;163,0;
Orsa;Kommunal;35;42,7;57,1;71,4;202,2;47;57,3;59,6;68,1;163,0;
Orust;Samtliga;87;47,8;86,9;94,0;228,9;95;52,2;71,0;82,8;202,1;
Orust;Kommunal;84;47,5;86,9;94,0;228,9;93;52,5;71,0;82,8;202,1;
Orust;Enskild;..;..;.;.;.;..;..;.;.;.;
Osby;Samtliga;68;48,9;77,9;89,7;226,1;71;51,1;77,5;91,5;195,8;
Osby;Kommunal;68;48,9;77,9;89,7;226,1;71;51,1;77,5;91,5;195,8;
Oskarshamn;Samtliga;136;46,1;83,8;91,2;219,7;159;53,9;67,9;79,2;187,5;
Oskarshamn;Kommunal;136;46,1;83,8;91,2;219,7;159;53,9;67,9;79,2;187,5;
Ovanåker;Samtliga;77;52,4;72,7;80,5;207,8;70;47,6;72,9;80,0;185,4;
Ovanåker;Kommunal;77;52,4;72,7;80,5;207,8;70;47,6;72,9;80,0;185,4;
Oxelösund;Samtliga;41;47,1;82,9;~100;217,9;46;52,9;47,8;80,4;169,6;
Oxelösund;Kommunal;41;47,1;82,9;~100;217,9;46;52,9;47,8;80,4;169,6;
Pajala;Samtliga;32;47,1;93,8;~100;227,8;36;52,9;88,9;~100;216,4;
Pajala;Kommunal;31;47,0;93,5;~100;229,5;35;53,0;88,6;~100;215,4;
Pajala;Enskild;..;..;..;..;..;..;..;..;..;..;
Partille;Samtliga;205;44,2;85,4;93,2;232,6;259;55,8;78,8;92,7;211,3;
Partille;Kommunal;193;43,4;85,0;92,7;231,4;252;56,6;78,6;92,5;210,6;
Partille;Enskild;..;..;91,7;100,0;251,7;..;..;..;..;..;
Perstorp;Samtliga;35;47,3;77,1;82,9;222,3;39;52,7;61,5;76,9;175,4;
Perstorp;Kommunal;35;47,3;77,1;82,9;222,3;39;52,7;61,5;76,9;175,4;
Piteå;Samtliga;208;45,9;89,9;95,2;227,9;245;54,1;89,0;95,9;200,5;
Piteå;Kommunal;208;45,9;89,9;95,2;227,9;245;54,1;89,0;95,9;200,5;
Ragunda;Samtliga;25;46,3;96,0;~100;207,2;29;53,7;79,3;82,8;186,7;
Ragunda;Kommunal;25;46,3;96,0;~100;207,2;29;53,7;79,3;82,8;186,7;
Robertsfors;Samtliga;36;47,4;63,9;~100;205,7;40;52,6;52,5;82,5;169,9;
Robertsfors;Kommunal;36;47,4;63,9;~100;205,7;40;52,6;52,5;82,5;169,9;
Ronneby;Samtliga;118;45,7;78,0;84,7;205,5;140;54,3;60,0;85,7;173,7;
Ronneby;Kommunal;100;45,5;76,0;84,0;205,3;120;54,5;60,8;85,8;174,5;
Ronneby;Enskild;18;47,4;88,9;~100;206,9;20;52,6;55,0;~100;169,0;
Rättvik;Samtliga;58;42,3;91,4;100,0;233,7;79;57,7;87,3;~100;205,6;
Rättvik;Kommunal;58;42,3;91,4;100,0;233,7;79;57,7;87,3;~100;205,6;
Sala;Samtliga;112;51,1;80,4;87,5;216,3;107;48,9;72,0;89,7;187,4;
Sala;Kommunal;112;51,1;80,4;87,5;216,3;107;48,9;72,0;89,7;187,4;
Salem;Samtliga;101;55,2;80,2;87,1;223,0;82;44,8;79,3;86,6;200,2;
Salem;Kommunal;86;54,8;79,1;84,9;224,4;71;45,2;77,5;85,9;198,7;
Salem;Enskild;15;57,7;86,7;100,0;215,3;11;42,3;90,9;~100;209,5;
Sandviken;Samtliga;177;48,8;70,6;78,0;201,7;186;51,2;67,2;75,3;178,9;
Sandviken;Kommunal;155;48,1;71,0;78,1;201,1;167;51,9;65,9;74,9;178,9;
Sandviken;Enskild;22;53,7;68,2;77,3;206,1;19;46,3;78,9;~100;178,9;
Sigtuna;Samtliga;260;51,8;76,5;87,3;223,9;242;48,2;71,9;85,5;203,4;
Sigtuna;Kommunal;181;52,0;72,9;85,1;215,1;167;48,0;68,3;82,6;192,9;
Sigtuna;Enskild;79;51,3;84,8;92,4;243,8;75;48,7;80,0;92,0;226,0;
Simrishamn;Samtliga;99;51,0;80,4;90,2;226,0;95;49,0;67,8;82,2;187,1;
Simrishamn;Kommunal;71;45,8;77,5;90,1;218,2;84;54,2;69,0;83,3;187,8;
Simrishamn;Enskild;28;71,8;90,5;~100;252,4;11;28,2;..;..;..;
Sjöbo;Samtliga;73;51,0;72,6;80,8;215,8;70;49,0;67,1;84,3;195,9;
Sjöbo;Kommunal;73;54,1;72,6;80,8;215,8;62;45,9;75,8;85,5;202,9;
Sjöbo;Enskild;..;..;.;.;.;..;..;.;..;..;
Skara;Samtliga;103;47,5;83,5;87,4;217,3;114;52,5;78,9;84,2;194,3;
Skara;Kommunal;84;42,6;82,1;85,7;215,2;113;57,4;78,8;84,1;193,8;
Skara;Enskild;..;..;89,5;~100;226,8;..;..;..;..;..;
Skellefteå;Samtliga;427;52,4;82,0;90,4;215,2;388;47,6;79,6;88,7;197,5;
Skellefteå;Kommunal;414;52,3;82,1;90,1;215,3;378;47,7;79,9;88,6;197,1;
Skellefteå;Enskild;13;56,5;76,9;100,0;213,1;10;43,5;..;..;210,0;
Skinnskatteberg;Samtliga;..;..;..;..;..;..;..;91,7;~100;210,4;
Skinnskatteberg;Kommunal;..;..;..;..;..;..;..;91,7;~100;210,4;
Skurup;Samtliga;66;43,7;87,9;~100;248,2;85;56,3;75,3;90,6;191,8;
Skurup;Kommunal;66;43,7;87,9;~100;248,2;85;56,3;75,3;90,6;191,8;
Skövde;Samtliga;269;47,6;77,7;89,2;224,6;296;52,4;76,4;88,2;196,2;
Skövde;Kommunal;266;47,4;77,8;89,5;224,9;295;52,6;76,6;88,5;196,8;
Skövde;Enskild;..;..;..;..;..;..;..;.;.;..;
Smedjebacken;Samtliga;42;44,2;78,6;~100;209,5;53;55,8;75,5;84,9;195,1;
Smedjebacken;Kommunal;42;44,2;78,6;~100;209,5;53;55,8;75,5;84,9;195,1;
Sollefteå;Samtliga;85;40,1;82,4;87,1;209,9;127;59,9;66,9;70,9;179,3;
Sollefteå;Kommunal;85;40,1;82,4;87,1;209,9;127;59,9;66,9;70,9;179,3;
Sollentuna;Samtliga;403;48,9;89,6;94,5;249,6;421;51,1;85,3;93,3;230,5;
Sollentuna;Kommunal;327;50,9;88,4;93,6;249,0;315;49,1;83,5;92,4;227,1;
Sollentuna;Enskild;76;41,8;94,7;~100;252,1;106;58,2;90,6;~100;240,5;
Solna;Samtliga;191;43,8;76,4;89,0;228,5;245;56,2;79,2;88,6;214,4;
Solna;Kommunal;143;42,8;74,1;88,1;220,3;191;57,2;78,0;90,1;210,7;
Solna;Enskild;48;47,1;83,3;~100;252,8;54;52,9;83,3;83,3;227,7;
Sorsele;Samtliga;..;..;..;..;..;..;..;..;~100;237,5;
Sorsele;Kommunal;..;..;..;..;..;..;..;..;~100;237,5;
Sotenäs;Samtliga;44;45,8;81,8;88,6;228,3;52;54,2;82,7;88,5;192,2;
Sotenäs;Kommunal;44;45,8;81,8;88,6;228,3;52;54,2;82,7;88,5;192,2;
Staffanstorp;Samtliga;137;50,4;93,4;~100;246,8;135;49,6;85,2;94,8;204,3;
Staffanstorp;Kommunal;129;50,2;93,8;~100;246,8;128;49,8;85,2;95,3;204,3;
Staffanstorp;Enskild;..;..;..;..;..;..;..;..;..;..;
Stenungsund;Samtliga;154;50,3;90,9;95,5;229,4;152;49,7;87,5;91,4;196,8;
Stenungsund;Kommunal;150;50,3;90,7;95,3;229,2;148;49,7;87,2;91,2;197,1;
Stenungsund;Enskild;..;..;..;..;..;..;..;..;..;..;
Stockholm;Samtliga;4 073;50,6;79,0;88,7;235,8;3 984;49,4;73,2;86,2;215,9;
Stockholm;Kommunal;2 799;49,6;77,5;87,3;232,3;2 848;50,4;71,8;84,6;211,6;
Stockholm;Enskild;1 274;52,9;82,4;92,0;244,0;1 136;47,1;77,1;90,5;227,0;
Storfors;Samtliga;35;47,9;85,7;~100;212,6;38;52,1;73,7;~100;197,4;
Storfors;Kommunal;28;48,3;85,7;~100;210,7;30;51,7;66,7;~100;181,9;
Storfors;Enskild;..;..;..;..;..;..;..;..;..;..;
Storuman;Samtliga;36;52,9;88,9;~100;226,5;32;47,1;81,3;~100;186,7;
Storuman;Kommunal;36;52,9;88,9;~100;226,5;32;47,1;81,3;~100;186,7;
Strängnäs;Samtliga;176;47,4;73,3;83,5;214,0;195;52,6;71,8;85,1;193,3;
Strängnäs;Kommunal;119;49,6;63,9;78,2;202,8;121;50,4;64,5;79,3;182,4;
Strängnäs;Enskild;57;43,5;93,0;~100;236,9;74;56,5;83,8;~100;210,7;
Strömstad;Samtliga;72;57,1;83,3;90,3;215,0;54;42,9;81,5;90,7;202,9;
Strömstad;Kommunal;72;57,1;83,3;90,3;215,0;54;42,9;81,5;90,7;202,9;
Strömsund;Samtliga;70;53,4;81,4;91,4;217,3;61;46,6;80,3;88,5;193,1;
Strömsund;Kommunal;70;53,4;81,4;91,4;217,3;61;46,6;80,3;88,5;193,1;
Sundbyberg;Samtliga;140;55,8;72,1;83,6;226,3;111;44,2;52,3;78,4;196,5;
Sundbyberg;Kommunal;86;48,0;61,6;79,1;211,5;93;52,0;50,5;80,6;193,0;
Sundbyberg;Enskild;54;75,0;88,9;90,7;248,9;18;25,0;61,1;66,7;215,3;
Sundsvall;Samtliga;481;49,8;75,9;84,8;214,9;484;50,2;64,0;78,7;181,8;
Sundsvall;Kommunal;362;47,6;72,4;81,2;210,9;398;52,4;61,8;75,4;175,9;
Sundsvall;Enskild;119;58,0;86,6;95,8;226,6;86;42,0;74,4;94,2;208,4;
Sunne;Samtliga;78;54,9;78,2;83,3;196,9;64;45,1;70,3;~100;187,7;
Sunne;Kommunal;78;54,9;78,2;83,3;196,9;64;45,1;70,3;~100;187,7;
Surahammar;Samtliga;49;46,2;75,5;81,6;214,6;57;53,8;71,9;80,7;187,1;
Surahammar;Kommunal;49;46,2;75,5;81,6;214,6;57;53,8;71,9;80,7;187,1;
Svalöv;Samtliga;58;45,7;70,7;82,8;199,0;69;54,3;62,3;75,4;179,3;
Svalöv;Kommunal;47;51,6;83,0;~100;214,9;44;48,4;65,9;79,5;178,1;
Svalöv;Enskild;11;30,6;..;..;130,9;25;69,4;56,0;68,0;181,5;
Svedala;Samtliga;88;41,3;90,9;94,3;224,1;125;58,7;81,6;92,8;218,2;
Svedala;Kommunal;88;41,3;90,9;94,3;224,1;125;58,7;81,6;92,8;218,2;
Svenljunga;Samtliga;58;50,9;72,4;89,7;210,4;56;49,1;60,7;73,2;172,3;
Svenljunga;Kommunal;58;51,3;72,4;89,7;210,4;55;48,7;61,8;74,5;174,3;
Svenljunga;Enskild;..;..;.;.;.;..;..;.;.;..;
Säffle;Samtliga;99;51,0;75,8;90,9;219,3;95;49,0;72,6;88,4;197,5;
Säffle;Kommunal;93;50,5;77,4;92,5;219,1;91;49,5;73,6;90,1;198,7;
Säffle;Enskild;..;..;..;..;..;..;..;..;..;..;
Säter;Samtliga;54;56,3;85,2;~100;218,2;42;43,8;83,3;~100;200,0;
Säter;Kommunal;54;56,3;85,2;~100;218,2;42;43,8;83,3;~100;200,0;
Sävsjö;Samtliga;63;49,2;85,7;90,5;225,3;65;50,8;69,2;83,1;181,0;
Sävsjö;Kommunal;56;48,7;83,9;89,3;222,4;59;51,3;66,1;81,4;177,5;
Sävsjö;Enskild;..;..;..;..;..;..;..;..;..;..;
Söderhamn;Samtliga;142;51,6;75,4;81,0;215,4;133;48,4;53,4;72,2;175,3;
Söderhamn;Kommunal;132;50,8;76,5;81,8;218,5;128;49,2;54,7;72,7;176,2;
Söderhamn;Enskild;..;..;..;..;174,5;..;..;..;..;..;
Söderköping;Samtliga;78;44,1;83,3;~100;225,2;99;55,9;79,8;92,9;211,2;
Söderköping;Kommunal;74;44,0;82,4;~100;224,4;94;56,0;81,9;94,7;211,5;
Söderköping;Enskild;..;..;..;..;..;..;..;..;..;..;
Södertälje;Samtliga;510;51,5;70,5;79,0;213,7;481;48,5;67,2;78,9;189,9;
Södertälje;Kommunal;386;51,7;67,4;76,7;210,6;361;48,3;63,4;75,3;184,3;
Södertälje;Enskild;124;50,8;80,5;86,2;223,7;120;49,2;78,6;89,7;207,0;
Sölvesborg;Samtliga;88;50,6;87,5;93,2;217,9;86;49,4;79,1;90,7;199,2;
Sölvesborg;Kommunal;88;50,6;87,5;93,2;217,9;86;49,4;79,1;90,7;199,2;
Tanum;Samtliga;45;39,5;82,2;~100;223,3;69;60,5;73,9;92,8;188,1;
Tanum;Kommunal;45;39,5;82,2;~100;223,3;69;60,5;73,9;92,8;188,1;
Tibro;Samtliga;61;55,5;75,4;77,0;203,1;49;44,5;67,3;81,6;180,8;
Tibro;Kommunal;61;55,5;75,4;77,0;203,1;49;44,5;67,3;81,6;180,8;
Tidaholm;Samtliga;69;50,0;73,9;88,4;211,7;69;50,0;66,7;81,2;175,9;
Tidaholm;Kommunal;69;50,0;73,9;88,4;211,7;69;50,0;66,7;81,2;175,9;
Tierp;Samtliga;105;46,3;78,1;89,5;221,3;122;53,7;51,6;71,3;173,8;
Tierp;Kommunal;105;46,3;78,1;89,5;221,3;122;53,7;51,6;71,3;173,8;
Timrå;Samtliga;96;46,8;75,0;81,3;204,3;109;53,2;65,1;76,1;183,0;
Timrå;Kommunal;96;46,8;75,0;81,3;204,3;109;53,2;65,1;76,1;183,0;
Tingsryd;Samtliga;70;51,1;77,1;91,4;207,2;67;48,9;56,7;77,6;172,4;
Tingsryd;Kommunal;61;51,7;75,4;90,2;209,6;57;48,3;49,1;73,7;164,1;
Tingsryd;Enskild;..;..;..;..;..;..;..;100,0;100,0;218,0;
Tjörn;Samtliga;80;49,1;96,3;~100;240,9;83;50,9;85,5;91,6;214,2;
Tjörn;Kommunal;80;49,1;96,3;~100;240,9;83;50,9;85,5;91,6;214,2;
Tomelilla;Samtliga;47;43,1;76,6;80,9;216,0;62;56,9;56,5;80,6;168,9;
Tomelilla;Kommunal;47;43,1;76,6;80,9;216,0;62;56,9;56,5;80,6;168,9;
Torsby;Samtliga;66;52,0;74,2;83,3;222,6;61;48,0;63,9;82,0;180,9;
Torsby;Kommunal;66;52,0;74,2;83,3;222,6;61;48,0;63,9;82,0;180,9;
Torsås;Samtliga;25;50,0;92,0;~100;227,0;25;50,0;88,0;~100;202,5;
Torsås;Kommunal;25;50,0;92,0;~100;227,0;25;50,0;88,0;~100;202,5;
Tranemo;Samtliga;75;54,3;76,0;86,7;218,1;63;45,7;49,2;65,1;155,2;
Tranemo;Kommunal;75;54,3;76,0;86,7;218,1;63;45,7;49,2;65,1;155,2;
Tranås;Samtliga;110;52,9;76,4;84,5;208,5;98;47,1;67,3;83,7;181,4;
Tranås;Kommunal;110;52,9;76,4;84,5;208,5;98;47,1;67,3;83,7;181,4;
Trelleborg;Samtliga;229;48,0;81,2;87,8;218,3;248;52,0;75,0;86,7;196,7;
Trelleborg;Kommunal;191;47,2;78,0;85,3;215,8;214;52,8;73,4;86,0;193,8;
Trelleborg;Enskild;38;52,8;97,4;100,0;230,4;34;47,2;85,3;~100;215,6;
Trollhättan;Samtliga;341;48,8;78,6;84,8;220,4;358;51,2;70,9;81,3;199,5;
Trollhättan;Kommunal;292;49,6;77,1;83,6;219,0;297;50,4;66,0;77,8;194,6;
Trollhättan;Enskild;49;44,5;87,8;~100;228,8;61;55,5;95,1;~100;223,2;
Trosa;Samtliga;49;41,2;81,6;87,8;220,4;70;58,8;74,3;~100;203,4;
Trosa;Kommunal;49;41,2;81,6;87,8;220,4;70;58,8;74,3;~100;203,4;
Tyresö;Samtliga;219;43,5;80,8;90,4;232,8;284;56,5;76,8;88,7;204,5;
Tyresö;Kommunal;219;43,6;80,8;90,4;232,8;283;56,4;77,0;88,7;204,7;
Tyresö;Enskild;..;..;.;.;.;..;..;.;..;..;
Täby;Samtliga;506;49,9;91,3;97,6;252,7;509;50,1;87,6;95,7;227,0;
Täby;Kommunal;181;42,1;91,2;96,7;251,6;249;57,9;88,0;94,8;222,8;
Täby;Enskild;325;55,6;91,4;98,2;253,2;260;44,4;87,3;96,5;230,9;
Töreboda;Samtliga;46;46,0;82,6;89,1;207,1;54;54,0;70,4;81,5;188,1;
Töreboda;Kommunal;46;46,0;82,6;89,1;207,1;54;54,0;70,4;81,5;188,1;
Uddevalla;Samtliga;272;47,8;83,5;89,3;224,5;297;52,2;73,4;83,5;191,8;
