Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Slutbetyg årskurs 9, uppdelat per kön
Valt läsår: 2010/11

;;Flickor;Flickor;Flickor;Flickor;Flickor;Pojkar;Pojkar;Pojkar;Pojkar;Pojkar;
Töreboda;Kommunal;56;44,8;83,9;~100;212,0;69;55,2;75,4;89,9;198,4;
Uddevalla;Samtliga;307;51,3;78,8;85,0;213,5;292;48,7;76,4;85,6;192,1;
Uddevalla;Kommunal;255;53,6;79,6;86,3;219,3;221;46,4;75,6;85,1;192,9;
Uddevalla;Enskild;52;42,3;75,0;78,8;184,7;71;57,7;78,9;87,3;189,6;
Ulricehamn;Samtliga;133;48,0;78,2;81,2;214,0;144;52,0;68,1;81,9;194,4;
Ulricehamn;Kommunal;133;48,0;78,2;81,2;214,0;144;52,0;68,1;81,9;194,4;
Umeå;Samtliga;593;47,7;81,8;90,8;227,5;651;52,3;80,5;89,3;204,3;
Umeå;Kommunal;499;46,4;80,6;89,8;224,5;576;53,6;79,3;88,4;202,8;
Umeå;Enskild;94;55,6;89,9;~100;246,3;75;44,4;90,9;~100;216,9;
Upplands Väsby;Samtliga;189;44,7;73,5;79,9;219,5;234;55,3;68,8;80,8;193,7;
Upplands Väsby;Kommunal;113;42,8;70,8;79,6;219,3;151;57,2;60,3;72,8;180,3;
Upplands Väsby;Enskild;76;47,8;77,6;80,3;219,7;83;52,2;84,3;~100;217,4;
Upplands-Bro;Samtliga;123;47,7;77,2;90,2;214,0;135;52,3;72,6;88,9;202,0;
Upplands-Bro;Kommunal;113;48,3;80,5;92,0;216,8;121;51,7;76,0;89,3;202,0;
Upplands-Bro;Enskild;10;41,7;..;..;182,5;14;58,3;..;~100;201,8;
Uppsala;Samtliga;1 007;47,5;81,7;90,5;227,3;1 113;52,5;78,1;90,1;207,3;
Uppsala;Kommunal;735;45,3;77,8;88,0;218,1;888;54,7;78,2;89,5;204,0;
Uppsala;Enskild;272;54,7;92,4;97,3;252,8;225;45,3;78,1;92,4;221,4;
Uppvidinge;Samtliga;51;42,9;66,7;86,3;216,7;68;57,1;76,5;85,3;197,2;
Uppvidinge;Kommunal;51;42,9;66,7;86,3;216,7;68;57,1;76,5;85,3;197,2;
Vadstena;Samtliga;54;55,7;83,3;83,3;210,7;43;44,3;83,7;~100;197,7;
Vadstena;Kommunal;54;55,7;83,3;83,3;210,7;43;44,3;83,7;~100;197,7;
Vaggeryd;Samtliga;62;48,4;74,2;80,6;212,5;66;51,6;65,2;78,8;182,8;
Vaggeryd;Kommunal;62;48,4;74,2;80,6;212,5;66;51,6;65,2;78,8;182,8;
Valdemarsvik;Samtliga;45;50,6;66,7;88,9;211,8;44;49,4;61,4;70,5;185,0;
Valdemarsvik;Kommunal;45;50,6;66,7;88,9;211,8;44;49,4;61,4;70,5;185,0;
Vallentuna;Samtliga;191;46,4;83,8;95,3;221,2;221;53,6;76,5;87,8;198,9;
Vallentuna;Kommunal;134;42,4;79,9;93,3;213,2;182;57,6;76,4;87,9;195,6;
Vallentuna;Enskild;57;59,4;93,0;100,0;240,1;39;40,6;76,9;87,2;215,1;
Vansbro;Samtliga;29;48,3;96,6;100,0;225,2;31;51,7;93,5;~100;200,2;
Vansbro;Kommunal;29;48,3;96,6;100,0;225,2;31;51,7;93,5;~100;200,2;
Vara;Samtliga;97;50,0;75,3;78,4;208,1;97;50,0;81,4;90,7;194,0;
Vara;Kommunal;97;50,0;75,3;78,4;208,1;97;50,0;81,4;90,7;194,0;
Varberg;Samtliga;315;48,7;83,3;91,0;219,9;332;51,3;77,4;91,0;198,3;
Varberg;Kommunal;299;48,5;83,3;91,0;219,4;317;51,5;76,3;90,5;196,8;
Varberg;Enskild;16;51,6;83,3;~100;233,6;15;48,4;100,0;100,0;230,3;
Vaxholm;Samtliga;35;33,3;85,7;~100;224,4;70;66,7;80,0;92,9;199,9;
Vaxholm;Kommunal;35;33,3;85,7;~100;224,4;70;66,7;80,0;92,9;199,9;
Vellinge;Samtliga;218;47,0;96,8;~100;246,5;246;53,0;93,1;97,6;220,7;
Vellinge;Kommunal;187;47,3;96,8;~100;243,9;208;52,7;91,8;97,1;219,0;
Vellinge;Enskild;31;44,9;96,8;100,0;262,3;38;55,1;100,0;100,0;230,1;
Vetlanda;Samtliga;155;44,9;79,4;91,6;217,5;190;55,1;67,4;81,6;184,5;
Vetlanda;Kommunal;150;44,8;79,3;92,0;218,4;185;55,2;68,1;81,6;184,9;
Vetlanda;Enskild;..;..;..;..;..;..;..;..;..;..;
Vilhelmina;Samtliga;45;50,0;71,1;88,9;219,2;45;50,0;68,9;80,0;188,2;
Vilhelmina;Kommunal;42;49,4;71,4;88,1;219,8;43;50,6;69,8;79,1;186,9;
Vilhelmina;Enskild;..;..;..;..;..;..;..;..;..;..;
Vimmerby;Samtliga;84;44,0;75,0;86,9;216,0;107;56,0;72,0;83,2;191,3;
Vimmerby;Kommunal;84;44,0;75,0;86,9;216,0;107;56,0;72,0;83,2;191,3;
Vindeln;Samtliga;28;56,0;89,3;~100;216,3;22;44,0;81,8;~100;183,6;
Vindeln;Kommunal;28;56,0;89,3;~100;216,3;22;44,0;81,8;~100;183,6;
Vingåker;Samtliga;52;45,6;84,6;~100;193,0;62;54,4;85,5;91,9;183,5;
Vingåker;Kommunal;52;45,6;84,6;~100;193,0;62;54,4;85,5;91,9;183,5;
Vårgårda;Samtliga;81;49,1;79,0;90,1;215,3;84;50,9;76,2;89,3;200,2;
Vårgårda;Kommunal;81;49,1;79,0;90,1;215,3;84;50,9;76,2;89,3;200,2;
Vänersborg;Samtliga;217;48,1;77,0;87,1;211,8;234;51,9;70,9;87,2;196,1;
Vänersborg;Kommunal;188;48,1;75,0;86,7;209,0;203;51,9;71,4;87,7;194,6;
Vänersborg;Enskild;29;48,3;89,7;~100;230,9;31;51,7;67,7;83,9;205,8;
Vännäs;Samtliga;46;47,4;65,2;84,8;213,7;51;52,6;76,5;90,2;202,5;
Vännäs;Kommunal;46;47,4;65,2;84,8;213,7;51;52,6;76,5;90,2;202,5;
Värmdö;Samtliga;203;46,2;82,8;88,7;225,4;236;53,8;81,4;89,0;203,4;
Värmdö;Kommunal;180;46,6;80,6;87,2;220,4;206;53,4;79,6;87,4;200,5;
Värmdö;Enskild;23;43,4;100,0;100,0;264,1;30;56,6;93,3;100,0;223,3;
Värnamo;Samtliga;196;48,4;86,2;91,3;226,9;209;51,6;80,4;88,0;197,4;
Värnamo;Kommunal;196;48,4;86,2;91,3;226,9;209;51,6;80,4;88,0;197,4;
Västervik;Samtliga;204;48,5;78,9;85,8;219,8;217;51,5;69,6;80,6;183,1;
Västervik;Kommunal;201;48,2;78,6;85,6;219,0;216;51,8;69,4;80,6;182,9;
Västervik;Enskild;..;..;..;..;..;..;..;..;..;..;
Västerås;Samtliga;785;51,0;77,0;88,7;220,5;753;49,0;73,7;88,7;205,5;
Västerås;Kommunal;621;49,6;78,3;87,8;217,8;632;50,4;76,6;87,5;205,7;
Västerås;Enskild;164;57,5;71,9;92,5;231,4;121;42,5;58,1;94,9;204,6;
Växjö;Samtliga;481;48,8;79,4;85,7;215,1;505;51,2;71,1;86,7;197,4;
Växjö;Kommunal;426;47,5;77,7;84,0;213,0;471;52,5;70,9;86,4;196,5;
Växjö;Enskild;55;61,8;93,9;100,0;233,8;34;38,2;74,2;~100;210,3;
Ydre;Samtliga;16;37,2;93,8;~100;207,2;27;62,8;85,2;~100;191,5;
Ydre;Kommunal;16;37,2;93,8;~100;207,2;27;62,8;85,2;~100;191,5;
Ystad;Samtliga;165;49,7;91,5;97,0;230,9;167;50,3;80,2;92,2;201,6;
Ystad;Kommunal;115;46,4;88,7;95,7;222,0;133;53,6;77,4;90,2;196,4;
Ystad;Enskild;50;59,5;98,0;100,0;251,4;34;40,5;91,2;100,0;222,1;
Åmål;Samtliga;67;48,6;91,0;~100;235,7;71;51,4;63,4;87,3;192,6;
Åmål;Kommunal;67;48,6;91,0;~100;235,7;71;51,4;63,4;87,3;192,6;
Ånge;Samtliga;65;51,2;63,1;67,7;192,6;62;48,8;69,4;79,0;191,2;
Ånge;Kommunal;65;51,2;63,1;67,7;192,6;62;48,8;69,4;79,0;191,2;
Åre;Samtliga;56;45,9;91,1;~100;239,3;66;54,1;84,8;~100;210,3;
Åre;Kommunal;56;45,9;91,1;~100;239,3;66;54,1;84,8;~100;210,3;
Årjäng;Samtliga;59;54,6;76,3;88,1;222,6;49;45,4;85,7;~100;205,2;
Årjäng;Kommunal;59;54,6;76,3;88,1;222,6;49;45,4;85,7;~100;205,2;
Åsele;Samtliga;15;46,9;86,7;~100;217,7;17;53,1;82,4;~100;193,5;
Åsele;Kommunal;15;46,9;86,7;~100;217,7;17;53,1;82,4;~100;193,5;
Åstorp;Samtliga;79;42,7;75,9;86,1;199,4;106;57,3;71,7;87,7;188,4;
Åstorp;Kommunal;73;44,5;76,7;87,7;200,3;91;55,5;69,2;87,9;186,4;
Åstorp;Enskild;..;..;..;..;..;..;..;86,7;~100;200,3;
Åtvidaberg;Samtliga;87;52,7;81,6;85,1;216,9;78;47,3;65,4;78,2;178,1;
Åtvidaberg;Kommunal;85;52,8;82,4;85,9;218,3;76;47,2;65,8;78,9;179,2;
Åtvidaberg;Enskild;..;..;..;..;..;..;..;..;..;..;
Älmhult;Samtliga;94;49,0;91,5;94,7;226,0;98;51,0;78,6;88,8;189,6;
Älmhult;Kommunal;94;49,0;91,5;94,7;226,0;98;51,0;78,6;88,8;189,6;
Älvdalen;Samtliga;31;49,2;90,3;~100;230,5;32;50,8;59,4;65,6;162,0;
Älvdalen;Kommunal;31;49,2;90,3;~100;230,5;32;50,8;59,4;65,6;162,0;
Älvkarleby;Samtliga;50;43,5;70,0;~100;185,5;65;56,5;78,5;86,2;192,4;
Älvkarleby;Kommunal;32;46,4;56,3;~100;179,5;37;53,6;67,6;78,4;179,3;
Älvkarleby;Enskild;18;39,1;94,4;~100;196,1;28;60,9;92,9;~100;209,3;
Älvsbyn;Samtliga;45;51,7;86,7;~100;218,9;42;48,3;81,0;88,1;191,2;
Älvsbyn;Kommunal;45;51,7;86,7;~100;218,9;42;48,3;81,0;88,1;191,2;
Ängelholm;Samtliga;242;47,4;83,5;91,7;228,6;269;52,6;82,5;90,0;200,3;
Ängelholm;Kommunal;204;46,3;85,3;93,6;230,1;237;53,7;82,3;89,5;198,6;
Ängelholm;Enskild;38;54,3;73,7;81,6;220,5;32;45,7;84,4;~100;213,9;
Öckerö;Samtliga;56;38,4;85,7;~100;225,0;90;61,6;87,8;93,3;217,8;
Öckerö;Kommunal;55;39,6;85,5;~100;224,8;84;60,4;89,3;~100;219,2;
Öckerö;Enskild;..;..;..;..;..;..;..;..;..;..;
Ödeshög;Samtliga;46;57,5;76,1;82,6;216,0;34;42,5;58,8;73,5;177,1;
Ödeshög;Kommunal;46;57,5;76,1;82,6;216,0;34;42,5;58,8;73,5;177,1;
Örebro;Samtliga;784;50,3;78,6;85,0;221,5;775;49,7;70,3;80,6;192,0;
Örebro;Kommunal;603;48,1;75,3;82,3;218,0;650;51,9;68,0;77,8;187,3;
Örebro;Enskild;181;59,2;90,1;94,8;233,9;125;40,8;83,1;95,8;217,2;
Örkelljunga;Samtliga;60;52,6;71,7;80,0;187,1;54;47,4;75,9;85,2;197,7;
Örkelljunga;Kommunal;50;49,5;76,0;84,0;187,5;51;50,5;76,5;86,3;198,9;
Örkelljunga;Enskild;..;..;..;..;185,0;..;..;..;..;..;
Örnsköldsvik;Samtliga;284;46,9;83,5;91,2;223,5;321;53,1;71,0;87,9;191,2;
Örnsköldsvik;Kommunal;278;47,2;83,8;91,7;224,4;311;52,8;72,7;88,7;192,9;
Örnsköldsvik;Enskild;..;..;..;..;..;..;..;..;..;141,0;
Östersund;Samtliga;299;47,0;80,4;89,2;223,2;337;53,0;72,9;87,2;194,7;
Östersund;Kommunal;247;48,3;80,2;89,5;223,6;264;51,7;70,1;85,6;189,4;
Östersund;Enskild;52;41,6;81,6;87,8;220,8;73;58,4;83,3;93,1;214,6;
Österåker;Samtliga;190;47,7;82,6;88,9;227,2;208;52,3;71,2;85,6;200,5;
Österåker;Kommunal;166;48,0;82,5;88,6;226,4;180;52,0;69,4;85,6;200,5;
Österåker;Enskild;24;46,2;83,3;~100;232,9;28;53,8;82,1;~100;200,5;
Östhammar;Samtliga;151;52,1;80,1;87,4;200,7;139;47,9;65,5;81,3;172,5;
Östhammar;Kommunal;151;52,1;80,1;87,4;200,7;139;47,9;65,5;81,3;172,5;
Östra Göinge;Samtliga;86;48,3;73,3;82,6;204,5;92;51,7;71,7;94,6;191,6;
Östra Göinge;Kommunal;84;48,6;72,6;82,1;204,6;89;51,4;71,9;~100;192,3;
Östra Göinge;Enskild;..;..;..;..;..;..;..;..;..;..;
Överkalix;Samtliga;16;47,1;100,0;100,0;245,6;18;52,9;77,8;~100;194,7;
Överkalix;Kommunal;11;40,7;100,0;100,0;236,4;16;59,3;75,0;~100;193,1;
Överkalix;Enskild;..;..;..;..;..;..;..;..;..;..;
Övertorneå;Samtliga;24;46,2;87,5;100,0;256,0;28;53,8;75,0;~100;197,4;
Övertorneå;Kommunal;18;43,9;94,4;100,0;255,6;23;56,1;73,9;~100;190,9;
Övertorneå;Enskild;..;..;..;..;..;..;..;..;..;..;

Rapportbeskrivning och definitioner etc.  
  
Samtliga uppgifter avser elever med betyg enligt det mål- och kunskapsrelaterade betygssystemet. Uppgifterna avser betyg före prövning.
Observera att om uppgiften baseras på färre än 10 elever, dubbelprickas den i tabellerna. Då visas två prickar (..) istället för utfall. Om data saknas visas en prick (.) istället för utfall.
 

Antal elever;Antal elever som har avslutat årskurs 9, dvs elever med slutbetyg såväl från det mål och kunskapsrelaterade betygssystemet som andra bedömningssystem.;
;Elever som saknar betyg i alla ämnen, dvs elever som saknar slutbetyg ingår.;
Andel (%) elever;Denna statistikuppgift visar andelen elever i vald kategori av det totala antalet elever.;
Andel (%) uppnått kunskapskraven i alla ämnen;Andel elever med godkänt betyg i alla ämnen som ingått i elevens utbildning. Andelen beräknas av de elever som fått eller skulle ha fått betyg enligt det ;
;mål- och kunskapsrelaterade betygssystemet (elever som saknar godkänt betyg i alla ämnen ingår).;
Andel (%) behörig yrkesprog.;Andel elever som är behöriga att söka till yrkesprogram. För att en elev ska vara behörig krävs godkänt betyg i ämnena svenska/svenska som andraspråk, ;
;engelska och matematik samt i 5 ytterligare ämnen, totalt 8 ämnen. Andelen beräknas av de elever som fått eller skulle ha fått betyg enligt det ;
;mål- och kunskapsrelaterade betygssystemet (elever som saknar godkänt betyg i alla ämnen ingår). ;
;Observera att om antalet EJ behöriga är 1-4, så visas andelen behöriga som ~100.;
Genomsnittligt meritvärde (16);Meritvärdet utgörs av summan av betygsvärdena för de 16 bästa betygen i elevens slutbetyg (E=10, D=12.5, C=15, B=17.5 och A=20 samt tidigare G=10, VG=15 och MVG=20). ;
;Det möjliga maxvärdet för varje enskild elev är 320 poäng. Det genomsnittliga meritvärdet beräknas för de elever som fått lägst betyg E (tidigare G) i minst ett ämne.;
; Elevernas sammanlagda poäng divideras med antal elever som fått lägst betyg E (tidigare G) i minst ett ämne. Elever som saknar godkänt betyg i alla ämnen, ;
; dvs elever som saknar slutbetyg, ingår ej.;



