Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Slutbetyg årskurs 9, uppdelat per kön
Valt läsår: 2006/07

;;Flickor;Flickor;Flickor;Flickor;Flickor;Pojkar;Pojkar;Pojkar;Pojkar;Pojkar;
Lidköping;Samtliga;239;43,5;84,5;93,7;219,7;310;56,5;77,4;91,3;197,5;
Lidköping;Kommunal;239;43,5;84,5;93,7;219,7;310;56,5;77,4;91,3;197,5;
Lilla Edet;Samtliga;98;55,4;74,5;91,8;209,3;79;44,6;64,6;83,5;189,5;
Lilla Edet;Kommunal;98;55,4;74,5;91,8;209,3;79;44,6;64,6;83,5;189,5;
Lindesberg;Samtliga;169;51,5;78,7;89,9;207,5;159;48,5;71,1;86,2;183,2;
Lindesberg;Kommunal;169;51,5;78,7;89,9;207,5;159;48,5;71,1;86,2;183,2;
Linköping;Samtliga;916;49,3;81,2;94,5;221,4;943;50,7;74,8;90,8;197,4;
Linköping;Kommunal;726;49,1;78,9;93,5;215,8;754;50,9;73,9;90,5;192,7;
Linköping;Enskild;190;50,1;90,4;~100;244,2;189;49,9;78,7;92,1;217,3;
Ljungby;Samtliga;200;48,9;87,0;94,0;221,0;209;51,1;71,3;90,9;188,5;
Ljungby;Kommunal;200;48,9;87,0;94,0;221,0;209;51,1;71,3;90,9;188,5;
Ljusdal;Samtliga;119;46,5;79,0;89,9;223,5;137;53,5;69,3;82,5;190,7;
Ljusdal;Kommunal;104;46,4;76,9;89,4;222,3;120;53,6;66,7;80,0;186,3;
Ljusdal;Enskild;15;46,9;93,3;~100;231,7;17;53,1;88,2;100,0;221,2;
Ljusnarsberg;Samtliga;42;56,8;85,7;~100;213,2;32;43,2;71,9;~100;178,5;
Ljusnarsberg;Kommunal;42;56,8;85,7;~100;213,2;32;43,2;71,9;~100;178,5;
Lomma;Samtliga;156;47,9;91,2;~100;247,0;170;52,1;87,3;94,9;215,9;
Lomma;Kommunal;148;48,4;91,2;~100;247,0;158;51,6;87,3;94,9;215,9;
Lomma;Enskild;..;..;.;.;.;..;..;.;.;.;
Ludvika;Samtliga;180;48,0;82,8;92,8;210,7;195;52,0;79,5;92,8;195,6;
Ludvika;Kommunal;180;48,0;82,8;92,8;210,7;195;52,0;79,5;92,8;195,6;
Luleå;Samtliga;470;47,7;84,7;91,1;225,0;516;52,3;76,0;86,0;192,5;
Luleå;Kommunal;470;47,7;84,7;91,1;225,0;516;52,3;76,0;86,0;192,5;
Lund;Samtliga;628;48,3;89,5;93,8;244,2;673;51,7;84,2;91,6;223,1;
Lund;Kommunal;557;47,9;89,9;93,5;243,7;605;52,1;84,3;91,6;224,3;
Lund;Enskild;71;51,1;85,2;~100;249,4;68;48,9;83,3;~100;207,6;
Lycksele;Samtliga;96;46,4;80,2;88,5;209,2;111;53,6;73,0;88,3;190,0;
Lycksele;Kommunal;96;46,4;80,2;88,5;209,2;111;53,6;73,0;88,3;190,0;
Lysekil;Samtliga;80;44,2;83,8;93,8;218,7;101;55,8;88,1;~100;216,6;
Lysekil;Kommunal;80;44,2;83,8;93,8;218,7;101;55,8;88,1;~100;216,6;
Malmö;Samtliga;1 409;47,4;69,4;81,1;211,4;1 565;52,6;62,2;77,2;192,3;
Malmö;Kommunal;1 318;47,3;68,4;80,1;209,5;1 471;52,7;60,6;76,2;189,1;
Malmö;Enskild;91;49,2;84,6;94,5;237,8;94;50,8;87,2;92,6;243,4;
Malung;Samtliga;72;50,3;93,1;100,0;223,5;71;49,7;84,5;~100;194,8;
Malung;Kommunal;72;50,3;93,1;100,0;223,5;71;49,7;84,5;~100;194,8;
Malå;Samtliga;24;37,5;87,5;~100;210,8;40;62,5;85,0;~100;194,3;
Malå;Kommunal;24;37,5;87,5;~100;210,8;40;62,5;85,0;~100;194,3;
Mariestad;Samtliga;182;48,5;86,3;94,0;225,0;193;51,5;73,6;89,6;198,8;
Mariestad;Kommunal;182;48,5;86,3;94,0;225,0;193;51,5;73,6;89,6;198,8;
Mark;Samtliga;262;49,3;82,1;94,3;212,3;269;50,7;71,4;85,5;189,5;
Mark;Kommunal;246;49,4;81,3;94,3;210,3;252;50,6;73,0;86,9;189,1;
Mark;Enskild;16;48,5;93,8;~100;243,1;17;51,5;..;64,7;196,3;
Markaryd;Samtliga;70;50,7;70,0;82,9;196,8;68;49,3;66,2;83,8;184,5;
Markaryd;Kommunal;70;50,7;70,0;82,9;196,8;68;49,3;66,2;83,8;184,5;
Mellerud;Samtliga;70;47,9;74,3;90,0;202,4;76;52,1;73,7;92,1;185,1;
Mellerud;Kommunal;70;47,9;74,3;90,0;202,4;76;52,1;73,7;92,1;185,1;
Mjölby;Samtliga;178;44,9;81,5;90,4;216,8;218;55,1;68,8;88,1;183,8;
Mjölby;Kommunal;178;44,9;81,5;90,4;216,8;218;55,1;68,8;88,1;183,8;
Mora;Samtliga;136;44,9;83,8;91,9;227,6;167;55,1;85,6;94,0;203,3;
Mora;Kommunal;136;44,9;83,8;91,9;227,6;167;55,1;85,6;94,0;203,3;
Motala;Samtliga;295;46,5;82,7;92,5;216,3;339;53,5;69,0;88,2;185,7;
Motala;Kommunal;274;47,7;82,5;93,1;216,3;301;52,3;70,4;90,0;184,3;
Motala;Enskild;21;35,6;85,7;~100;215,5;38;64,4;57,9;73,7;196,6;
Mullsjö;Samtliga;62;50,4;85,5;~100;217,3;61;49,6;82,0;88,5;187,8;
Mullsjö;Kommunal;62;50,4;85,5;~100;217,3;61;49,6;82,0;88,5;187,8;
Munkedal;Samtliga;75;48,4;86,7;90,7;218,2;80;51,6;80,0;88,8;194,9;
Munkedal;Kommunal;75;48,4;86,7;90,7;218,2;80;51,6;80,0;88,8;194,9;
Munkfors;Samtliga;29;49,2;75,9;~100;222,9;30;50,8;66,7;80,0;176,3;
Munkfors;Kommunal;29;49,2;75,9;~100;222,9;30;50,8;66,7;80,0;176,3;
Mölndal;Samtliga;385;46,8;83,4;92,2;225,8;438;53,2;76,9;90,6;207,6;
Mölndal;Kommunal;366;46,6;83,6;92,3;226,0;420;53,4;77,1;90,5;206,8;
Mölndal;Enskild;19;51,4;78,9;~100;223,2;18;48,6;72,2;~100;224,2;
Mönsterås;Samtliga;111;48,5;73,0;84,7;199,6;118;51,5;65,3;79,7;173,0;
Mönsterås;Kommunal;111;48,5;73,0;84,7;199,6;118;51,5;65,3;79,7;173,0;
Mörbylånga;Samtliga;101;45,3;89,1;~100;230,5;122;54,7;82,8;~100;204,8;
Mörbylånga;Kommunal;87;45,1;89,7;~100;231,9;106;54,9;80,2;~100;203,4;
Mörbylånga;Enskild;14;46,7;85,7;100,0;221,4;16;53,3;100,0;100,0;213,4;
Nacka;Samtliga;563;45,2;84,7;95,7;250,6;683;54,8;84,0;94,9;227,1;
Nacka;Kommunal;477;43,9;85,5;95,8;251,8;609;56,1;85,2;95,7;229,8;
Nacka;Enskild;86;53,8;80,2;~100;243,7;74;46,3;74,3;87,8;204,3;
Nora;Samtliga;85;52,5;83,5;92,9;213,9;77;47,5;72,7;89,6;184,5;
Nora;Kommunal;85;52,5;83,5;92,9;213,9;77;47,5;72,7;89,6;184,5;
Norberg;Samtliga;52;51,0;84,6;~100;213,4;50;49,0;76,0;88,0;179,3;
Norberg;Kommunal;52;51,0;84,6;~100;213,4;50;49,0;76,0;88,0;179,3;
Nordanstig;Samtliga;82;49,1;78,0;89,0;223,6;85;50,9;68,2;77,6;181,9;
Nordanstig;Kommunal;75;47,2;78,7;90,7;225,3;84;52,8;67,9;77,4;180,8;
Nordanstig;Enskild;..;..;..;..;..;..;..;..;..;..;
Nordmaling;Samtliga;58;59,2;81,0;100,0;218,6;40;40,8;55,0;87,5;172,7;
Nordmaling;Kommunal;58;59,2;81,0;100,0;218,6;40;40,8;55,0;87,5;172,7;
Norrköping;Samtliga;851;49,9;77,3;87,5;213,7;854;50,1;70,6;86,6;194,3;
Norrköping;Kommunal;721;50,5;75,7;86,1;210,2;706;49,5;69,7;85,7;191,9;
Norrköping;Enskild;130;46,8;87,2;95,7;235,4;148;53,2;75,8;91,7;206,7;
Norrtälje;Samtliga;389;47,2;73,5;86,4;210,6;436;52,8;63,5;85,6;191,3;
Norrtälje;Kommunal;321;45,7;74,8;85,7;208,3;381;54,3;63,5;84,5;187,8;
Norrtälje;Enskild;68;55,3;67,6;89,7;221,3;55;44,7;63,6;~100;214,8;
Norsjö;Samtliga;29;40,3;75,9;~100;200,9;43;59,7;81,4;~100;196,6;
Norsjö;Kommunal;29;40,3;75,9;~100;200,9;43;59,7;81,4;~100;196,6;
Nybro;Samtliga;119;41,5;84,0;93,3;209,9;168;58,5;73,2;90,5;187,0;
Nybro;Kommunal;119;41,5;84,0;93,3;209,9;168;58,5;73,2;90,5;187,0;
Nykvarn;Samtliga;73;50,0;90,4;~100;227,3;73;50,0;79,5;91,8;178,1;
Nykvarn;Kommunal;73;50,0;90,4;~100;227,3;73;50,0;79,5;91,8;178,1;
Nyköping;Samtliga;345;48,7;78,0;88,7;215,3;364;51,3;71,9;82,9;194,4;
Nyköping;Kommunal;279;48,7;77,1;87,5;211,2;294;51,3;71,4;81,0;191,1;
Nyköping;Enskild;66;48,5;82,5;~100;234,8;70;51,5;74,2;91,9;210,0;
Nynäshamn;Samtliga;177;45,9;75,7;89,3;217,3;209;54,1;71,8;88,0;189,5;
Nynäshamn;Kommunal;177;45,9;75,7;89,3;217,3;209;54,1;71,8;88,0;189,5;
Nässjö;Samtliga;210;49,3;81,0;90,0;210,7;216;50,7;74,5;90,7;195,9;
Nässjö;Kommunal;200;51,3;80,0;89,5;208,9;190;48,7;71,1;89,5;190,9;
Nässjö;Enskild;10;27,8;100,0;100,0;246,5;26;72,2;100,0;100,0;232,3;
Ockelbo;Samtliga;32;45,1;84,4;~100;230,3;39;54,9;61,5;76,9;188,9;
Ockelbo;Kommunal;32;45,1;84,4;~100;230,3;39;54,9;61,5;76,9;188,9;
Olofström;Samtliga;92;45,3;76,1;88,0;204,8;111;54,7;72,1;89,2;193,7;
Olofström;Kommunal;92;45,3;76,1;88,0;204,8;111;54,7;72,1;89,2;193,7;
Orsa;Samtliga;63;52,5;69,8;79,4;208,3;57;47,5;59,6;77,2;180,7;
Orsa;Kommunal;63;52,5;69,8;79,4;208,3;57;47,5;59,6;77,2;180,7;
Orust;Samtliga;106;48,4;79,4;95,1;215,6;113;51,6;81,8;93,6;209,5;
Orust;Kommunal;102;48,1;79,4;95,1;215,6;110;51,9;81,8;93,6;209,5;
Orust;Enskild;..;..;.;.;.;..;..;.;.;.;
Osby;Samtliga;83;48,3;67,5;79,5;199,1;89;51,7;78,7;86,5;198,7;
Osby;Kommunal;83;48,3;67,5;79,5;199,1;89;51,7;78,7;86,5;198,7;
Oskarshamn;Samtliga;167;46,1;85,6;88,6;207,4;195;53,9;76,9;86,2;191,6;
Oskarshamn;Kommunal;167;46,1;85,6;88,6;207,4;195;53,9;76,9;86,2;191,6;
Ovanåker;Samtliga;75;46,3;80,0;85,3;220,1;87;53,7;71,3;77,0;183,8;
Ovanåker;Kommunal;75;46,3;80,0;85,3;220,1;87;53,7;71,3;77,0;183,8;
Oxelösund;Samtliga;49;42,6;81,6;85,7;217,1;66;57,4;66,7;87,9;194,2;
Oxelösund;Kommunal;49;42,6;81,6;85,7;217,1;66;57,4;66,7;87,9;194,2;
Pajala;Samtliga;43;50,0;93,0;~100;242,1;43;50,0;79,1;~100;213,1;
Pajala;Kommunal;43;50,0;93,0;~100;242,1;43;50,0;79,1;~100;213,1;
Partille;Samtliga;300;51,9;84,7;96,0;235,9;278;48,1;84,2;93,2;212,1;
Partille;Kommunal;288;51,5;85,1;95,8;235,3;271;48,5;83,8;93,0;210,9;
Partille;Enskild;..;..;..;100,0;252,1;..;..;..;..;..;
Perstorp;Samtliga;45;45,9;57,8;80,0;202,6;53;54,1;56,6;88,7;178,5;
Perstorp;Kommunal;45;45,9;57,8;80,0;202,6;53;54,1;56,6;88,7;178,5;
Piteå;Samtliga;306;51,4;85,3;96,1;221,0;289;48,6;84,4;93,8;199,5;
Piteå;Kommunal;306;51,4;85,3;96,1;221,0;289;48,6;84,4;93,8;199,5;
Ragunda;Samtliga;31;37,3;90,3;100,0;215,8;52;62,7;73,1;84,6;196,5;
Ragunda;Kommunal;31;37,3;90,3;100,0;215,8;52;62,7;73,1;84,6;196,5;
Robertsfors;Samtliga;51;47,2;90,2;~100;225,2;57;52,8;64,9;86,0;186,0;
Robertsfors;Kommunal;51;47,2;90,2;~100;225,2;57;52,8;64,9;86,0;186,0;
Ronneby;Samtliga;197;54,0;75,6;90,9;202,8;168;46,0;66,1;91,7;186,5;
Ronneby;Kommunal;197;54,0;75,6;90,9;202,8;168;46,0;66,1;91,7;186,5;
Rättvik;Samtliga;78;46,7;89,7;~100;223,5;89;53,3;86,5;93,3;192,7;
Rättvik;Kommunal;78;46,7;89,7;~100;223,5;89;53,3;86,5;93,3;192,7;
Sala;Samtliga;181;51,6;73,5;88,4;214,5;170;48,4;67,1;85,3;183,0;
Sala;Kommunal;181;51,6;73,5;88,4;214,5;170;48,4;67,1;85,3;183,0;
Salem;Samtliga;107;42,3;75,7;87,9;224,1;146;57,7;74,0;89,7;205,3;
Salem;Kommunal;100;42,7;76,0;88,0;226,9;134;57,3;73,1;89,6;205,9;
Salem;Enskild;..;..;..;..;..;..;..;83,3;~100;198,2;
Sandviken;Samtliga;274;50,7;71,9;86,9;205,4;266;49,3;72,6;86,5;184,8;
Sandviken;Kommunal;269;51,3;72,1;87,0;205,4;255;48,7;71,4;85,9;183,3;
Sandviken;Enskild;..;..;..;..;..;..;..;100,0;100,0;218,6;
Sigtuna;Samtliga;286;48,4;71,2;87,2;212,2;305;51,6;63,8;86,3;195,0;
Sigtuna;Kommunal;238;47,9;71,8;87,0;208,2;259;52,1;64,1;85,7;189,3;
Sigtuna;Enskild;48;51,1;66,7;~100;238,3;46;48,9;61,8;~100;238,7;
Simrishamn;Samtliga;120;48,0;80,7;94,5;225,5;130;52,0;78,2;92,7;198,9;
Simrishamn;Kommunal;101;47,4;79,2;94,1;223,4;112;52,6;76,8;92,0;199,1;
Simrishamn;Enskild;19;51,4;..;..;..;18;48,6;91,7;100,0;197,9;
Sjöbo;Samtliga;99;43,4;82,8;89,9;225,2;129;56,6;57,4;74,4;186,2;
Sjöbo;Kommunal;99;44,4;82,8;89,9;225,2;124;55,6;59,7;75,8;189,4;
Sjöbo;Enskild;..;..;.;.;.;..;..;.;..;..;
Skara;Samtliga;135;46,4;85,9;93,3;225,9;156;53,6;87,2;92,9;202,4;
Skara;Kommunal;120;45,5;84,2;92,5;225,5;144;54,5;86,1;92,4;201,2;
Skara;Enskild;15;55,6;100,0;100,0;229,0;12;44,4;100,0;100,0;216,7;
Skellefteå;Samtliga;546;48,8;86,4;94,1;222,6;574;51,3;78,4;90,2;194,5;
Skellefteå;Kommunal;535;48,6;86,2;94,0;222,4;566;51,4;78,3;90,1;193,8;
Skellefteå;Enskild;..;..;100,0;100,0;233,6;..;..;..;..;..;
Skinnskatteberg;Samtliga;31;44,9;80,6;~100;206,8;38;55,1;63,2;71,1;184,7;
Skinnskatteberg;Kommunal;31;44,9;80,6;~100;206,8;38;55,1;63,2;71,1;184,7;
Skurup;Samtliga;99;47,1;85,9;94,9;232,6;111;52,9;77,5;90,1;189,6;
Skurup;Kommunal;99;47,1;85,9;94,9;232,6;111;52,9;77,5;90,1;189,6;
Skövde;Samtliga;373;52,0;79,1;89,8;213,0;344;48,0;67,7;86,9;188,9;
Skövde;Kommunal;359;51,8;79,7;90,5;214,2;334;48,2;69,5;87,1;190,5;
Skövde;Enskild;14;58,3;..;~100;181,4;10;41,7;..;..;137,5;
Smedjebacken;Samtliga;58;44,3;79,3;87,9;207,8;73;55,7;69,9;84,9;188,4;
Smedjebacken;Kommunal;58;44,3;79,3;87,9;207,8;73;55,7;69,9;84,9;188,4;
Sollefteå;Samtliga;148;50,3;87,2;92,6;219,1;146;49,7;82,2;87,7;190,4;
Sollefteå;Kommunal;148;50,3;87,2;92,6;219,1;146;49,7;82,2;87,7;190,4;
Sollentuna;Samtliga;445;51,2;80,4;94,2;226,5;424;48,8;76,4;92,0;216,1;
Sollentuna;Kommunal;374;50,5;79,9;93,6;226,1;366;49,5;75,7;90,7;214,9;
Sollentuna;Enskild;71;55,0;83,1;~100;228,3;58;45,0;81,0;100,0;223,3;
Solna;Samtliga;248;47,5;75,0;90,7;223,9;274;52,5;65,0;88,3;198,2;
Solna;Kommunal;201;48,8;72,1;89,6;220,1;211;51,2;64,0;90,0;200,9;
Solna;Enskild;47;42,7;87,2;~100;239,8;63;57,3;68,3;82,5;189,2;
Sorsele;Samtliga;26;56,5;80,8;~100;216,3;20;43,5;65,0;~100;188,5;
Sorsele;Kommunal;26;56,5;80,8;~100;216,3;20;43,5;65,0;~100;188,5;
Sotenäs;Samtliga;52;44,4;94,2;~100;225,3;65;55,6;92,3;~100;214,8;
Sotenäs;Kommunal;52;44,4;94,2;~100;225,3;65;55,6;92,3;~100;214,8;
Staffanstorp;Samtliga;149;54,0;83,9;92,6;221,1;127;46,0;65,4;84,3;185,6;
Staffanstorp;Kommunal;149;54,0;83,9;92,6;221,1;127;46,0;65,4;84,3;185,6;
Stenungsund;Samtliga;198;48,4;87,9;95,5;222,3;211;51,6;91,0;96,2;210,3;
Stenungsund;Kommunal;198;48,4;87,9;95,5;222,3;211;51,6;91,0;96,2;210,3;
Stockholm;Samtliga;4 247;49,3;78,0;89,1;232,3;4 369;50,7;71,6;87,7;209,9;
Stockholm;Kommunal;3 132;47,8;77,6;88,4;230,8;3 415;52,2;70,7;86,9;205,9;
Stockholm;Enskild;1 115;53,9;79,1;91,5;237,0;954;46,1;75,1;91,0;225,4;
Storfors;Samtliga;42;48,3;76,2;~100;194,5;45;51,7;84,4;100,0;194,0;
Storfors;Kommunal;36;52,2;75,0;~100;193,1;33;47,8;93,9;100,0;188,8;
Storfors;Enskild;..;..;..;..;..;..;..;..;100,0;208,3;
Storuman;Samtliga;30;35,7;90,0;100,0;239,2;54;64,3;90,7;~100;206,8;
Storuman;Kommunal;30;35,7;90,0;100,0;239,2;54;64,3;90,7;~100;206,8;
Strängnäs;Samtliga;250;53,0;77,6;92,4;218,6;222;47,0;75,2;94,1;202,0;
Strängnäs;Kommunal;215;55,0;75,3;91,6;212,6;176;45,0;70,5;92,6;197,5;
Strängnäs;Enskild;35;43,2;91,4;~100;255,0;46;56,8;93,5;100,0;219,1;
Strömstad;Samtliga;72;45,9;81,9;~100;231,0;85;54,1;68,2;91,8;197,1;
Strömstad;Kommunal;72;45,9;81,9;~100;231,0;85;54,1;68,2;91,8;197,1;
Strömsund;Samtliga;107;51,4;81,3;91,6;216,0;101;48,6;76,2;~100;194,2;
Strömsund;Kommunal;107;51,4;81,3;91,6;216,0;101;48,6;76,2;~100;194,2;
Sundbyberg;Samtliga;120;49,6;74,2;90,8;208,5;122;50,4;63,9;85,2;186,2;
Sundbyberg;Kommunal;120;49,6;74,2;90,8;208,5;122;50,4;63,9;85,2;186,2;
Sundsvall;Samtliga;584;47,4;74,8;89,4;210,4;647;52,6;68,8;86,4;188,1;
Sundsvall;Kommunal;524;47,9;72,9;88,4;206,8;570;52,1;65,1;84,7;183,8;
Sundsvall;Enskild;60;43,8;91,7;~100;241,1;77;56,2;96,1;~100;218,6;
Sunne;Samtliga;100;39,8;79,0;92,0;208,7;151;60,2;80,1;94,7;201,7;
Sunne;Kommunal;100;39,8;79,0;92,0;208,7;151;60,2;80,1;94,7;201,7;
Surahammar;Samtliga;59;39,1;74,6;81,4;197,2;92;60,9;78,3;89,1;186,0;
Surahammar;Kommunal;59;39,1;74,6;81,4;197,2;92;60,9;78,3;89,1;186,0;
Svalöv;Samtliga;79;42,5;73,4;84,8;211,7;107;57,5;63,6;81,3;180,3;
Svalöv;Kommunal;73;41,2;71,2;83,6;211,4;104;58,8;62,5;80,8;179,5;
Svalöv;Enskild;..;..;..;..;..;..;..;..;..;..;
Svedala;Samtliga;141;50,4;81,6;91,5;212,6;139;49,6;72,7;89,2;199,1;
Svedala;Kommunal;141;50,4;81,6;91,5;212,6;139;49,6;72,7;89,2;199,1;
Svenljunga;Samtliga;94;57,0;84,0;94,7;216,0;71;43,0;67,6;84,5;192,6;
Svenljunga;Kommunal;94;57,7;84,0;94,7;216,0;69;42,3;68,1;85,5;195,1;
Svenljunga;Enskild;..;..;.;.;.;..;..;..;..;..;
Säffle;Samtliga;108;44,8;82,4;94,4;222,8;133;55,2;75,2;89,5;193,6;
Säffle;Kommunal;101;43,7;81,2;94,1;222,2;130;56,3;75,4;90,0;192,8;
Säffle;Enskild;..;..;..;..;..;..;..;..;..;..;
Säter;Samtliga;74;43,0;77,0;~100;211,3;98;57,0;60,2;88,8;177,2;
Säter;Kommunal;74;43,0;77,0;~100;211,3;98;57,0;60,2;88,8;177,2;
Sävsjö;Samtliga;80;45,5;77,5;91,3;221,3;96;54,5;56,3;79,2;174,3;
Sävsjö;Kommunal;73;43,5;83,6;93,2;228,1;95;56,5;56,8;78,9;174,4;
Sävsjö;Enskild;..;..;..;..;..;..;..;.;..;..;
Söderhamn;Samtliga;194;47,8;73,2;87,1;203,7;212;52,2;69,8;79,7;182,4;
Söderhamn;Kommunal;194;47,8;73,2;87,1;203,7;212;52,2;69,8;79,7;182,4;
Söderköping;Samtliga;114;48,1;82,6;~100;232,7;123;51,9;76,3;86,0;204,4;
Söderköping;Kommunal;109;48,9;82,6;~100;232,7;114;51,1;76,3;86,0;204,4;
Söderköping;Enskild;..;..;.;.;.;..;..;.;.;.;
Södertälje;Samtliga;589;50,6;69,0;81,2;206,9;575;49,4;66,8;80,8;192,2;
Södertälje;Kommunal;497;50,1;66,6;79,1;204,4;496;49,9;64,7;79,8;188,9;
Södertälje;Enskild;92;53,8;86,8;~100;224,9;79;46,2;83,6;88,5;218,0;
Sölvesborg;Samtliga;120;51,7;68,3;80,8;203,0;112;48,3;67,9;91,1;191,2;
Sölvesborg;Kommunal;120;51,7;68,3;80,8;203,0;112;48,3;67,9;91,1;191,2;
Tanum;Samtliga;84;48,6;85,7;~100;224,2;89;51,4;76,4;88,8;202,7;
Tanum;Kommunal;84;48,6;85,7;~100;224,2;89;51,4;76,4;88,8;202,7;
Tibro;Samtliga;96;56,5;94,8;~100;233,4;74;43,5;77,0;85,1;193,0;
Tibro;Kommunal;96;56,5;94,8;~100;233,4;74;43,5;77,0;85,1;193,0;
Tidaholm;Samtliga;108;46,2;74,1;86,1;213,6;126;53,8;70,6;86,5;204,6;
Tidaholm;Kommunal;108;46,2;74,1;86,1;213,6;126;53,8;70,6;86,5;204,6;
Tierp;Samtliga;161;49,8;69,6;91,3;203,3;162;50,2;65,4;85,2;176,8;
Tierp;Kommunal;161;49,8;69,6;91,3;203,3;162;50,2;65,4;85,2;176,8;
Timrå;Samtliga;112;45,7;70,5;88,4;203,0;133;54,3;69,2;90,2;179,5;
Timrå;Kommunal;112;45,7;70,5;88,4;203,0;133;54,3;69,2;90,2;179,5;
Tingsryd;Samtliga;98;45,2;86,7;90,8;208,6;119;54,8;72,3;84,0;182,6;
Tingsryd;Kommunal;98;45,2;86,7;90,8;208,6;119;54,8;72,3;84,0;182,6;
Tjörn;Samtliga;118;47,6;89,8;95,8;223,3;130;52,4;86,9;~100;211,8;
Tjörn;Kommunal;118;47,6;89,8;95,8;223,3;130;52,4;86,9;~100;211,8;
Tomelilla;Samtliga;105;47,5;80,0;93,3;218,8;116;52,5;74,1;86,2;186,4;
Tomelilla;Kommunal;105;48,2;80,0;93,3;218,8;113;51,8;76,1;88,5;188,0;
Tomelilla;Enskild;..;..;.;.;.;..;..;.;.;..;
Torsby;Samtliga;82;49,4;85,4;~100;215,4;84;50,6;78,6;84,5;207,8;
Torsby;Kommunal;82;49,4;85,4;~100;215,4;84;50,6;78,6;84,5;207,8;
Torsås;Samtliga;53;47,3;84,9;~100;222,3;59;52,7;88,1;~100;187,5;
Torsås;Kommunal;53;47,3;84,9;~100;222,3;59;52,7;88,1;~100;187,5;
Tranemo;Samtliga;85;47,5;70,6;83,5;202,3;94;52,5;62,8;89,4;182,5;
Tranemo;Kommunal;85;47,5;70,6;83,5;202,3;94;52,5;62,8;89,4;182,5;
Tranås;Samtliga;131;47,8;80,9;92,4;213,7;143;52,2;76,9;86,0;196,5;
Tranås;Kommunal;124;48,4;82,3;94,4;214,6;132;51,6;75,8;85,6;196,2;
Tranås;Enskild;..;..;..;..;..;..;..;90,9;~100;200,5;
Trelleborg;Samtliga;292;50,0;78,1;90,8;211,5;292;50,0;72,3;89,4;191,5;
Trelleborg;Kommunal;292;50,0;78,1;90,8;211,5;292;50,0;72,3;89,4;191,5;
Trollhättan;Samtliga;372;46,6;75,5;86,0;204,7;426;53,4;66,2;82,9;182,2;
Trollhättan;Kommunal;323;46,7;73,4;84,5;200,6;368;53,3;64,1;81,3;180,0;
Trollhättan;Enskild;49;45,8;89,8;~100;232,2;58;54,2;79,3;~100;195,5;
Trosa;Samtliga;79;45,7;78,5;93,7;222,1;94;54,3;73,4;87,2;189,9;
Trosa;Kommunal;79;45,7;78,5;93,7;222,1;94;54,3;73,4;87,2;189,9;
Tyresö;Samtliga;277;49,7;79,4;94,6;215,9;280;50,3;67,9;88,2;187,7;
Tyresö;Kommunal;277;49,8;79,4;94,6;215,9;279;50,2;68,1;88,5;188,1;
Tyresö;Enskild;..;..;.;.;.;..;..;.;.;..;
Täby;Samtliga;520;50,2;82,9;96,1;235,1;516;49,8;77,5;91,2;214,5;
Täby;Kommunal;290;48,9;84,1;96,2;233,5;303;51,1;78,2;90,1;210,9;
Täby;Enskild;230;51,9;81,4;95,9;237,3;213;48,1;76,4;92,8;219,7;
Töreboda;Samtliga;72;51,4;91,7;~100;224,7;68;48,6;69,1;83,8;183,5;
Töreboda;Kommunal;72;51,4;91,7;~100;224,7;68;48,6;69,1;83,8;183,5;
Uddevalla;Samtliga;362;46,8;79,0;89,0;209,0;411;53,2;71,8;86,6;186,5;
Uddevalla;Kommunal;306;49,0;79,4;88,9;207,4;319;51,0;71,5;86,2;188,3;
Uddevalla;Enskild;56;37,8;76,8;89,3;217,5;92;62,2;72,8;88,0;180,5;
Ulricehamn;Samtliga;161;51,8;80,1;89,4;213,9;150;48,2;71,3;90,7;187,4;
Ulricehamn;Kommunal;161;51,8;80,1;89,4;213,9;150;48,2;71,3;90,7;187,4;
Umeå;Samtliga;699;46,2;80,4;92,9;225,5;815;53,8;74,6;91,9;200,4;
Umeå;Kommunal;648;46,1;80,2;92,7;225,0;757;53,9;73,7;91,7;198,7;
Umeå;Enskild;51;46,8;82,9;~100;234,5;58;53,2;90,7;~100;230,5;
Upplands Väsby;Samtliga;229;44,6;77,7;92,1;223,3;284;55,4;68,7;89,1;198,3;
Upplands Väsby;Kommunal;220;44,0;77,3;91,8;222,4;280;56,0;68,9;89,3;198,3;
Upplands Väsby;Enskild;..;..;..;..;..;..;..;..;..;..;
Upplands-Bro;Samtliga;167;48,3;73,1;89,8;207,7;179;51,7;72,6;88,8;190,5;
Upplands-Bro;Kommunal;159;49,4;74,2;91,2;209,8;163;50,6;71,8;88,3;188,9;
Upplands-Bro;Enskild;..;..;..;..;..;..;..;81,3;~100;206,9;
Uppsala;Samtliga;1 192;49,6;82,3;92,5;228,1;1 210;50,4;74,6;90,7;202,8;
Uppsala;Kommunal;1 101;49,8;82,3;92,3;227,0;1 110;50,2;74,3;90,4;201,1;
Uppsala;Enskild;91;47,6;82,5;~100;243,1;100;52,4;77,5;~100;224,2;
Uppvidinge;Samtliga;68;47,6;83,8;92,6;218,6;75;52,4;78,7;90,7;200,6;
Uppvidinge;Kommunal;68;47,6;83,8;92,6;218,6;75;52,4;78,7;90,7;200,6;
