Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Slutbetyg årskurs 9, uppdelat per kön
Valt läsår: 2009/10

;;Flickor;Flickor;Flickor;Flickor;Flickor;Pojkar;Pojkar;Pojkar;Pojkar;Pojkar;
Lerum;Samtliga;283;49,1;80,7;92,8;218,4;293;50,9;74,4;90,7;204,5;
Lerum;Kommunal;264;48,4;80,7;92,8;218,4;281;51,6;74,4;90,7;204,5;
Lerum;Enskild;19;61,3;.;.;.;12;38,7;.;.;.;
Lessebo;Samtliga;56;52,8;82,1;83,9;198,2;50;47,2;64,0;84,0;164,2;
Lessebo;Kommunal;56;52,8;82,1;83,9;198,2;50;47,2;64,0;84,0;164,2;
Lidingö;Samtliga;246;49,2;86,6;96,7;247,9;254;50,8;91,7;97,2;240,9;
Lidingö;Kommunal;233;50,9;85,8;96,6;247,1;225;49,1;91,1;96,9;236,9;
Lidingö;Enskild;13;31,0;100,0;100,0;263,5;29;69,0;96,6;100,0;271,7;
Lidköping;Samtliga;262;51,6;80,5;91,6;217,0;246;48,4;74,0;87,4;194,3;
Lidköping;Kommunal;252;51,2;79,8;91,3;216,9;240;48,8;74,2;87,5;193,9;
Lidköping;Enskild;..;..;100,0;100,0;219,5;..;..;..;..;..;
Lilla Edet;Samtliga;64;44,1;64,1;81,3;187,9;81;55,9;60,5;86,4;185,8;
Lilla Edet;Kommunal;64;44,1;64,1;81,3;187,9;81;55,9;60,5;86,4;185,8;
Lindesberg;Samtliga;176;53,0;71,6;82,4;198,0;156;47,0;64,7;76,9;176,0;
Lindesberg;Kommunal;176;53,0;71,6;82,4;198,0;156;47,0;64,7;76,9;176,0;
Linköping;Samtliga;865;49,9;80,9;90,6;219,7;870;50,1;74,4;88,7;201,1;
Linköping;Kommunal;683;49,2;78,8;89,0;214,4;706;50,8;73,4;88,1;198,1;
Linköping;Enskild;182;52,6;89,3;97,0;240,9;164;47,4;79,1;91,5;214,7;
Ljungby;Samtliga;176;49,4;75,6;91,5;218,7;180;50,6;65,0;89,4;191,6;
Ljungby;Kommunal;176;49,4;75,6;91,5;218,7;180;50,6;65,0;89,4;191,6;
Ljusdal;Samtliga;97;48,5;76,3;83,5;223,3;103;51,5;71,8;83,5;186,5;
Ljusdal;Kommunal;68;46,6;66,2;76,5;211,0;78;53,4;67,9;82,1;181,3;
Ljusdal;Enskild;29;53,7;100,0;100,0;252,2;25;46,3;84,0;~100;202,9;
Ljusnarsberg;Samtliga;24;38,1;87,5;100,0;209,6;39;61,9;84,6;~100;191,5;
Ljusnarsberg;Kommunal;24;38,1;87,5;100,0;209,6;39;61,9;84,6;~100;191,5;
Lomma;Samtliga;149;47,5;91,9;96,3;247,3;165;52,5;91,5;~100;232,3;
Lomma;Kommunal;135;46,9;91,9;96,3;247,3;153;53,1;91,5;~100;232,3;
Lomma;Enskild;14;53,8;.;.;.;12;46,2;.;.;.;
Ludvika;Samtliga;144;46,0;82,6;90,3;201,2;169;54,0;71,0;82,8;176,3;
Ludvika;Kommunal;144;46,0;82,6;90,3;201,2;169;54,0;71,0;82,8;176,3;
Luleå;Samtliga;390;45,7;84,6;93,6;231,3;464;54,3;79,3;89,0;202,3;
Luleå;Kommunal;326;45,2;84,4;93,3;229,1;395;54,8;78,0;87,8;199,4;
Luleå;Enskild;64;48,1;85,9;~100;242,8;69;51,9;87,0;~100;218,9;
Lund;Samtliga;632;51,3;88,7;93,8;240,4;601;48,7;89,1;95,2;231,7;
Lund;Kommunal;531;50,0;87,9;93,0;237,4;530;50,0;89,4;95,3;231,9;
Lund;Enskild;101;58,7;93,8;~100;259,9;71;41,3;86,0;~100;229,4;
Lycksele;Samtliga;71;49,7;73,2;88,7;209,5;72;50,3;80,6;86,1;186,7;
Lycksele;Kommunal;71;49,7;73,2;88,7;209,5;72;50,3;80,6;86,1;186,7;
Lysekil;Samtliga;92;49,2;78,3;92,4;217,3;95;50,8;82,1;94,7;201,2;
Lysekil;Kommunal;92;49,2;78,3;92,4;217,3;95;50,8;82,1;94,7;201,2;
Malmö;Samtliga;1 383;48,6;65,0;78,3;208,4;1 460;51,4;61,1;79,0;189,2;
Malmö;Kommunal;1 194;48,3;61,5;76,0;202,6;1 276;51,7;58,8;77,1;185,4;
Malmö;Enskild;189;50,7;87,3;93,1;244,7;184;49,3;77,2;91,8;215,6;
Malung-Sälen;Samtliga;64;52,9;90,6;~100;220,2;57;47,1;86,0;91,2;196,3;
Malung-Sälen;Kommunal;64;52,9;90,6;~100;220,2;57;47,1;86,0;91,2;196,3;
Malå;Samtliga;24;48,0;75,0;~100;224,8;26;52,0;96,2;~100;202,5;
Malå;Kommunal;24;48,0;75,0;~100;224,8;26;52,0;96,2;~100;202,5;
Mariestad;Samtliga;140;47,8;87,1;90,7;226,2;153;52,2;69,3;85,0;193,1;
Mariestad;Kommunal;140;47,8;87,1;90,7;226,2;153;52,2;69,3;85,0;193,1;
Mark;Samtliga;227;48,7;81,9;89,4;210,2;239;51,3;71,5;89,5;192,3;
Mark;Kommunal;213;49,5;82,2;89,7;210,3;217;50,5;73,7;91,2;193,7;
Mark;Enskild;14;38,9;78,6;~100;208,6;22;61,1;50,0;72,7;178,4;
Markaryd;Samtliga;54;44,6;79,6;~100;210,5;67;55,4;59,7;80,6;175,2;
Markaryd;Kommunal;54;44,6;79,6;~100;210,5;67;55,4;59,7;80,6;175,2;
Mellerud;Samtliga;58;53,2;70,7;84,5;204,9;51;46,8;58,8;82,4;180,4;
Mellerud;Kommunal;58;53,2;70,7;84,5;204,9;51;46,8;58,8;82,4;180,4;
Mjölby;Samtliga;180;52,8;76,1;91,7;210,4;161;47,2;75,8;89,4;185,3;
Mjölby;Kommunal;180;52,8;76,1;91,7;210,4;161;47,2;75,8;89,4;185,3;
Mora;Samtliga;122;48,6;77,0;80,3;219,8;129;51,4;73,6;79,8;190,2;
Mora;Kommunal;122;48,6;77,0;80,3;219,8;129;51,4;73,6;79,8;190,2;
Motala;Samtliga;273;49,5;75,5;86,4;211,3;279;50,5;72,0;83,2;192,5;
Motala;Kommunal;245;50,0;73,1;84,9;209,7;245;50,0;72,2;83,7;192,6;
Motala;Enskild;28;45,2;96,4;100,0;224,8;34;54,8;70,6;79,4;192,0;
Mullsjö;Samtliga;58;51,8;84,5;~100;217,2;54;48,2;75,9;88,9;200,9;
Mullsjö;Kommunal;58;51,8;84,5;~100;217,2;54;48,2;75,9;88,9;200,9;
Munkedal;Samtliga;59;46,5;91,5;~100;225,4;68;53,5;73,5;89,7;191,0;
Munkedal;Kommunal;59;46,5;91,5;~100;225,4;68;53,5;73,5;89,7;191,0;
Munkfors;Samtliga;23;44,2;91,3;100,0;214,6;29;55,8;75,9;~100;178,4;
Munkfors;Kommunal;23;44,2;91,3;100,0;214,6;29;55,8;75,9;~100;178,4;
Mölndal;Samtliga;401;50,0;83,3;94,0;224,8;401;50,0;80,8;92,3;207,0;
Mölndal;Kommunal;379;49,5;82,8;93,9;224,3;386;50,5;80,6;92,0;207,1;
Mölndal;Enskild;22;59,5;90,9;~100;232,5;15;40,5;86,7;100,0;203,3;
Mönsterås;Samtliga;85;49,7;91,8;92,9;234,9;86;50,3;67,4;87,2;185,5;
Mönsterås;Kommunal;85;49,7;91,8;92,9;234,9;86;50,3;67,4;87,2;185,5;
Mörbylånga;Samtliga;85;56,3;87,1;~100;217,1;66;43,7;83,3;92,4;199,9;
Mörbylånga;Kommunal;64;52,5;90,6;~100;217,0;58;47,5;82,8;91,4;200,0;
Mörbylånga;Enskild;..;..;76,2;~100;217,6;..;..;..;..;..;
Nacka;Samtliga;585;50,3;86,3;93,5;246,5;577;49,7;84,9;95,5;232,1;
Nacka;Kommunal;483;50,4;86,3;93,4;246,9;476;49,6;84,7;94,5;228,5;
Nacka;Enskild;102;50,2;86,3;94,1;244,6;101;49,8;86,1;100,0;249,2;
Nora;Samtliga;70;50,0;75,7;87,1;205,6;70;50,0;80,0;88,6;185,7;
Nora;Kommunal;70;50,0;75,7;87,1;205,6;70;50,0;80,0;88,6;185,7;
Norberg;Samtliga;38;45,8;76,3;86,8;213,8;45;54,2;71,1;88,9;184,8;
Norberg;Kommunal;38;46,3;76,3;86,8;213,8;44;53,7;72,7;88,6;186,7;
Norberg;Enskild;..;..;.;.;.;..;..;.;..;..;
Nordanstig;Samtliga;55;49,1;81,8;87,3;213,7;57;50,9;75,4;82,5;185,4;
Nordanstig;Kommunal;52;48,1;80,8;86,5;212,7;56;51,9;76,8;82,1;184,7;
Nordanstig;Enskild;..;..;..;..;..;..;..;.;..;..;
Nordmaling;Samtliga;44;50,0;79,5;86,4;226,7;44;50,0;52,3;65,9;169,6;
Nordmaling;Kommunal;44;50,0;79,5;86,4;226,7;44;50,0;52,3;65,9;169,6;
Norrköping;Samtliga;838;52,7;79,4;89,1;212,1;753;47,3;71,1;84,5;192,0;
Norrköping;Kommunal;664;52,5;77,1;88,1;209,3;601;47,5;67,7;82,5;188,5;
Norrköping;Enskild;174;53,4;88,5;93,3;223,3;152;46,6;85,2;93,0;207,0;
Norrtälje;Samtliga;368;52,5;78,3;89,4;211,7;333;47,5;68,2;84,7;188,7;
Norrtälje;Kommunal;317;53,4;79,8;89,3;211,2;277;46,6;68,6;83,4;184,7;
Norrtälje;Enskild;51;47,7;68,6;90,2;214,6;56;52,3;66,1;91,1;207,9;
Norsjö;Samtliga;26;44,1;88,5;~100;231,0;33;55,9;81,8;81,8;195,2;
Norsjö;Kommunal;26;44,1;88,5;~100;231,0;33;55,9;81,8;81,8;195,2;
Nybro;Samtliga;118;44,0;84,7;89,0;219,8;150;56,0;76,0;80,0;190,2;
Nybro;Kommunal;118;44,0;84,7;89,0;219,8;150;56,0;76,0;80,0;190,2;
Nykvarn;Samtliga;76;48,1;88,2;~100;218,0;82;51,9;85,4;~100;196,9;
Nykvarn;Kommunal;76;48,1;88,2;~100;218,0;82;51,9;85,4;~100;196,9;
Nyköping;Samtliga;295;46,3;80,5;89,7;224,3;342;53,7;70,9;84,7;198,3;
Nyköping;Kommunal;223;45,2;78,5;87,4;218,0;270;54,8;68,1;81,9;194,4;
Nyköping;Enskild;72;50,0;87,0;~100;244,3;72;50,0;81,4;~100;213,0;
Nynäshamn;Samtliga;162;46,0;80,9;90,1;207,9;190;54,0;76,8;88,4;192,4;
Nynäshamn;Kommunal;162;46,0;80,9;90,1;207,9;190;54,0;76,8;88,4;192,4;
Nässjö;Samtliga;218;52,0;75,7;88,1;207,7;201;48,0;69,7;85,1;193,9;
Nässjö;Kommunal;218;52,0;75,7;88,1;207,7;201;48,0;69,7;85,1;193,9;
Ockelbo;Samtliga;37;42,0;81,1;~100;217,2;51;58,0;68,6;82,4;171,5;
Ockelbo;Kommunal;37;42,0;81,1;~100;217,2;51;58,0;68,6;82,4;171,5;
Olofström;Samtliga;97;57,1;84,5;92,8;217,1;73;42,9;74,0;90,4;190,7;
Olofström;Kommunal;97;57,1;84,5;92,8;217,1;73;42,9;74,0;90,4;190,7;
Orsa;Samtliga;45;52,9;73,3;80,0;207,8;40;47,1;75,0;~100;189,9;
Orsa;Kommunal;45;52,9;73,3;80,0;207,8;40;47,1;75,0;~100;189,9;
Orust;Samtliga;97;51,3;79,8;87,2;222,4;92;48,7;76,1;92,0;200,4;
Orust;Kommunal;94;51,6;79,8;87,2;222,4;88;48,4;76,1;92,0;200,4;
Orust;Enskild;..;..;.;.;.;..;..;.;.;.;
Osby;Samtliga;95;53,1;72,6;82,1;218,6;84;46,9;77,4;89,3;206,1;
Osby;Kommunal;88;51,2;77,3;81,8;224,3;84;48,8;77,4;89,3;206,1;
Osby;Enskild;..;..;..;..;..;..;..;.;.;.;
Oskarshamn;Samtliga;161;45,4;81,4;89,4;206,4;194;54,6;76,3;89,2;191,2;
Oskarshamn;Kommunal;161;45,4;81,4;89,4;206,4;194;54,6;76,3;89,2;191,2;
Ovanåker;Samtliga;70;47,6;78,6;84,3;222,5;77;52,4;63,6;81,8;180,3;
Ovanåker;Kommunal;70;47,6;78,6;84,3;222,5;77;52,4;63,6;81,8;180,3;
Oxelösund;Samtliga;44;41,5;84,1;~100;221,8;62;58,5;56,5;87,1;195,6;
Oxelösund;Kommunal;44;41,5;84,1;~100;221,8;62;58,5;56,5;87,1;195,6;
Pajala;Samtliga;34;49,3;85,3;85,3;238,1;35;50,7;82,9;~100;207,7;
Pajala;Kommunal;33;49,3;84,8;84,8;240,5;34;50,7;85,3;~100;210,0;
Pajala;Enskild;..;..;..;..;..;..;..;.;.;..;
Partille;Samtliga;270;50,2;84,4;92,6;228,4;268;49,8;86,2;92,5;213,0;
Partille;Kommunal;260;50,0;84,2;92,7;227,9;260;50,0;85,8;92,3;212,1;
Partille;Enskild;..;..;..;..;242,5;..;..;..;..;..;
Perstorp;Samtliga;47;52,2;74,5;80,9;207,1;43;47,8;74,4;~100;202,7;
Perstorp;Kommunal;47;52,2;74,5;80,9;207,1;43;47,8;74,4;~100;202,7;
Piteå;Samtliga;254;49,2;89,4;95,7;219,9;262;50,8;85,9;93,1;200,7;
Piteå;Kommunal;254;49,2;89,4;95,7;219,9;262;50,8;85,9;93,1;200,7;
Ragunda;Samtliga;45;58,4;88,9;~100;210,4;32;41,6;81,3;~100;188,1;
Ragunda;Kommunal;45;58,4;88,9;~100;210,4;32;41,6;81,3;~100;188,1;
Robertsfors;Samtliga;46;54,1;69,6;89,1;220,1;39;45,9;59,0;82,1;192,8;
Robertsfors;Kommunal;46;54,1;69,6;89,1;220,1;39;45,9;59,0;82,1;192,8;
Ronneby;Samtliga;157;48,9;72,0;86,0;202,5;164;51,1;65,2;80,5;185,6;
Ronneby;Kommunal;146;48,8;73,3;86,3;202,9;153;51,2;65,4;81,0;186,7;
Ronneby;Enskild;11;50,0;..;..;196,8;11;50,0;..;..;169,0;
Rättvik;Samtliga;74;46,8;83,8;93,2;220,6;84;53,2;78,6;88,1;189,5;
Rättvik;Kommunal;74;46,8;83,8;93,2;220,6;84;53,2;78,6;88,1;189,5;
Sala;Samtliga;130;48,9;73,1;90,8;205,2;136;51,1;72,1;86,0;197,2;
Sala;Kommunal;130;48,9;73,1;90,8;205,2;136;51,1;72,1;86,0;197,2;
Salem;Samtliga;104;49,3;82,7;90,4;222,2;107;50,7;75,7;86,0;200,0;
Salem;Kommunal;93;47,7;80,6;89,2;222,5;102;52,3;74,5;85,3;200,5;
Salem;Enskild;..;..;100,0;100,0;219,5;..;..;..;..;..;
Sandviken;Samtliga;245;52,9;72,2;83,3;205,0;218;47,1;61,9;76,6;178,5;
Sandviken;Kommunal;231;52,1;71,0;82,7;203,1;212;47,9;60,8;75,9;178,0;
Sandviken;Enskild;..;..;92,9;~100;235,4;..;..;..;..;..;
Sigtuna;Samtliga;261;44,4;67,8;79,7;211,8;327;55,6;65,4;86,2;204,1;
Sigtuna;Kommunal;194;44,1;65,5;76,3;205,2;246;55,9;62,2;83,7;195,9;
Sigtuna;Enskild;67;45,3;74,6;89,6;230,7;81;54,7;75,3;93,8;228,8;
Simrishamn;Samtliga;110;49,1;78,0;85,3;217,3;114;50,9;73,6;87,7;197,7;
Simrishamn;Kommunal;92;48,4;77,2;85,9;215,5;98;51,6;72,4;87,8;194,1;
Simrishamn;Enskild;18;52,9;82,4;~100;227,1;16;47,1;..;..;..;
Sjöbo;Samtliga;113;49,6;67,3;79,6;202,0;115;50,4;67,0;74,8;177,8;
Sjöbo;Kommunal;113;51,8;67,3;79,6;202,0;105;48,2;73,3;80,0;187,2;
Sjöbo;Enskild;.;.;.;.;.;10;100,0;.;..;81,5;
Skara;Samtliga;123;43,5;79,7;91,1;212,6;160;56,5;78,8;88,8;192,5;
Skara;Kommunal;110;41,5;77,3;90,0;208,3;155;58,5;78,1;88,4;191,5;
Skara;Enskild;..;..;100,0;100,0;249,2;..;..;..;..;..;
Skellefteå;Samtliga;453;47,6;84,8;91,8;212,9;498;52,4;78,9;90,2;191,8;
Skellefteå;Kommunal;443;47,7;84,9;91,9;213,3;486;52,3;78,6;90,1;191,0;
Skellefteå;Enskild;10;45,5;..;..;195,0;12;54,5;91,7;~100;224,2;
Skinnskatteberg;Samtliga;23;42,6;95,7;~100;226,1;31;57,4;64,5;71,0;170,0;
Skinnskatteberg;Kommunal;23;42,6;95,7;~100;226,1;31;57,4;64,5;71,0;170,0;
Skurup;Samtliga;85;47,2;71,8;90,6;215,4;95;52,8;66,3;91,6;196,9;
Skurup;Kommunal;85;47,2;71,8;90,6;215,4;95;52,8;66,3;91,6;196,9;
Skövde;Samtliga;316;49,5;83,2;93,0;224,0;322;50,5;73,6;88,2;193,3;
Skövde;Kommunal;310;50,4;83,9;93,5;225,6;305;49,6;75,1;89,5;194,6;
Skövde;Enskild;..;..;..;..;..;..;..;..;64,7;167,1;
Smedjebacken;Samtliga;64;58,2;75,0;90,6;215,7;46;41,8;73,9;87,0;175,8;
Smedjebacken;Kommunal;64;58,2;75,0;90,6;215,7;46;41,8;73,9;87,0;175,8;
Sollefteå;Samtliga;116;51,3;83,6;87,9;216,9;110;48,7;78,2;87,3;186,8;
Sollefteå;Kommunal;116;51,3;83,6;87,9;216,9;110;48,7;78,2;87,3;186,8;
Sollentuna;Samtliga;437;49,2;86,0;94,3;242,8;451;50,8;84,5;93,6;226,6;
Sollentuna;Kommunal;369;49,1;85,4;94,0;241,3;383;50,9;84,1;93,5;224,7;
Sollentuna;Enskild;68;50,0;89,7;~100;251,2;68;50,0;86,8;~100;237,7;
Solna;Samtliga;196;41,1;80,6;89,3;232,6;281;58,9;80,8;94,7;215,5;
Solna;Kommunal;146;40,2;78,1;89,0;227,2;217;59,8;80,6;97,7;215,4;
Solna;Enskild;50;43,9;88,0;90,0;248,1;64;56,1;81,3;84,4;215,7;
Sorsele;Samtliga;15;42,9;100,0;100,0;241,3;20;57,1;95,0;100,0;236,5;
Sorsele;Kommunal;15;42,9;100,0;100,0;241,3;20;57,1;95,0;100,0;236,5;
Sotenäs;Samtliga;55;50,0;92,7;~100;228,5;55;50,0;90,9;~100;201,6;
Sotenäs;Kommunal;55;50,0;92,7;~100;228,5;55;50,0;90,9;~100;201,6;
Staffanstorp;Samtliga;131;46,6;79,4;90,1;220,3;150;53,4;67,3;86,0;188,4;
Staffanstorp;Kommunal;131;46,6;79,4;90,1;220,3;150;53,4;67,3;86,0;188,4;
Stenungsund;Samtliga;170;49,1;87,1;95,9;221,1;176;50,9;85,2;94,9;203,2;
Stenungsund;Kommunal;169;49,1;87,6;96,4;222,3;175;50,9;85,7;95,4;204,2;
Stenungsund;Enskild;..;..;.;.;..;..;..;.;.;..;
Stockholm;Samtliga;4 216;48,1;79,1;89,4;235,7;4 555;51,9;74,2;88,1;213,7;
Stockholm;Kommunal;2 954;46,7;77,3;87,8;231,6;3 369;53,3;73,0;86,8;209,5;
Stockholm;Enskild;1 262;51,6;83,7;93,3;245,8;1 186;48,4;77,7;92,0;226,2;
Storfors;Samtliga;38;45,2;81,6;~100;231,8;46;54,8;80,4;~100;189,9;
Storfors;Kommunal;25;41,7;72,0;~100;212,2;35;58,3;77,1;~100;178,0;
Storfors;Enskild;13;54,2;100,0;100,0;269,6;11;45,8;90,9;~100;227,7;
Storuman;Samtliga;38;49,4;92,1;~100;212,8;39;50,6;84,6;84,6;206,9;
Storuman;Kommunal;38;49,4;92,1;~100;212,8;39;50,6;84,6;84,6;206,9;
Strängnäs;Samtliga;204;45,9;82,4;94,1;230,8;240;54,1;69,2;90,4;197,3;
Strängnäs;Kommunal;138;43,3;80,4;94,2;225,0;181;56,7;65,7;90,1;194,3;
Strängnäs;Enskild;66;52,8;86,4;~100;242,9;59;47,2;79,7;91,5;206,4;
Strömstad;Samtliga;68;48,6;77,9;88,2;227,4;72;51,4;70,8;87,5;189,9;
Strömstad;Kommunal;68;48,6;77,9;88,2;227,4;72;51,4;70,8;87,5;189,9;
Strömsund;Samtliga;58;39,7;72,4;77,6;190,0;88;60,3;69,3;80,7;184,1;
Strömsund;Kommunal;58;39,7;72,4;77,6;190,0;88;60,3;69,3;80,7;184,1;
Sundbyberg;Samtliga;96;48,0;70,8;92,7;208,4;104;52,0;61,5;85,6;178,2;
Sundbyberg;Kommunal;92;49,2;70,7;93,5;208,8;95;50,8;62,1;86,3;178,6;
Sundbyberg;Enskild;..;..;..;..;..;..;..;..;..;..;
Sundsvall;Samtliga;584;52,0;74,1;85,1;209,8;540;48,0;63,9;78,9;176,1;
Sundsvall;Kommunal;467;50,1;72,2;83,5;204,5;465;49,9;62,4;77,4;172,3;
Sundsvall;Enskild;117;60,9;82,1;91,5;230,8;75;39,1;73,3;88,0;199,4;
Sunne;Samtliga;81;46,8;90,1;~100;213,5;92;53,2;76,1;91,3;192,4;
Sunne;Kommunal;81;47,9;90,1;~100;213,5;88;52,1;75,0;90,9;189,9;
Sunne;Enskild;..;..;.;.;.;..;..;..;..;..;
Surahammar;Samtliga;60;48,8;78,3;85,0;204,6;63;51,2;44,4;61,9;166,2;
Surahammar;Kommunal;60;48,8;78,3;85,0;204,6;63;51,2;44,4;61,9;166,2;
Svalöv;Samtliga;82;47,4;73,2;85,4;198,5;91;52,6;61,5;83,5;177,8;
Svalöv;Kommunal;74;47,1;75,7;89,2;204,3;83;52,9;65,1;86,7;182,0;
Svalöv;Enskild;..;..;..;..;..;..;..;..;..;..;
Svedala;Samtliga;121;46,9;91,7;~100;217,0;137;53,1;80,3;91,2;213,0;
Svedala;Kommunal;121;46,9;91,7;~100;217,0;137;53,1;80,3;91,2;213,0;
Svenljunga;Samtliga;72;52,2;79,2;88,9;217,5;66;47,8;68,2;84,8;193,2;
Svenljunga;Kommunal;72;52,6;79,2;88,9;217,5;65;47,4;69,2;86,2;194,5;
Svenljunga;Enskild;..;..;.;.;.;..;..;.;.;..;
Säffle;Samtliga;115;59,0;80,9;91,3;208,1;80;41,0;68,8;87,5;189,1;
Säffle;Kommunal;115;59,6;80,9;91,3;208,1;78;40,4;69,2;88,5;189,8;
Säffle;Enskild;..;..;.;.;.;..;..;..;..;..;
Säter;Samtliga;56;47,1;87,5;~100;210,0;63;52,9;81,0;~100;195,6;
Säter;Kommunal;56;47,1;87,5;~100;210,0;63;52,9;81,0;~100;195,6;
Sävsjö;Samtliga;83;52,2;83,1;91,6;223,7;76;47,8;59,2;77,6;178,6;
Sävsjö;Kommunal;79;52,3;82,3;91,1;223,9;72;47,7;58,3;76,4;178,7;
Sävsjö;Enskild;..;..;..;..;..;..;..;..;..;..;
Söderhamn;Samtliga;156;48,3;85,9;91,7;215,3;167;51,7;77,8;88,6;193,6;
Söderhamn;Kommunal;156;48,3;85,9;91,7;215,3;167;51,7;77,8;88,6;193,6;
Söderköping;Samtliga;99;49,3;85,9;91,9;225,8;102;50,7;70,6;85,3;194,9;
Söderköping;Kommunal;91;48,7;85,7;92,3;222,8;96;51,3;72,9;86,5;196,7;
Söderköping;Enskild;..;..;..;..;..;..;..;..;..;..;
Södertälje;Samtliga;547;48,3;67,8;77,7;204,2;585;51,7;58,4;74,6;187,9;
Södertälje;Kommunal;434;47,5;63,8;74,4;197,3;479;52,5;55,9;72,4;183,3;
Södertälje;Enskild;113;51,6;85,0;92,0;233,7;106;48,4;71,4;85,7;211,4;
Sölvesborg;Samtliga;100;53,2;85,0;94,0;230,5;88;46,8;84,1;89,8;202,7;
Sölvesborg;Kommunal;100;53,2;85,0;94,0;230,5;88;46,8;84,1;89,8;202,7;
Tanum;Samtliga;81;50,9;75,3;92,6;215,1;78;49,1;66,7;88,5;194,6;
Tanum;Kommunal;81;50,9;75,3;92,6;215,1;78;49,1;66,7;88,5;194,6;
Tibro;Samtliga;81;47,1;79,0;88,9;209,8;91;52,9;69,2;76,9;186,3;
Tibro;Kommunal;81;47,1;79,0;88,9;209,8;91;52,9;69,2;76,9;186,3;
Tidaholm;Samtliga;85;50,6;75,3;83,5;216,1;83;49,4;68,7;80,7;177,1;
Tidaholm;Kommunal;85;50,6;75,3;83,5;216,1;83;49,4;68,7;80,7;177,1;
Tierp;Samtliga;139;49,3;80,6;89,2;218,3;143;50,7;55,9;76,2;169,5;
Tierp;Kommunal;139;49,3;80,6;89,2;218,3;143;50,7;55,9;76,2;169,5;
Timrå;Samtliga;121;51,3;75,2;89,3;208,2;115;48,7;73,0;89,6;181,0;
Timrå;Kommunal;121;51,3;75,2;89,3;208,2;115;48,7;73,0;89,6;181,0;
Tingsryd;Samtliga;69;44,8;81,2;85,5;211,4;85;55,2;63,5;80,0;173,6;
Tingsryd;Kommunal;60;44,8;80,0;85,0;208,2;74;55,2;58,1;77,0;168,3;
Tingsryd;Enskild;..;..;..;..;..;..;..;100,0;100,0;208,6;
Tjörn;Samtliga;79;41,6;89,9;93,7;229,9;111;58,4;83,8;91,9;206,7;
Tjörn;Kommunal;79;41,6;89,9;93,7;229,9;111;58,4;83,8;91,9;206,7;
Tomelilla;Samtliga;63;49,2;74,6;85,7;200,2;65;50,8;50,8;69,2;158,3;
Tomelilla;Kommunal;63;49,2;74,6;85,7;200,2;65;50,8;50,8;69,2;158,3;
Torsby;Samtliga;94;55,0;76,6;87,2;215,8;77;45,0;70,1;81,8;190,2;
Torsby;Kommunal;94;55,0;76,6;87,2;215,8;77;45,0;70,1;81,8;190,2;
Torsås;Samtliga;40;46,5;87,5;~100;224,1;46;53,5;73,9;89,1;185,0;
Torsås;Kommunal;40;46,5;87,5;~100;224,1;46;53,5;73,9;89,1;185,0;
Tranemo;Samtliga;102;53,7;71,6;77,5;199,4;88;46,3;70,5;80,7;178,1;
Tranemo;Kommunal;102;53,7;71,6;77,5;199,4;88;46,3;70,5;80,7;178,1;
Tranås;Samtliga;97;45,1;85,6;90,7;226,7;118;54,9;77,1;86,4;189,4;
Tranås;Kommunal;94;46,1;86,2;90,4;226,1;110;53,9;77,3;86,4;190,6;
Tranås;Enskild;..;..;..;..;..;..;..;..;..;..;
Trelleborg;Samtliga;221;45,6;77,4;87,3;220,0;264;54,4;73,9;87,5;192,7;
Trelleborg;Kommunal;168;44,1;78,0;87,5;215,8;213;55,9;72,8;85,9;189,2;
Trelleborg;Enskild;53;51,0;75,5;86,8;233,2;51;49,0;78,4;~100;207,1;
Trollhättan;Samtliga;389;49,2;68,1;81,7;202,0;402;50,8;72,6;85,1;195,5;
Trollhättan;Kommunal;334;49,0;65,0;80,2;199,0;347;51,0;68,6;83,0;192,1;
Trollhättan;Enskild;55;50,0;87,3;90,9;220,2;55;50,0;98,2;~100;216,5;
Trosa;Samtliga;89;56,0;86,5;89,9;210,7;70;44,0;77,1;85,7;199,4;
Trosa;Kommunal;89;56,0;86,5;89,9;210,7;70;44,0;77,1;85,7;199,4;
Tyresö;Samtliga;281;49,9;78,3;90,4;219,9;282;50,1;67,7;91,1;198,7;
Tyresö;Kommunal;281;50,3;78,3;90,4;219,9;278;49,7;68,7;91,7;200,9;
Tyresö;Enskild;..;..;.;.;.;..;..;.;..;..;
Täby;Samtliga;542;50,2;89,9;96,7;247,0;537;49,8;84,0;95,9;224,1;
Täby;Kommunal;240;44,2;91,3;96,3;239,0;303;55,8;85,8;96,7;221,1;
Täby;Enskild;302;56,3;88,7;97,0;253,5;234;43,7;81,6;94,9;228,1;
Töreboda;Samtliga;69;58,0;78,3;87,0;213,3;50;42,0;74,0;90,0;186,3;
Töreboda;Kommunal;69;58,0;78,3;87,0;213,3;50;42,0;74,0;90,0;186,3;
Uddevalla;Samtliga;299;48,4;82,9;89,3;215,2;319;51,6;72,7;89,7;184,5;
Uddevalla;Kommunal;224;46,7;83,9;88,4;216,7;256;53,3;75,8;88,3;184,6;
Uddevalla;Enskild;75;54,3;80,0;92,0;210,4;63;45,7;60,3;~100;184,2;
Ulricehamn;Samtliga;134;48,6;71,6;81,3;208,3;142;51,4;64,8;81,0;183,9;
