Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Slutbetyg årskurs 9, uppdelat per kön
Valt läsår: 2008/09

;;Flickor;Flickor;Flickor;Flickor;Flickor;Pojkar;Pojkar;Pojkar;Pojkar;Pojkar;
Lessebo;Samtliga;44;45,4;77,3;84,1;218,0;53;54,6;52,8;67,9;157,5;
Lessebo;Kommunal;44;45,4;77,3;84,1;218,0;53;54,6;52,8;67,9;157,5;
Lidingö;Samtliga;217;47,1;93,5;96,8;248,9;244;52,9;92,6;~100;243,1;
Lidingö;Kommunal;201;47,0;93,0;96,5;245,4;227;53,0;92,1;~100;242,8;
Lidingö;Enskild;16;48,5;100,0;100,0;292,8;17;51,5;100,0;100,0;247,4;
Lidköping;Samtliga;270;47,9;86,3;90,7;224,5;294;52,1;72,8;88,4;192,7;
Lidköping;Kommunal;258;47,3;86,4;90,7;224,6;288;52,7;72,2;88,2;192,0;
Lidköping;Enskild;..;..;83,3;~100;222,1;..;..;..;..;..;
Lilla Edet;Samtliga;84;49,7;64,3;81,0;193,5;85;50,3;57,6;88,2;179,1;
Lilla Edet;Kommunal;84;49,7;64,3;81,0;193,5;85;50,3;57,6;88,2;179,1;
Lindesberg;Samtliga;161;44,8;75,8;84,5;202,5;198;55,2;70,7;76,8;175,7;
Lindesberg;Kommunal;161;44,8;75,8;84,5;202,5;198;55,2;70,7;76,8;175,7;
Linköping;Samtliga;857;48,2;80,7;90,3;221,9;922;51,8;70,2;88,9;199,2;
Linköping;Kommunal;669;46,8;78,0;88,2;217,7;761;53,2;67,7;87,9;194,0;
Linköping;Enskild;188;53,9;90,8;~100;238,1;161;46,1;83,0;94,1;225,2;
Ljungby;Samtliga;170;46,1;82,9;93,5;217,3;199;53,9;64,8;91,0;193,2;
Ljungby;Kommunal;170;46,1;82,9;93,5;217,3;199;53,9;64,8;91,0;193,2;
Ljusdal;Samtliga;101;45,7;85,1;94,1;233,6;120;54,3;62,5;80,0;186,4;
Ljusdal;Kommunal;85;45,5;85,9;92,9;231,8;102;54,5;59,8;76,5;181,4;
Ljusdal;Enskild;16;47,1;81,3;100,0;243,4;18;52,9;77,8;100,0;214,4;
Ljusnarsberg;Samtliga;20;36,4;70,0;~100;179,8;35;63,6;74,3;~100;195,3;
Ljusnarsberg;Kommunal;20;36,4;70,0;~100;179,8;35;63,6;74,3;~100;195,3;
Lomma;Samtliga;139;47,6;93,0;~100;232,3;153;52,4;89,7;94,5;221,1;
Lomma;Kommunal;129;47,1;93,0;~100;232,3;145;52,9;89,7;94,5;221,1;
Lomma;Enskild;..;..;.;.;.;..;..;.;.;.;
Ludvika;Samtliga;176;49,7;82,4;89,2;205,3;178;50,3;82,0;91,6;190,8;
Ludvika;Kommunal;176;49,7;82,4;89,2;205,3;178;50,3;82,0;91,6;190,8;
Luleå;Samtliga;446;48,9;83,0;92,4;224,6;466;51,1;76,2;86,1;202,0;
Luleå;Kommunal;391;47,3;83,4;92,1;223,3;436;52,7;75,5;85,6;200,0;
Luleå;Enskild;55;64,7;80,0;~100;234,1;30;35,3;86,7;~100;231,6;
Lund;Samtliga;570;47,7;87,2;94,5;244,5;624;52,3;85,2;95,2;225,0;
Lund;Kommunal;494;46,8;87,9;94,9;243,8;562;53,2;84,7;95,2;223,9;
Lund;Enskild;76;55,1;81,8;90,9;251,0;62;44,9;91,5;~100;238,2;
Lycksele;Samtliga;83;50,0;78,3;86,7;209,3;83;50,0;77,1;88,0;189,0;
Lycksele;Kommunal;83;50,0;78,3;86,7;209,3;83;50,0;77,1;88,0;189,0;
Lysekil;Samtliga;95;46,1;85,3;93,7;221,7;111;53,9;85,6;91,9;215,2;
Lysekil;Kommunal;95;46,1;85,3;93,7;221,7;111;53,9;85,6;91,9;215,2;
Malmö;Samtliga;1 446;49,2;67,6;81,7;210,4;1 494;50,8;62,1;79,5;191,4;
Malmö;Kommunal;1 294;49,1;66,0;80,5;206,3;1 342;50,9;59,8;78,0;187,7;
Malmö;Enskild;152;50,0;81,6;91,4;245,0;152;50,0;82,9;92,1;223,4;
Malung-Sälen;Samtliga;66;51,2;90,9;~100;242,0;63;48,8;92,1;~100;194,0;
Malung-Sälen;Kommunal;66;51,2;90,9;~100;242,0;63;48,8;92,1;~100;194,0;
Malå;Samtliga;27;51,9;88,9;100,0;213,9;25;48,1;76,0;~100;197,4;
Malå;Kommunal;27;51,9;88,9;100,0;213,9;25;48,1;76,0;~100;197,4;
Mariestad;Samtliga;164;49,1;75,0;87,8;216,0;170;50,9;70,6;87,6;187,6;
Mariestad;Kommunal;164;49,1;75,0;87,8;216,0;170;50,9;70,6;87,6;187,6;
Mark;Samtliga;255;49,3;82,4;96,5;207,5;262;50,7;74,0;87,4;190,1;
Mark;Kommunal;248;49,5;83,5;97,6;207,8;253;50,5;75,1;88,5;190,3;
Mark;Enskild;..;..;..;..;..;..;..;..;..;..;
Markaryd;Samtliga;60;44,8;83,3;~100;220,9;74;55,2;64,9;83,8;187,3;
Markaryd;Kommunal;60;44,8;83,3;~100;220,9;74;55,2;64,9;83,8;187,3;
Mellerud;Samtliga;64;47,8;54,7;76,6;181,3;70;52,2;61,4;74,3;180,0;
Mellerud;Kommunal;64;47,8;54,7;76,6;181,3;70;52,2;61,4;74,3;180,0;
Mjölby;Samtliga;212;54,5;82,1;93,4;218,0;177;45,5;70,1;86,4;188,3;
Mjölby;Kommunal;212;54,5;82,1;93,4;218,0;177;45,5;70,1;86,4;188,3;
Mora;Samtliga;153;52,9;81,7;90,2;226,2;136;47,1;81,6;89,0;204,0;
Mora;Kommunal;153;52,9;81,7;90,2;226,2;136;47,1;81,6;89,0;204,0;
Motala;Samtliga;289;48,7;73,0;87,5;209,6;305;51,3;70,5;88,5;187,6;
Motala;Kommunal;261;48,3;72,4;87,4;210,8;279;51,7;70,3;90,0;188,2;
Motala;Enskild;28;51,9;78,6;~100;198,4;26;48,1;73,1;73,1;180,6;
Mullsjö;Samtliga;65;59,1;89,2;92,3;217,2;45;40,9;82,2;~100;188,0;
Mullsjö;Kommunal;65;59,1;89,2;92,3;217,2;45;40,9;82,2;~100;188,0;
Munkedal;Samtliga;77;47,0;85,7;~100;218,6;87;53,0;72,4;89,7;193,4;
Munkedal;Kommunal;77;47,0;85,7;~100;218,6;87;53,0;72,4;89,7;193,4;
Munkfors;Samtliga;30;52,6;83,3;~100;237,7;27;47,4;70,4;~100;194,4;
Munkfors;Kommunal;30;52,6;83,3;~100;237,7;27;47,4;70,4;~100;194,4;
Mölndal;Samtliga;411;49,2;87,6;95,4;235,1;424;50,8;80,2;93,2;206,4;
Mölndal;Kommunal;385;48,9;87,5;95,1;234,8;402;51,1;81,1;93,3;206,3;
Mölndal;Enskild;26;54,2;88,5;100,0;238,3;22;45,8;63,6;~100;209,3;
Mönsterås;Samtliga;91;50,3;86,8;92,3;214,4;90;49,7;72,2;80,0;181,2;
Mönsterås;Kommunal;91;50,3;86,8;92,3;214,4;90;49,7;72,2;80,0;181,2;
Mörbylånga;Samtliga;110;57,0;93,6;~100;227,0;83;43,0;92,8;~100;207,3;
Mörbylånga;Kommunal;89;57,4;92,1;~100;226,6;66;42,6;93,9;~100;205,2;
Mörbylånga;Enskild;21;55,3;100,0;100,0;228,6;17;44,7;88,2;100,0;215,9;
Nacka;Samtliga;623;50,4;88,9;96,1;249,6;613;49,6;87,8;95,8;231,8;
Nacka;Kommunal;503;49,5;88,7;96,4;251,2;513;50,5;88,5;95,3;233,7;
Nacka;Enskild;120;54,5;90,0;95,0;242,9;100;45,5;84,0;~100;222,2;
Nora;Samtliga;66;46,5;87,9;~100;213,9;76;53,5;77,6;84,2;169,1;
Nora;Kommunal;66;46,5;87,9;~100;213,9;76;53,5;77,6;84,2;169,1;
Norberg;Samtliga;57;58,2;68,4;84,2;192,0;41;41,8;65,9;~100;189,0;
Norberg;Kommunal;57;58,2;68,4;84,2;192,0;41;41,8;65,9;~100;189,0;
Nordanstig;Samtliga;78;55,7;80,8;89,7;214,9;62;44,3;71,0;77,4;183,4;
Nordanstig;Kommunal;75;54,7;80,0;89,3;216,0;62;45,3;71,0;77,4;183,4;
Nordanstig;Enskild;..;..;..;..;..;..;..;.;.;.;
Nordmaling;Samtliga;49;49,0;61,2;85,7;195,2;51;51,0;47,1;68,6;167,2;
Nordmaling;Kommunal;49;49,0;61,2;85,7;195,2;51;51,0;47,1;68,6;167,2;
Norrköping;Samtliga;789;47,2;77,6;85,8;208,7;882;52,8;75,3;85,5;195,8;
Norrköping;Kommunal;663;49,4;75,9;84,5;206,9;678;50,6;72,0;82,4;191,4;
Norrköping;Enskild;126;38,2;87,2;93,2;219,0;204;61,8;87,3;96,3;211,2;
Norrtälje;Samtliga;397;51,0;78,6;89,2;214,7;381;49,0;66,1;85,3;186,1;
Norrtälje;Kommunal;341;51,5;78,3;88,9;213,6;321;48,5;66,4;84,7;183,9;
Norrtälje;Enskild;56;48,3;80,4;91,1;221,5;60;51,7;65,0;88,3;197,7;
Norsjö;Samtliga;32;50,0;90,6;~100;232,5;32;50,0;81,3;~100;191,0;
Norsjö;Kommunal;32;50,0;90,6;~100;232,5;32;50,0;81,3;~100;191,0;
Nybro;Samtliga;131;53,7;82,4;87,0;213,6;113;46,3;80,5;86,7;198,1;
Nybro;Kommunal;131;53,7;82,4;87,0;213,6;113;46,3;80,5;86,7;198,1;
Nykvarn;Samtliga;75;52,8;88,0;~100;224,5;67;47,2;88,1;~100;207,8;
Nykvarn;Kommunal;75;52,8;88,0;~100;224,5;67;47,2;88,1;~100;207,8;
Nyköping;Samtliga;377;51,6;73,1;85,9;211,1;354;48,4;69,9;82,1;193,0;
Nyköping;Kommunal;281;50,4;70,1;84,0;204,6;277;49,6;67,9;80,9;191,4;
Nyköping;Enskild;96;55,5;81,9;91,5;230,3;77;44,5;78,3;87,0;199,1;
Nynäshamn;Samtliga;170;50,9;74,1;91,2;216,6;164;49,1;68,9;85,4;191,3;
Nynäshamn;Kommunal;170;50,9;74,1;91,2;216,6;164;49,1;68,9;85,4;191,3;
Nässjö;Samtliga;237;50,2;73,0;89,0;207,0;235;49,8;71,1;87,2;189,1;
Nässjö;Kommunal;221;53,3;72,4;88,2;204,6;194;46,7;67,0;85,6;184,8;
Nässjö;Enskild;16;28,1;81,3;100,0;240,0;41;71,9;90,2;~100;209,1;
Ockelbo;Samtliga;41;49,4;68,3;~100;212,4;42;50,6;57,1;69,0;172,0;
Ockelbo;Kommunal;41;49,4;68,3;~100;212,4;42;50,6;57,1;69,0;172,0;
Olofström;Samtliga;71;41,5;83,1;~100;212,4;100;58,5;82,0;92,0;204,1;
Olofström;Kommunal;71;41,5;83,1;~100;212,4;100;58,5;82,0;92,0;204,1;
Orsa;Samtliga;47;49,5;83,0;85,1;223,9;48;50,5;64,6;79,2;193,8;
Orsa;Kommunal;47;49,5;83,0;85,1;223,9;48;50,5;64,6;79,2;193,8;
Orust;Samtliga;93;43,9;88,4;~100;233,1;119;56,1;68,6;89,8;189,1;
Orust;Kommunal;86;42,2;88,4;~100;233,1;118;57,8;68,6;89,8;189,1;
Orust;Enskild;..;..;.;.;.;..;..;.;.;.;
Osby;Samtliga;83;49,4;74,7;91,6;225,6;85;50,6;78,8;84,7;200,8;
Osby;Kommunal;76;47,2;80,3;92,1;229,5;85;52,8;78,8;84,7;200,8;
Osby;Enskild;..;..;..;..;..;..;..;.;.;.;
Oskarshamn;Samtliga;169;48,1;78,1;88,2;200,3;182;51,9;72,0;84,6;187,2;
Oskarshamn;Kommunal;169;48,1;78,1;88,2;200,3;182;51,9;72,0;84,6;187,2;
Ovanåker;Samtliga;82;55,8;80,5;87,8;215,1;65;44,2;69,2;83,1;186,9;
Ovanåker;Kommunal;82;55,8;80,5;87,8;215,1;65;44,2;69,2;83,1;186,9;
Oxelösund;Samtliga;43;39,8;81,4;~100;219,5;65;60,2;72,3;89,2;192,8;
Oxelösund;Kommunal;43;39,8;81,4;~100;219,5;65;60,2;72,3;89,2;192,8;
Pajala;Samtliga;49;58,3;98,0;~100;258,1;35;41,7;80,0;~100;202,9;
Pajala;Kommunal;43;55,8;97,7;~100;261,7;34;44,2;79,4;~100;203,8;
Pajala;Enskild;..;..;..;..;..;..;..;..;..;..;
Partille;Samtliga;279;50,9;88,9;94,6;236,7;269;49,1;89,2;93,7;217,5;
Partille;Kommunal;271;51,1;88,6;94,5;236,4;259;48,9;88,8;93,4;215,8;
Partille;Enskild;..;..;..;..;..;..;..;100,0;100,0;262,0;
Perstorp;Samtliga;38;50,7;84,2;~100;223,3;37;49,3;78,4;83,8;210,1;
Perstorp;Kommunal;38;50,7;84,2;~100;223,3;37;49,3;78,4;83,8;210,1;
Piteå;Samtliga;256;48,9;89,1;95,3;225,6;268;51,1;84,0;91,8;198,6;
Piteå;Kommunal;256;48,9;89,1;95,3;225,6;268;51,1;84,0;91,8;198,6;
Ragunda;Samtliga;35;43,8;80,0;85,7;198,4;45;56,3;73,3;82,2;179,1;
Ragunda;Kommunal;35;43,8;80,0;85,7;198,4;45;56,3;73,3;82,2;179,1;
Robertsfors;Samtliga;37;45,7;70,3;~100;211,0;44;54,3;77,3;86,4;194,8;
Robertsfors;Kommunal;37;45,7;70,3;~100;211,0;44;54,3;77,3;86,4;194,8;
Ronneby;Samtliga;173;47,7;75,1;83,2;204,6;190;52,3;67,4;83,2;174,4;
Ronneby;Kommunal;173;47,7;75,1;83,2;204,6;190;52,3;67,4;83,2;174,4;
Rättvik;Samtliga;61;43,9;80,3;~100;217,3;78;56,1;83,3;93,6;206,5;
Rättvik;Kommunal;61;43,9;80,3;~100;217,3;78;56,1;83,3;93,6;206,5;
Sala;Samtliga;138;49,6;56,5;86,2;198,3;140;50,4;59,3;82,1;183,2;
Sala;Kommunal;138;49,6;56,5;86,2;198,3;140;50,4;59,3;82,1;183,2;
Salem;Samtliga;112;47,9;72,3;88,4;224,7;122;52,1;75,4;86,9;199,5;
Salem;Kommunal;100;47,2;69,0;87,0;223,2;112;52,8;73,2;85,7;199,0;
Salem;Enskild;12;54,5;100,0;100,0;237,5;10;45,5;100,0;100,0;205,0;
Sandviken;Samtliga;209;45,2;78,9;88,5;217,0;253;54,8;71,1;85,0;188,9;
Sandviken;Kommunal;198;44,7;78,3;87,9;216,9;245;55,3;70,6;84,9;188,3;
Sandviken;Enskild;..;..;90,9;100,0;219,5;..;..;..;..;..;
Sigtuna;Samtliga;284;47,8;73,5;88,6;222,1;310;52,2;64,0;81,3;197,9;
Sigtuna;Kommunal;219;46,3;72,6;87,7;215,1;254;53,7;62,2;79,5;191,5;
Sigtuna;Enskild;65;53,7;77,4;~100;250,4;56;46,3;73,9;~100;232,5;
Simrishamn;Samtliga;126;50,6;85,1;93,0;230,8;123;49,4;72,4;90,5;195,6;
Simrishamn;Kommunal;99;48,3;82,8;91,9;228,0;106;51,7;71,7;90,6;192,0;
Simrishamn;Enskild;27;61,4;100,0;100,0;249,3;17;38,6;..;..;234,0;
Sjöbo;Samtliga;143;57,0;81,1;89,5;231,8;108;43,0;58,3;78,7;182,9;
Sjöbo;Kommunal;143;57,7;81,1;89,5;231,8;105;42,3;60,0;80,0;184,5;
Sjöbo;Enskild;..;..;.;.;.;..;..;.;..;..;
Skara;Samtliga;126;47,2;79,4;88,1;220,0;141;52,8;78,0;91,5;198,7;
Skara;Kommunal;116;46,8;79,3;87,9;219,3;132;53,2;78,0;91,7;198,1;
Skara;Enskild;..;..;..;..;229,0;..;..;..;..;..;
Skellefteå;Samtliga;495;50,7;82,2;90,9;218,0;481;49,3;78,0;90,6;194,3;
Skellefteå;Kommunal;480;50,5;81,9;90,6;217,6;470;49,5;78,1;90,6;194,5;
Skellefteå;Enskild;15;57,7;93,3;100,0;230,7;11;42,3;..;~100;188,2;
Skinnskatteberg;Samtliga;20;39,2;65,0;75,0;213,0;31;60,8;61,3;71,0;179,2;
Skinnskatteberg;Kommunal;20;39,2;65,0;75,0;213,0;31;60,8;61,3;71,0;179,2;
Skurup;Samtliga;81;46,0;77,8;88,9;226,8;95;54,0;75,8;88,4;200,7;
Skurup;Kommunal;81;46,0;77,8;88,9;226,8;95;54,0;75,8;88,4;200,7;
Skövde;Samtliga;297;48,6;79,8;87,5;216,5;314;51,4;75,2;88,2;196,3;
Skövde;Kommunal;286;48,5;79,4;87,4;216,2;304;51,5;75,3;88,2;196,6;
Skövde;Enskild;11;52,4;90,9;~100;223,5;10;47,6;..;..;186,5;
Smedjebacken;Samtliga;57;51,8;78,9;82,5;217,3;53;48,2;73,6;83,0;191,6;
Smedjebacken;Kommunal;57;51,8;78,9;82,5;217,3;53;48,2;73,6;83,0;191,6;
Sollefteå;Samtliga;112;48,7;84,8;93,8;222,0;118;51,3;79,7;83,1;195,7;
Sollefteå;Kommunal;112;48,7;84,8;93,8;222,0;118;51,3;79,7;83,1;195,7;
Sollentuna;Samtliga;458;47,3;82,1;92,6;234,8;510;52,7;80,8;91,6;222,2;
Sollentuna;Kommunal;403;47,1;82,4;93,1;234,3;452;52,9;80,3;91,2;221,1;
Sollentuna;Enskild;55;48,7;80,0;89,1;238,0;58;51,3;84,5;~100;231,0;
Solna;Samtliga;187;44,6;82,9;92,5;229,5;232;55,4;74,6;88,8;211,6;
Solna;Kommunal;137;45,5;83,9;94,2;234,7;164;54,5;72,6;90,2;209,5;
Solna;Enskild;50;42,4;80,0;88,0;215,4;68;57,6;79,4;85,3;216,6;
Sorsele;Samtliga;18;51,4;83,3;~100;210,8;17;48,6;82,4;~100;202,1;
Sorsele;Kommunal;18;51,4;83,3;~100;210,8;17;48,6;82,4;~100;202,1;
Sotenäs;Samtliga;51;47,2;84,3;~100;212,6;57;52,8;80,7;86,0;198,8;
Sotenäs;Kommunal;51;47,2;84,3;~100;212,6;57;52,8;80,7;86,0;198,8;
Staffanstorp;Samtliga;142;45,1;82,4;92,3;220,0;173;54,9;76,3;90,2;209,4;
Staffanstorp;Kommunal;142;45,1;82,4;92,3;220,0;173;54,9;76,3;90,2;209,4;
Stenungsund;Samtliga;140;44,6;92,1;96,4;222,0;174;55,4;90,2;97,1;212,1;
Stenungsund;Kommunal;137;44,1;94,2;~100;224,1;174;55,9;90,2;97,1;212,1;
Stenungsund;Enskild;..;..;.;..;..;..;..;.;.;.;
Stockholm;Samtliga;4 278;49,0;80,6;90,7;236,8;4 450;51,0;75,8;89,7;217,4;
Stockholm;Kommunal;3 058;48,1;79,2;89,2;232,8;3 297;51,9;74,7;88,7;213,9;
Stockholm;Enskild;1 220;51,4;84,4;94,6;247,6;1 153;48,6;79,2;92,9;228,2;
Storfors;Samtliga;27;37,5;70,4;74,1;199,1;45;62,5;64,4;80,0;185,3;
Storfors;Kommunal;23;39,7;69,6;73,9;186,7;35;60,3;65,7;82,9;174,7;
Storfors;Enskild;..;..;..;..;..;..;..;..;..;221,5;
Storuman;Samtliga;30;44,8;90,0;~100;218,7;37;55,2;91,9;100,0;191,1;
Storuman;Kommunal;30;44,8;90,0;~100;218,7;37;55,2;91,9;100,0;191,1;
Strängnäs;Samtliga;209;46,1;73,7;89,0;217,0;244;53,9;73,0;90,2;200,3;
Strängnäs;Kommunal;156;44,6;71,8;89,7;214,8;194;55,4;67,5;88,7;190,2;
Strängnäs;Enskild;53;51,5;79,2;86,8;223,8;50;48,5;94,0;~100;238,5;
Strömstad;Samtliga;73;55,3;80,8;~100;217,9;59;44,7;76,3;~100;189,9;
Strömstad;Kommunal;73;55,3;80,8;~100;217,9;59;44,7;76,3;~100;189,9;
Strömsund;Samtliga;86;53,4;75,6;88,4;209,4;75;46,6;73,3;89,3;193,2;
Strömsund;Kommunal;86;53,4;75,6;88,4;209,4;75;46,6;73,3;89,3;193,2;
Sundbyberg;Samtliga;121;46,9;76,9;86,0;214,9;137;53,1;62,8;80,3;193,9;
Sundbyberg;Kommunal;111;46,8;81,1;88,3;218,6;126;53,2;65,1;83,3;194,0;
Sundbyberg;Enskild;10;47,6;..;..;173,5;11;52,4;..;..;192,0;
Sundsvall;Samtliga;525;47,4;72,0;85,9;208,3;583;52,6;68,8;85,2;191,3;
Sundsvall;Kommunal;475;48,9;70,5;85,3;205,7;496;51,1;64,7;83,1;186,8;
Sundsvall;Enskild;50;36,5;86,0;~100;233,5;87;63,5;92,0;~100;217,0;
Sunne;Samtliga;104;49,5;85,6;94,2;214,6;106;50,5;71,7;86,8;197,7;
Sunne;Kommunal;102;49,3;86,3;95,1;214,8;105;50,7;72,4;87,6;198,2;
Sunne;Enskild;..;..;..;..;..;..;..;.;.;..;
Surahammar;Samtliga;65;45,5;92,3;~100;217,7;78;54,5;78,2;89,7;196,2;
Surahammar;Kommunal;65;45,5;92,3;~100;217,7;78;54,5;78,2;89,7;196,2;
Svalöv;Samtliga;102;55,7;77,5;88,2;213,4;81;44,3;67,9;86,4;180,2;
Svalöv;Kommunal;95;55,2;80,0;88,4;216,0;77;44,8;68,8;87,0;180,0;
Svalöv;Enskild;..;..;..;..;..;..;..;..;..;..;
Svedala;Samtliga;156;50,0;80,8;93,6;209,8;156;50,0;71,2;88,5;197,3;
Svedala;Kommunal;156;50,0;80,8;93,6;209,8;156;50,0;71,2;88,5;197,3;
Svenljunga;Samtliga;69;45,4;89,9;~100;222,2;83;54,6;75,9;90,4;198,8;
Svenljunga;Kommunal;69;45,7;89,9;~100;222,2;82;54,3;76,8;91,5;198,8;
Svenljunga;Enskild;..;..;.;.;.;..;..;.;.;.;
Säffle;Samtliga;116;49,6;81,0;91,4;210,1;118;50,4;74,6;95,8;191,6;
Säffle;Kommunal;110;48,7;81,8;91,8;211,5;116;51,3;74,1;95,7;191,2;
Säffle;Enskild;..;..;..;..;..;..;..;..;..;..;
Säter;Samtliga;69;48,3;85,5;~100;225,2;74;51,7;71,6;~100;185,7;
Säter;Kommunal;69;48,3;85,5;~100;225,2;74;51,7;71,6;~100;185,7;
Sävsjö;Samtliga;77;48,4;72,7;84,4;209,4;82;51,6;45,1;81,7;178,7;
Sävsjö;Kommunal;69;46,6;73,9;87,0;213,7;79;53,4;45,6;81,0;177,6;
Sävsjö;Enskild;..;..;..;..;..;..;..;..;..;..;
Söderhamn;Samtliga;181;51,0;87,8;95,0;225,7;174;49,0;77,0;87,9;192,0;
Söderhamn;Kommunal;181;51,0;87,8;95,0;225,7;174;49,0;77,0;87,9;192,0;
Söderköping;Samtliga;90;42,9;78,9;90,0;218,8;120;57,1;74,2;88,3;199,4;
Söderköping;Kommunal;83;41,9;80,7;91,6;221,6;115;58,1;74,8;87,8;198,3;
Söderköping;Enskild;..;..;..;..;..;..;..;..;..;..;
Södertälje;Samtliga;585;49,0;68,3;81,3;208,2;610;51,0;57,7;75,3;187,1;
Södertälje;Kommunal;446;48,1;64,6;78,0;204,4;481;51,9;53,4;71,3;180,6;
Södertälje;Enskild;139;51,9;82,8;94,0;222,4;129;48,1;75,2;91,5;212,4;
Sölvesborg;Samtliga;81;47,4;81,5;92,6;222,3;90;52,6;74,4;85,6;188,0;
Sölvesborg;Kommunal;81;47,4;81,5;92,6;222,3;90;52,6;74,4;85,6;188,0;
Tanum;Samtliga;82;50,0;87,8;100,0;227,4;82;50,0;90,2;~100;211,3;
Tanum;Kommunal;82;50,0;87,8;100,0;227,4;82;50,0;90,2;~100;211,3;
Tibro;Samtliga;79;50,6;84,8;92,4;221,8;77;49,4;72,7;83,1;195,5;
Tibro;Kommunal;79;50,6;84,8;92,4;221,8;77;49,4;72,7;83,1;195,5;
Tidaholm;Samtliga;83;47,7;74,7;92,8;221,4;91;52,3;72,5;85,7;198,4;
Tidaholm;Kommunal;83;47,7;74,7;92,8;221,4;91;52,3;72,5;85,7;198,4;
Tierp;Samtliga;150;55,8;69,3;86,0;202,1;119;44,2;68,1;84,0;181,1;
Tierp;Kommunal;150;55,8;69,3;86,0;202,1;119;44,2;68,1;84,0;181,1;
Timrå;Samtliga;103;43,5;67,0;85,4;196,5;134;56,5;61,9;89,6;177,6;
Timrå;Kommunal;103;43,5;67,0;85,4;196,5;134;56,5;61,9;89,6;177,6;
Tingsryd;Samtliga;97;49,0;74,2;87,6;203,3;101;51,0;72,3;82,2;182,0;
Tingsryd;Kommunal;93;48,4;74,2;87,1;201,8;99;51,6;72,7;81,8;181,8;
Tingsryd;Enskild;..;..;..;..;..;..;..;..;..;..;
Tjörn;Samtliga;107;47,3;88,8;91,6;220,0;119;52,7;89,1;93,3;218,3;
Tjörn;Kommunal;107;47,3;88,8;91,6;220,0;119;52,7;89,1;93,3;218,3;
Tomelilla;Samtliga;65;45,5;76,9;89,2;218,9;78;54,5;66,7;78,2;176,4;
Tomelilla;Kommunal;65;46,8;76,9;89,2;218,9;74;53,2;70,3;81,1;182,3;
Tomelilla;Enskild;..;..;.;.;.;..;..;.;..;..;
Torsby;Samtliga;61;47,7;73,8;82,0;220,4;67;52,3;73,1;83,6;184,2;
Torsby;Kommunal;61;47,7;73,8;82,0;220,4;67;52,3;73,1;83,6;184,2;
Torsås;Samtliga;50;53,2;78,0;90,0;202,9;44;46,8;63,6;~100;178,3;
Torsås;Kommunal;50;53,2;78,0;90,0;202,9;44;46,8;63,6;~100;178,3;
Tranemo;Samtliga;87;47,8;69,0;85,1;193,6;95;52,2;63,2;86,3;180,3;
Tranemo;Kommunal;87;47,8;69,0;85,1;193,6;95;52,2;63,2;86,3;180,3;
Tranås;Samtliga;121;50,2;73,6;89,3;211,0;120;49,8;77,5;92,5;197,8;
Tranås;Kommunal;112;50,0;76,8;90,2;213,7;112;50,0;77,7;92,0;195,9;
Tranås;Enskild;..;..;..;..;..;..;..;..;..;..;
Trelleborg;Samtliga;291;51,8;79,0;88,7;213,6;271;48,2;67,2;81,5;185,1;
Trelleborg;Kommunal;239;50,1;77,8;87,9;211,8;238;49,9;64,7;80,7;182,4;
Trelleborg;Enskild;52;61,2;84,6;~100;222,2;33;38,8;84,8;~100;204,7;
Trollhättan;Samtliga;403;47,1;78,2;89,8;214,8;452;52,9;69,9;83,2;188,7;
Trollhättan;Kommunal;357;48,0;76,2;88,8;213,5;386;52,0;66,6;81,1;186,1;
Trollhättan;Enskild;46;41,1;93,5;~100;224,3;66;58,9;89,4;~100;203,7;
Trosa;Samtliga;105;59,7;81,0;93,3;224,1;71;40,3;70,4;84,5;190,6;
Trosa;Kommunal;105;59,7;81,0;93,3;224,1;71;40,3;70,4;84,5;190,6;
Tyresö;Samtliga;271;48,8;81,2;92,3;224,5;284;51,2;78,5;90,8;210,1;
Tyresö;Kommunal;271;49,0;81,2;92,3;224,5;282;51,0;79,1;91,1;211,0;
Tyresö;Enskild;..;..;.;.;.;..;..;.;..;..;
Täby;Samtliga;491;47,0;87,6;96,1;244,5;554;53,0;83,4;95,1;226,2;
Täby;Kommunal;210;43,4;89,0;95,7;243,7;274;56,6;83,2;94,5;219,8;
Täby;Enskild;281;50,1;86,5;96,4;245,0;280;49,9;83,6;95,7;232,4;
Töreboda;Samtliga;68;51,5;80,9;88,2;213,0;64;48,5;70,3;82,8;193,0;
Töreboda;Kommunal;68;51,5;80,9;88,2;213,0;64;48,5;70,3;82,8;193,0;
Uddevalla;Samtliga;359;50,6;85,8;93,9;215,5;351;49,4;76,9;90,6;194,0;
Uddevalla;Kommunal;285;50,6;85,6;93,7;212,4;278;49,4;77,7;92,4;194,9;
Uddevalla;Enskild;74;50,3;86,5;~100;227,3;73;49,7;74,0;83,6;190,5;
Ulricehamn;Samtliga;161;47,9;72,7;84,5;207,2;175;52,1;61,7;87,4;181,9;
Ulricehamn;Kommunal;161;47,9;72,7;84,5;207,2;175;52,1;61,7;87,4;181,9;
Umeå;Samtliga;644;47,6;83,4;93,7;234,7;709;52,4;76,4;91,7;203,1;
Umeå;Kommunal;548;46,9;83,0;93,8;233,5;621;53,1;75,7;90,8;201,4;
