Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Slutbetyg årskurs 9, uppdelat per kön
Valt läsår: 2003/04

;;Flickor;Flickor;Flickor;Flickor;Flickor;Pojkar;Pojkar;Pojkar;Pojkar;Pojkar;
Kommun;Typ av huvudman;Antal elever;Andel (%) elever;Andel (%) uppnått kunskapskraven i alla ämnen;Andel (%) behörig nat. prog.;Genomsnittligt meritvärde (16);Antal elever;Andel (%) elever;Andel (%) uppnått kunskapskraven i alla ämnen;Andel (%) behörig nat. prog.;Genomsnittligt meritvärde (16);
Umeå;Kommunal;599;47,8;82,1;93,8;224,3;653;52,2;77,9;92,5;205,7;
Umeå;Enskild;35;46,1;91,7;100,0;235,8;41;53,9;89,3;100,0;230,4;
Upplands Väsby;Samtliga;227;50,0;71,4;82,8;208,1;227;50,0;55,5;78,9;188,1;
Upplands Väsby;Kommunal;223;50,8;71,7;82,5;208,3;216;49,2;55,6;78,7;187,0;
Upplands Väsby;Enskild;..;..;..;..;..;..;..;..;..;208,2;
Upplands-Bro;Samtliga;158;47,0;74,7;91,8;221,5;178;53,0;70,2;88,8;189,6;
Upplands-Bro;Kommunal;146;46,5;74,0;91,1;218,6;168;53,5;70,2;88,7;188,9;
Upplands-Bro;Enskild;12;54,5;83,3;100,0;255,8;10;45,5;..;..;200,0;
Uppsala;Samtliga;1 105;49,8;75,8;91,7;216,5;1 116;50,2;69,3;89,6;198,7;
Uppsala;Kommunal;1 015;49,8;75,2;91,1;214,9;1 025;50,2;69,8;89,1;198,1;
Uppsala;Enskild;90;49,7;84,7;100,0;238,7;91;50,3;63,9;~100;205,8;
Uppvidinge;Samtliga;78;51,0;74,4;87,2;207,5;75;49,0;69,3;86,7;185,0;
Uppvidinge;Kommunal;78;51,0;74,4;87,2;207,5;75;49,0;69,3;86,7;185,0;
Vadstena;Samtliga;49;45,0;81,6;~100;203,1;60;55,0;61,7;85,0;184,7;
Vadstena;Kommunal;49;45,0;81,6;~100;203,1;60;55,0;61,7;85,0;184,7;
Vaggeryd;Samtliga;105;56,1;80,0;89,5;212,7;82;43,9;90,2;93,9;204,0;
Vaggeryd;Kommunal;105;56,1;80,0;89,5;212,7;82;43,9;90,2;93,9;204,0;
Valdemarsvik;Samtliga;51;46,4;88,2;90,2;225,2;59;53,6;72,9;81,4;174,7;
Valdemarsvik;Kommunal;51;46,4;88,2;90,2;225,2;59;53,6;72,9;81,4;174,7;
Vallentuna;Samtliga;199;48,4;84,4;95,0;231,4;212;51,6;62,7;91,0;186,4;
Vallentuna;Kommunal;181;46,8;83,4;95,0;233,8;206;53,2;61,7;90,8;186,5;
Vallentuna;Enskild;..;..;94,4;~100;208,3;..;..;..;..;..;
Vansbro;Samtliga;58;51,8;81,0;89,7;194,2;54;48,2;75,9;85,2;186,7;
Vansbro;Kommunal;53;49,5;88,7;~100;210,0;54;50,5;75,9;85,2;186,7;
Vansbro;Enskild;..;..;.;..;..;..;..;.;.;.;
Vara;Samtliga;101;50,5;92,1;95,0;229,1;99;49,5;84,8;93,9;212,0;
Vara;Kommunal;101;50,5;92,1;95,0;229,1;99;49,5;84,8;93,9;212,0;
Varberg;Samtliga;392;50,1;78,3;87,8;216,9;391;49,9;77,0;89,3;195,7;
Varberg;Kommunal;385;49,9;78,2;87,5;216,7;387;50,1;76,7;89,1;195,5;
Varberg;Enskild;..;..;..;..;..;..;..;..;..;..;
Vaxholm;Samtliga;43;42,6;81,4;~100;213,4;58;57,4;86,2;~100;207,6;
Vaxholm;Kommunal;43;42,6;81,4;~100;213,4;58;57,4;86,2;~100;207,6;
Vellinge;Samtliga;199;45,7;89,4;96,0;234,0;236;54,3;74,2;93,6;208,9;
Vellinge;Kommunal;199;45,7;89,4;96,0;234,0;236;54,3;74,2;93,6;208,9;
Vetlanda;Samtliga;176;43,7;75,6;91,5;222,7;227;56,3;56,8;84,1;188,0;
Vetlanda;Kommunal;173;43,8;75,1;91,3;221,4;222;56,2;56,3;84,2;188,0;
Vetlanda;Enskild;..;..;..;..;..;..;..;..;..;..;
Vilhelmina;Samtliga;44;39,6;68,2;81,8;205,5;67;60,4;65,7;91,0;196,6;
Vilhelmina;Kommunal;41;39,4;65,9;80,5;201,7;63;60,6;66,7;90,5;196,8;
Vilhelmina;Enskild;..;..;..;..;..;..;..;..;..;..;
Vimmerby;Samtliga;108;47,2;82,4;92,6;224,5;121;52,8;63,6;86,0;192,5;
Vimmerby;Kommunal;108;47,2;82,4;92,6;224,5;121;52,8;63,6;86,0;192,5;
Vindeln;Samtliga;50;51,5;62,0;84,0;196,9;47;48,5;68,1;87,2;184,9;
Vindeln;Kommunal;50;51,5;62,0;84,0;196,9;47;48,5;68,1;87,2;184,9;
Vingåker;Samtliga;65;45,1;93,8;~100;202,1;79;54,9;78,5;89,9;187,2;
Vingåker;Kommunal;65;45,1;93,8;~100;202,1;79;54,9;78,5;89,9;187,2;
Vårgårda;Samtliga;84;46,7;67,9;91,7;206,1;96;53,3;63,5;79,2;176,8;
Vårgårda;Kommunal;84;46,7;67,9;91,7;206,1;96;53,3;63,5;79,2;176,8;
Vänersborg;Samtliga;273;49,0;81,3;92,3;209,7;284;51,0;75,0;90,5;193,4;
Vänersborg;Kommunal;243;49,1;79,8;91,8;208,2;252;50,9;73,8;90,1;193,3;
Vänersborg;Enskild;30;48,4;93,3;~100;222,2;32;51,6;84,4;~100;194,2;
Vännäs;Samtliga;76;52,8;85,5;~100;224,8;68;47,2;82,4;89,7;198,4;
Vännäs;Kommunal;76;52,8;85,5;~100;224,8;68;47,2;82,4;89,7;198,4;
Värmdö;Samtliga;173;43,1;79,8;94,8;223,9;228;56,9;78,5;92,5;204,4;
Värmdö;Kommunal;165;43,2;78,8;94,5;222,0;217;56,8;78,3;92,6;203,7;
Värmdö;Enskild;..;..;..;..;..;..;..;..;~100;217,7;
Värnamo;Samtliga;233;52,2;75,1;88,0;210,5;213;47,8;74,6;86,9;195,2;
Värnamo;Kommunal;233;52,2;75,1;88,0;210,5;213;47,8;74,6;86,9;195,2;
Västervik;Samtliga;234;49,1;77,4;91,9;210,9;243;50,9;67,9;88,1;189,4;
Västervik;Kommunal;228;48,7;77,2;91,7;210,9;240;51,3;67,5;87,9;188,7;
Västervik;Enskild;..;..;..;..;..;..;..;..;..;..;
Västerås;Samtliga;801;49,6;75,5;88,1;214,8;814;50,4;71,1;90,0;197,5;
Västerås;Kommunal;681;47,9;73,0;86,6;209,5;741;52,1;70,3;89,1;194,3;
Västerås;Enskild;120;62,2;90,9;~100;247,0;73;37,8;80,0;100,0;231,2;
Växjö;Samtliga;480;48,0;82,0;92,2;229,6;521;52,0;76,7;93,3;204,9;
Växjö;Kommunal;452;48,2;82,1;92,0;228,8;486;51,8;76,5;93,2;204,8;
Växjö;Enskild;28;44,4;80,0;~100;244,4;35;55,6;80,0;~100;207,0;
Ydre;Samtliga;27;41,5;88,9;100,0;225,4;38;58,5;86,8;~100;202,4;
Ydre;Kommunal;27;41,5;88,9;100,0;225,4;38;58,5;86,8;~100;202,4;
Ystad;Samtliga;187;52,1;86,6;96,8;230,0;172;47,9;77,9;93,6;204,8;
Ystad;Kommunal;163;52,8;89,0;~100;231,0;146;47,2;82,9;93,8;202,4;
Ystad;Enskild;24;48,0;70,8;~100;223,1;26;52,0;50,0;~100;218,1;
Åmål;Samtliga;113;52,6;73,5;85,8;211,0;102;47,4;78,4;91,2;199,4;
Åmål;Kommunal;113;52,6;73,5;85,8;211,0;102;47,4;78,4;91,2;199,4;
Ånge;Samtliga;74;51,0;79,7;89,2;234,2;71;49,0;67,6;77,5;193,2;
Ånge;Kommunal;74;51,0;79,7;89,2;234,2;71;49,0;67,6;77,5;193,2;
Åre;Samtliga;64;48,9;87,5;90,6;229,1;67;51,1;71,6;89,6;191,9;
Åre;Kommunal;64;48,9;87,5;90,6;229,1;67;51,1;71,6;89,6;191,9;
Årjäng;Samtliga;56;45,5;87,5;~100;218,8;67;54,5;73,1;83,6;196,8;
Årjäng;Kommunal;56;45,5;87,5;~100;218,8;67;54,5;73,1;83,6;196,8;
Åsele;Samtliga;22;43,1;95,5;100,0;236,6;29;56,9;72,4;~100;200,9;
Åsele;Kommunal;22;46,8;95,5;100,0;236,6;25;53,2;84,0;100,0;219,0;
Åsele;Enskild;..;..;.;.;.;..;..;.;.;..;
Åstorp;Samtliga;105;50,2;74,3;88,6;205,8;104;49,8;68,3;79,8;183,4;
Åstorp;Kommunal;105;50,2;74,3;88,6;205,8;104;49,8;68,3;79,8;183,4;
Åtvidaberg;Samtliga;90;46,9;81,1;88,9;211,0;102;53,1;68,6;79,4;167,0;
Åtvidaberg;Kommunal;90;46,9;81,1;88,9;211,0;102;53,1;68,6;79,4;167,0;
Älmhult;Samtliga;118;50,9;75,4;85,6;213,8;114;49,1;71,9;83,3;190,5;
Älmhult;Kommunal;118;50,9;75,4;85,6;213,8;114;49,1;71,9;83,3;190,5;
Älvdalen;Samtliga;54;50,0;79,6;87,0;215,8;54;50,0;51,9;70,4;163,7;
Älvdalen;Kommunal;54;50,0;79,6;87,0;215,8;54;50,0;51,9;70,4;163,7;
Älvkarleby;Samtliga;67;54,5;82,1;91,0;208,8;56;45,5;82,1;~100;201,7;
Älvkarleby;Kommunal;43;55,1;79,1;~100;216,0;35;44,9;74,3;~100;189,3;
Älvkarleby;Enskild;24;53,3;87,5;~100;195,8;21;46,7;95,2;100,0;222,4;
Älvsbyn;Samtliga;45;34,1;82,2;~100;214,0;87;65,9;75,9;~100;187,5;
Älvsbyn;Kommunal;45;34,1;82,2;~100;214,0;87;65,9;75,9;~100;187,5;
Ängelholm;Samtliga;259;49,1;81,5;91,5;219,2;268;50,9;74,6;90,3;199,2;
Ängelholm;Kommunal;235;47,8;83,0;91,9;220,7;257;52,2;74,3;89,9;198,6;
Ängelholm;Enskild;24;68,6;66,7;~100;205,0;11;31,4;..;100,0;212,7;
Öckerö;Samtliga;70;40,2;75,7;92,9;226,4;104;59,8;72,1;91,3;204,0;
Öckerö;Kommunal;70;40,2;75,7;92,9;226,4;104;59,8;72,1;91,3;204,0;
Ödeshög;Samtliga;24;40,7;87,5;~100;216,9;35;59,3;77,1;~100;199,1;
Ödeshög;Kommunal;24;40,7;87,5;~100;216,9;35;59,3;77,1;~100;199,1;
Örebro;Samtliga;806;50,0;77,8;87,9;214,2;805;50,0;69,2;84,7;189,0;
Örebro;Kommunal;691;48,2;76,0;86,4;210,3;743;51,8;67,7;84,0;185,9;
Örebro;Enskild;115;65,0;90,2;~100;239,8;62;35,0;90,6;~100;232,4;
Örkelljunga;Samtliga;61;43,3;78,7;91,8;217,9;80;56,7;73,8;90,0;202,0;
Örkelljunga;Kommunal;50;40,3;74,0;90,0;212,2;74;59,7;71,6;89,2;199,3;
Örkelljunga;Enskild;..;..;100,0;100,0;243,6;..;..;..;..;..;
Örnsköldsvik;Samtliga;345;50,3;88,7;93,9;232,1;341;49,7;78,0;90,0;195,4;
Örnsköldsvik;Kommunal;345;50,3;88,7;93,9;232,1;341;49,7;78,0;90,0;195,4;
Östersund;Samtliga;356;47,7;76,4;91,6;211,4;390;52,3;76,7;88,5;194,5;
Östersund;Kommunal;345;47,3;76,5;91,3;211,8;385;52,7;76,6;88,3;195,0;
Östersund;Enskild;..;..;..;100,0;199,1;..;..;..;..;..;
Österåker;Samtliga;224;46,6;74,1;95,1;210,5;257;53,4;73,5;94,6;201,4;
Österåker;Kommunal;212;46,4;72,6;94,8;208,1;245;53,6;73,1;94,3;199,3;
Österåker;Enskild;12;50,0;100,0;100,0;253,3;12;50,0;83,3;100,0;243,8;
Östhammar;Samtliga;149;41,9;75,2;87,2;197,3;207;58,1;72,9;89,9;185,9;
Östhammar;Kommunal;149;41,9;75,2;87,2;197,3;207;58,1;72,9;89,9;185,9;
Östra Göinge;Samtliga;79;40,1;78,5;89,9;202,2;118;59,9;65,3;92,4;189,6;
Östra Göinge;Kommunal;77;39,9;79,2;90,9;203,0;116;60,1;65,5;92,2;189,3;
Östra Göinge;Enskild;..;..;..;..;..;..;..;..;..;..;
Överkalix;Samtliga;28;43,8;85,7;~100;203,4;36;56,3;72,2;77,8;166,1;
Överkalix;Kommunal;21;39,6;85,7;~100;206,2;32;60,4;75,0;81,3;165,3;
Överkalix;Enskild;..;..;..;..;..;..;..;..;..;..;
Övertorneå;Samtliga;43;50,6;95,3;~100;254,2;42;49,4;71,4;78,6;181,2;
Övertorneå;Kommunal;43;52,4;95,3;~100;254,2;39;47,6;69,2;76,9;180,0;
Övertorneå;Enskild;..;..;.;.;.;..;..;..;..;..;

Rapportbeskrivning och definitioner etc.  
  
Samtliga uppgifter avser elever med betyg enligt det mål- och kunskapsrelaterade betygssystemet. Uppgifterna avser betyg före prövning.
Observera att om uppgiften baseras på färre än 10 elever, dubbelprickas den i tabellerna. Då visas två prickar (..) istället för utfall. Om data saknas visas en prick (.) istället för utfall.
 

Antal elever;Antal elever som har avslutat årskurs 9, dvs elever med slutbetyg såväl från det mål och kunskapsrelaterade betygssystemet som andra bedömningssystem.;
;Elever som saknar betyg i alla ämnen, dvs elever som saknar slutbetyg ingår.;
Andel (%) elever;Denna statistikuppgift visar andelen elever i vald kategori av det totala antalet elever.;
Andel (%) uppnått kunskapskraven i alla ämnen;Andel elever med godkänt betyg i alla ämnen som ingått i elevens utbildning. Andelen beräknas av de elever som fått eller skulle ha fått betyg enligt det ;
;mål- och kunskapsrelaterade betygssystemet (elever som saknar godkänt betyg i alla ämnen ingår).;
Andel (%) behörig nat. prog.;Fram till införandet av den nya gymnasieskolan 2011, dvs till och med läsåret 2009/10 fanns ett krav för att söka till nationella program. Kravet för en elev att söka till gymnasieskolan var lägst betyget godkänd i ämnena svenska/svenska som andraspråk, engelska och matematik.;
;Andelen beräknas av de som fått eller skulle ha fått betyg enligt det mål- och kunskapsrelaterade betygssystemet (elever som saknar godkänt betyg i alla ämnen ingår). Observera att om antalet EJ behöriga är 1-4, så visas andelen behöriga som ~100.;
Genomsnittligt meritvärde (16);Meritvärdet utgörs av summan av betygsvärdena för de 16 bästa betygen i elevens slutbetyg (E=10, D=12.5, C=15, B=17.5 och A=20 samt tidigare G=10, VG=15 och MVG=20). ;
;Det möjliga maxvärdet för varje enskild elev är 320 poäng. Det genomsnittliga meritvärdet beräknas för de elever som fått lägst betyg E (tidigare G) i minst ett ämne.;
; Elevernas sammanlagda poäng divideras med antal elever som fått lägst betyg E (tidigare G) i minst ett ämne. Elever som saknar godkänt betyg i alla ämnen, ;
; dvs elever som saknar slutbetyg, ingår ej.;



