Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Slutbetyg årskurs 9, uppdelat per kön
Valt läsår: 2007/08

;;Flickor;Flickor;Flickor;Flickor;Flickor;Pojkar;Pojkar;Pojkar;Pojkar;Pojkar;
Lessebo;Kommunal;86;57,7;79,1;90,7;223,4;63;42,3;50,8;76,2;166,1;
Lidingö;Samtliga;240;46,6;92,5;97,1;257,8;275;53,4;89,5;95,3;237,4;
Lidingö;Kommunal;219;45,7;91,8;96,8;256,0;260;54,3;89,2;95,0;236,3;
Lidingö;Enskild;21;58,3;100,0;100,0;276,2;15;41,7;93,3;100,0;257,0;
Lidköping;Samtliga;256;45,1;84,8;91,8;227,7;311;54,9;78,8;87,8;199,1;
Lidköping;Kommunal;249;45,3;84,3;91,6;227,1;301;54,7;78,7;87,7;199,6;
Lidköping;Enskild;..;..;..;..;..;..;..;..;..;182,5;
Lilla Edet;Samtliga;85;46,2;69,4;82,4;195,4;99;53,8;58,6;78,8;184,6;
Lilla Edet;Kommunal;85;46,2;69,4;82,4;195,4;99;53,8;58,6;78,8;184,6;
Lindesberg;Samtliga;166;47,7;74,7;81,3;202,6;182;52,3;67,6;76,9;179,4;
Lindesberg;Kommunal;166;47,7;74,7;81,3;202,6;182;52,3;67,6;76,9;179,4;
Linköping;Samtliga;889;48,1;78,8;89,6;218,0;959;51,9;75,1;90,4;198,8;
Linköping;Kommunal;691;47,3;77,0;88,9;213,6;770;52,7;73,1;88,7;194,0;
Linköping;Enskild;198;51,2;85,7;92,3;234,6;189;48,8;83,4;~100;218,8;
Ljungby;Samtliga;207;50,2;83,6;93,2;220,7;205;49,8;72,7;96,1;193,0;
Ljungby;Kommunal;207;50,2;83,6;93,2;220,7;205;49,8;72,7;96,1;193,0;
Ljusdal;Samtliga;134;48,7;83,6;92,5;227,7;141;51,3;73,8;87,2;194,5;
Ljusdal;Kommunal;122;50,4;82,8;91,8;225,5;120;49,6;76,7;85,8;193,6;
Ljusdal;Enskild;12;36,4;91,7;100,0;249,6;21;63,6;57,1;~100;199,3;
Ljusnarsberg;Samtliga;26;34,7;76,9;~100;190,8;49;65,3;67,3;83,7;184,2;
Ljusnarsberg;Kommunal;26;34,7;76,9;~100;190,8;49;65,3;67,3;83,7;184,2;
Lomma;Samtliga;135;48,2;95,9;~100;258,8;145;51,8;92,0;96,4;224,4;
Lomma;Kommunal;122;47,1;95,9;~100;258,8;137;52,9;92,0;96,4;224,4;
Lomma;Enskild;..;..;.;.;.;..;..;.;.;.;
Ludvika;Samtliga;192;47,8;86,5;93,2;212,9;210;52,2;83,8;93,8;199,8;
Ludvika;Kommunal;192;47,8;86,5;93,2;212,9;210;52,2;83,8;93,8;199,8;
Luleå;Samtliga;471;49,2;82,2;90,4;224,7;486;50,8;77,6;88,7;195,7;
Luleå;Kommunal;436;47,8;81,9;90,4;224,1;477;52,2;77,8;88,7;195,6;
Luleå;Enskild;..;..;85,7;~100;233,1;..;..;..;..;..;
Lund;Samtliga;618;48,1;88,1;94,6;242,6;666;51,9;87,0;94,2;225,7;
Lund;Kommunal;535;47,3;88,4;94,6;243,3;596;52,7;87,2;94,6;226,1;
Lund;Enskild;83;54,2;85,2;~100;236,4;70;45,8;84,1;88,6;220,9;
Lycksele;Samtliga;74;46,5;86,5;93,2;223,2;85;53,5;82,4;89,4;199,9;
Lycksele;Kommunal;74;46,5;86,5;93,2;223,2;85;53,5;82,4;89,4;199,9;
Lysekil;Samtliga;97;47,5;83,5;89,7;223,3;107;52,5;81,3;86,9;203,2;
Lysekil;Kommunal;97;47,5;83,5;89,7;223,3;107;52,5;81,3;86,9;203,2;
Malmö;Samtliga;1 426;48,9;69,4;80,7;213,6;1 489;51,1;63,3;79,8;192,1;
Malmö;Kommunal;1 327;49,4;68,4;80,1;212,1;1 361;50,6;61,6;79,0;189,1;
Malmö;Enskild;99;43,6;81,8;88,9;234,3;128;56,4;81,3;88,3;222,4;
Malung-Sälen;Samtliga;64;47,8;87,5;~100;210,2;70;52,2;92,9;~100;211,5;
Malung-Sälen;Kommunal;64;47,8;87,5;~100;210,2;70;52,2;92,9;~100;211,5;
Malå;Samtliga;25;46,3;76,0;~100;206,4;29;53,7;72,4;~100;191,4;
Malå;Kommunal;25;46,3;76,0;~100;206,4;29;53,7;72,4;~100;191,4;
Mariestad;Samtliga;162;47,2;77,2;85,8;215,5;181;52,8;80,7;93,4;203,6;
Mariestad;Kommunal;162;47,2;77,2;85,8;215,5;181;52,8;80,7;93,4;203,6;
Mark;Samtliga;283;52,3;79,9;88,3;212,7;258;47,7;71,3;86,8;191,4;
Mark;Kommunal;272;52,5;80,1;89,0;213,5;246;47,5;72,0;87,4;191,6;
Mark;Enskild;11;47,8;..;..;194,1;12;52,2;..;..;185,8;
Markaryd;Samtliga;66;50,4;59,1;74,2;189,6;65;49,6;66,2;83,1;185,9;
Markaryd;Kommunal;66;50,4;59,1;74,2;189,6;65;49,6;66,2;83,1;185,9;
Mellerud;Samtliga;70;46,7;68,6;90,0;203,1;80;53,3;75,0;~100;199,1;
Mellerud;Kommunal;70;46,7;68,6;90,0;203,1;80;53,3;75,0;~100;199,1;
Mjölby;Samtliga;223;54,1;84,3;92,8;216,8;189;45,9;74,1;86,2;185,1;
Mjölby;Kommunal;223;54,1;84,3;92,8;216,8;189;45,9;74,1;86,2;185,1;
Mora;Samtliga;135;42,9;83,7;90,4;221,8;180;57,1;76,7;90,6;201,1;
Mora;Kommunal;135;42,9;83,7;90,4;221,8;180;57,1;76,7;90,6;201,1;
Motala;Samtliga;269;48,3;75,8;92,2;211,9;288;51,7;71,9;86,5;190,7;
Motala;Kommunal;233;46,6;76,0;92,7;213,3;267;53,4;72,3;86,9;190,1;
Motala;Enskild;36;63,2;75,0;~100;202,6;21;36,8;66,7;~100;198,3;
Mullsjö;Samtliga;56;45,2;92,9;~100;211,0;68;54,8;83,8;~100;208,8;
Mullsjö;Kommunal;56;45,2;92,9;~100;211,0;68;54,8;83,8;~100;208,8;
Munkedal;Samtliga;71;48,0;88,7;~100;222,9;77;52,0;81,8;88,3;206,8;
Munkedal;Kommunal;71;48,0;88,7;~100;222,9;77;52,0;81,8;88,3;206,8;
Munkfors;Samtliga;24;45,3;62,5;~100;210,2;29;54,7;75,9;~100;187,6;
Munkfors;Kommunal;24;45,3;62,5;~100;210,2;29;54,7;75,9;~100;187,6;
Mölndal;Samtliga;361;47,8;82,3;93,9;227,8;395;52,2;75,9;91,4;206,3;
Mölndal;Kommunal;341;48,0;82,7;93,5;227,3;370;52,0;77,0;92,2;206,9;
Mölndal;Enskild;20;44,4;75,0;100,0;236,0;25;55,6;60,0;80,0;198,8;
Mönsterås;Samtliga;89;44,5;88,8;93,3;217,1;111;55,5;68,5;86,5;180,1;
Mönsterås;Kommunal;89;44,5;88,8;93,3;217,1;111;55,5;68,5;86,5;180,1;
Mörbylånga;Samtliga;125;57,3;90,4;96,0;223,3;93;42,7;92,5;94,6;203,3;
Mörbylånga;Kommunal;99;56,3;92,9;~100;231,4;77;43,8;93,5;~100;204,7;
Mörbylånga;Enskild;26;61,9;80,8;~100;192,5;16;38,1;87,5;~100;196,3;
Nacka;Samtliga;579;46,7;85,5;95,2;249,0;662;53,3;81,7;94,3;224,5;
Nacka;Kommunal;490;46,3;86,5;95,3;250,7;568;53,7;83,5;94,5;225,7;
Nacka;Enskild;89;48,6;79,8;94,4;239,8;94;51,4;71,3;92,6;217,9;
Nora;Samtliga;87;50,0;81,6;92,0;185,2;87;50,0;81,6;~100;191,6;
Nora;Kommunal;87;50,0;81,6;92,0;185,2;87;50,0;81,6;~100;191,6;
Norberg;Samtliga;41;49,4;82,9;87,8;204,4;42;50,6;64,3;76,2;169,9;
Norberg;Kommunal;41;49,4;82,9;87,8;204,4;42;50,6;64,3;76,2;169,9;
Nordanstig;Samtliga;61;43,6;82,0;88,5;214,6;79;56,4;81,0;82,3;188,9;
Nordanstig;Kommunal;59;43,7;81,4;88,1;214,5;76;56,3;80,3;81,6;188,0;
Nordanstig;Enskild;..;..;..;..;..;..;..;..;..;..;
Nordmaling;Samtliga;46;45,5;76,1;~100;206,4;55;54,5;67,3;~100;185,7;
Nordmaling;Kommunal;46;45,5;76,1;~100;206,4;55;54,5;67,3;~100;185,7;
Norrköping;Samtliga;768;47,4;82,5;91,1;215,7;852;52,6;76,7;88,7;198,4;
Norrköping;Kommunal;648;49,4;80,7;90,4;214,1;663;50,6;73,5;86,3;193,6;
Norrköping;Enskild;120;38,8;93,5;95,3;225,2;189;61,2;89,3;~100;216,7;
Norrtälje;Samtliga;419;49,9;74,0;89,0;214,8;421;50,1;62,5;82,7;190,5;
Norrtälje;Kommunal;354;49,9;74,0;87,9;213,2;356;50,1;63,5;82,0;191,1;
Norrtälje;Enskild;65;50,0;73,8;~100;223,2;65;50,0;56,9;86,2;187,4;
Norsjö;Samtliga;31;49,2;93,5;~100;223,9;32;50,8;84,4;~100;199,2;
Norsjö;Kommunal;31;49,2;93,5;~100;223,9;32;50,8;84,4;~100;199,2;
Nybro;Samtliga;141;51,5;87,9;92,9;217,2;133;48,5;74,4;85,0;182,1;
Nybro;Kommunal;141;51,5;87,9;92,9;217,2;133;48,5;74,4;85,0;182,1;
Nykvarn;Samtliga;67;45,0;88,1;~100;218,7;82;55,0;86,6;93,9;207,9;
Nykvarn;Kommunal;67;45,0;88,1;~100;218,7;82;55,0;86,6;93,9;207,9;
Nyköping;Samtliga;357;49,2;75,9;84,9;213,7;368;50,8;70,1;79,6;189,5;
Nyköping;Kommunal;280;47,5;71,8;81,8;207,2;310;52,5;66,8;77,4;186,1;
Nyköping;Enskild;77;57,0;90,9;~100;236,4;58;43,0;87,9;91,4;207,3;
Nynäshamn;Samtliga;204;51,4;78,4;95,1;218,5;193;48,6;66,8;88,1;188,1;
Nynäshamn;Kommunal;204;51,4;78,4;95,1;218,5;193;48,6;66,8;88,1;188,1;
Nässjö;Samtliga;187;44,2;82,4;92,0;215,9;236;55,8;70,3;85,6;184,9;
Nässjö;Kommunal;176;47,1;81,3;91,5;213,9;198;52,9;67,2;83,3;179,8;
Nässjö;Enskild;11;22,4;100,0;100,0;247,7;38;77,6;86,8;~100;211,1;
Ockelbo;Samtliga;49;51,0;79,6;85,7;208,4;47;49,0;74,5;83,0;202,7;
Ockelbo;Kommunal;49;51,0;79,6;85,7;208,4;47;49,0;74,5;83,0;202,7;
Olofström;Samtliga;111;51,9;86,5;92,8;229,4;103;48,1;74,8;93,2;200,7;
Olofström;Kommunal;111;51,9;86,5;92,8;229,4;103;48,1;74,8;93,2;200,7;
Orsa;Samtliga;38;46,3;68,4;78,9;206,9;44;53,7;65,9;88,6;187,8;
Orsa;Kommunal;38;46,3;68,4;78,9;206,9;44;53,7;65,9;88,6;187,8;
Orust;Samtliga;108;50,0;85,3;89,2;228,7;108;50,0;76,4;86,8;196,8;
Orust;Kommunal;102;49,0;85,3;89,2;228,7;106;51,0;76,4;86,8;196,8;
Orust;Enskild;..;..;.;.;.;..;..;.;.;.;
Osby;Samtliga;89;48,4;80,9;85,4;217,3;95;51,6;74,7;83,2;197,3;
Osby;Kommunal;89;48,4;80,9;85,4;217,3;95;51,6;74,7;83,2;197,3;
Oskarshamn;Samtliga;172;51,7;78,5;88,4;208,9;161;48,3;71,4;80,7;189,4;
Oskarshamn;Kommunal;172;51,7;78,5;88,4;208,9;161;48,3;71,4;80,7;189,4;
Ovanåker;Samtliga;82;49,7;80,5;93,9;208,5;83;50,3;66,3;84,3;184,5;
Ovanåker;Kommunal;82;49,7;80,5;93,9;208,5;83;50,3;66,3;84,3;184,5;
Oxelösund;Samtliga;47;42,3;91,5;~100;231,5;64;57,7;81,3;85,9;199,8;
Oxelösund;Kommunal;47;42,3;91,5;~100;231,5;64;57,7;81,3;85,9;199,8;
Pajala;Samtliga;41;58,6;87,8;100,0;237,1;29;41,4;89,7;~100;204,3;
Pajala;Kommunal;38;57,6;86,8;100,0;234,3;28;42,4;89,3;~100;203,6;
Pajala;Enskild;..;..;..;..;..;..;..;..;..;..;
Partille;Samtliga;280;46,9;87,9;94,6;230,6;317;53,1;88,0;94,6;213,1;
Partille;Kommunal;266;46,0;87,6;94,7;228,5;312;54,0;87,8;94,6;212,2;
Partille;Enskild;..;..;92,9;~100;274,6;..;..;..;..;..;
Perstorp;Samtliga;51;55,4;60,8;82,4;184,1;41;44,6;73,2;82,9;209,6;
Perstorp;Kommunal;51;55,4;60,8;82,4;184,1;41;44,6;73,2;82,9;209,6;
Piteå;Samtliga;270;48,5;84,8;95,9;220,6;287;51,5;84,0;93,0;197,9;
Piteå;Kommunal;270;48,5;84,8;95,9;220,6;287;51,5;84,0;93,0;197,9;
Ragunda;Samtliga;41;47,1;73,2;85,4;203,4;46;52,9;78,3;82,6;195,4;
Ragunda;Kommunal;41;47,1;73,2;85,4;203,4;46;52,9;78,3;82,6;195,4;
Robertsfors;Samtliga;56;57,1;82,1;~100;218,6;42;42,9;69,0;85,7;195,5;
Robertsfors;Kommunal;56;57,1;82,1;~100;218,6;42;42,9;69,0;85,7;195,5;
Ronneby;Samtliga;173;50,0;80,3;92,5;214,2;173;50,0;68,2;88,4;190,0;
Ronneby;Kommunal;173;50,0;80,3;92,5;214,2;173;50,0;68,2;88,4;190,0;
Rättvik;Samtliga;90;51,1;92,2;~100;221,0;86;48,9;86,0;93,0;204,5;
Rättvik;Kommunal;90;51,1;92,2;~100;221,0;86;48,9;86,0;93,0;204,5;
Sala;Samtliga;143;46,9;75,5;92,3;221,3;162;53,1;64,8;85,2;190,3;
Sala;Kommunal;143;46,9;75,5;92,3;221,3;162;53,1;64,8;85,2;190,3;
Salem;Samtliga;134;52,1;81,3;92,5;230,5;123;47,9;82,9;87,8;215,8;
Salem;Kommunal;123;52,3;82,1;92,7;231,3;112;47,7;83,0;87,5;213,2;
Salem;Enskild;11;50,0;..;~100;219,5;11;50,0;..;~100;244,0;
Sandviken;Samtliga;265;51,8;75,1;86,0;217,9;247;48,2;72,9;88,7;196,2;
Sandviken;Kommunal;259;52,2;75,7;86,1;217,5;237;47,8;72,2;88,2;195,0;
Sandviken;Enskild;..;..;..;..;..;..;..;..;100,0;222,5;
Sigtuna;Samtliga;273;47,3;74,7;86,6;217,3;304;52,7;74,3;87,5;205,4;
Sigtuna;Kommunal;224;46,8;72,8;84,8;211,0;255;53,2;73,3;87,1;198,9;
Sigtuna;Enskild;49;50,0;89,7;100,0;264,7;49;50,0;80,5;~100;245,0;
Simrishamn;Samtliga;119;46,9;81,7;89,6;229,5;135;53,1;62,7;86,5;191,0;
Simrishamn;Kommunal;103;46,8;80,6;89,3;226,7;117;53,2;60,7;86,3;188,8;
Simrishamn;Enskild;16;47,1;91,7;~100;254,2;18;52,9;..;..;..;
Sjöbo;Samtliga;127;46,5;75,6;81,9;208,0;146;53,5;63,7;77,4;187,2;
Sjöbo;Kommunal;127;47,2;75,6;81,9;208,0;142;52,8;65,5;79,6;190,6;
Sjöbo;Enskild;..;..;.;.;.;..;..;.;.;..;
Skara;Samtliga;155;53,6;80,0;89,0;214,9;134;46,4;79,9;92,5;201,1;
Skara;Kommunal;148;54,2;80,4;89,9;216,8;125;45,8;79,2;92,8;200,0;
Skara;Enskild;..;..;..;..;..;..;..;..;..;..;
Skellefteå;Samtliga;517;49,2;83,0;92,6;219,9;534;50,8;77,7;90,6;199,0;
Skellefteå;Kommunal;506;49,3;82,6;92,5;219,8;520;50,7;77,9;91,0;199,0;
Skellefteå;Enskild;11;44,0;100,0;100,0;223,6;14;56,0;71,4;~100;197,7;
Skinnskatteberg;Samtliga;27;43,5;74,1;81,5;214,2;35;56,5;65,7;74,3;176,1;
Skinnskatteberg;Kommunal;27;43,5;74,1;81,5;214,2;35;56,5;65,7;74,3;176,1;
Skurup;Samtliga;103;49,0;80,6;91,3;228,2;107;51,0;71,0;83,2;197,7;
Skurup;Kommunal;103;49,0;80,6;91,3;228,2;107;51,0;71,0;83,2;197,7;
Skövde;Samtliga;341;48,2;81,8;91,2;224,3;367;51,8;74,9;89,4;198,2;
Skövde;Kommunal;338;48,3;82,2;91,1;224,8;362;51,7;75,4;89,5;198,6;
Skövde;Enskild;..;..;..;..;..;..;..;..;..;..;
Smedjebacken;Samtliga;57;53,3;86,0;~100;216,5;50;46,7;72,0;84,0;191,9;
Smedjebacken;Kommunal;57;53,3;86,0;~100;216,5;50;46,7;72,0;84,0;191,9;
Sollefteå;Samtliga;129;50,6;83,7;91,5;213,4;126;49,4;88,9;93,7;196,1;
Sollefteå;Kommunal;129;50,6;83,7;91,5;213,4;126;49,4;88,9;93,7;196,1;
Sollentuna;Samtliga;444;47,5;81,1;92,3;228,1;490;52,5;79,0;90,8;214,8;
Sollentuna;Kommunal;377;46,4;82,0;92,6;229,6;435;53,6;77,5;90,1;213,9;
Sollentuna;Enskild;67;54,9;76,1;91,0;220,1;55;45,1;90,9;~100;221,9;
Solna;Samtliga;247;46,7;76,1;91,9;225,5;282;53,3;69,1;90,1;199,1;
Solna;Kommunal;210;48,1;77,1;92,9;227,9;227;51,9;70,5;91,2;201,4;
Solna;Enskild;37;40,2;70,3;86,5;212,0;55;59,8;63,6;85,5;189,9;
Sorsele;Samtliga;18;51,4;88,9;100,0;234,7;17;48,6;82,4;100,0;217,1;
Sorsele;Kommunal;18;51,4;88,9;100,0;234,7;17;48,6;82,4;100,0;217,1;
Sotenäs;Samtliga;54;44,3;88,9;90,7;227,1;68;55,7;89,7;91,2;209,3;
Sotenäs;Kommunal;54;44,3;88,9;90,7;227,1;68;55,7;89,7;91,2;209,3;
Staffanstorp;Samtliga;151;45,9;84,8;91,4;214,9;178;54,1;83,1;92,1;202,8;
Staffanstorp;Kommunal;151;45,9;84,8;91,4;214,9;178;54,1;83,1;92,1;202,8;
Stenungsund;Samtliga;159;43,2;89,3;96,2;227,4;209;56,8;87,1;92,3;208,3;
Stenungsund;Kommunal;159;43,2;89,3;96,2;227,4;209;56,8;87,1;92,3;208,3;
Stockholm;Samtliga;4 328;49,3;78,2;89,3;235,4;4 444;50,7;72,4;89,2;215,8;
Stockholm;Kommunal;3 165;48,6;76,8;88,3;231,6;3 350;51,4;70,9;88,4;212,3;
Stockholm;Enskild;1 163;51,5;82,0;92,2;246,3;1 094;48,5;77,1;92,0;226,5;
Storfors;Samtliga;39;49,4;76,9;~100;194,2;40;50,6;82,5;~100;197,4;
Storfors;Kommunal;33;52,4;78,8;~100;192,7;30;47,6;80,0;~100;187,4;
Storfors;Enskild;..;..;..;..;..;..;..;..;100,0;226,5;
Storuman;Samtliga;48;44,9;91,7;~100;236,7;59;55,1;79,7;86,4;187,4;
Storuman;Kommunal;48;44,9;91,7;~100;236,7;59;55,1;79,7;86,4;187,4;
Strängnäs;Samtliga;226;50,0;77,4;91,6;217,1;226;50,0;74,8;92,0;201,2;
Strängnäs;Kommunal;183;49,1;73,2;90,2;210,7;190;50,9;71,1;90,5;200,4;
Strängnäs;Enskild;43;54,4;95,3;~100;243,6;36;45,6;94,4;100,0;204,9;
Strömstad;Samtliga;104;58,1;74,0;89,4;229,1;75;41,9;64,0;84,0;190,3;
Strömstad;Kommunal;104;58,1;74,0;89,4;229,1;75;41,9;64,0;84,0;190,3;
Strömsund;Samtliga;72;47,1;70,8;81,9;214,2;81;52,9;72,8;85,2;187,3;
Strömsund;Kommunal;72;47,1;70,8;81,9;214,2;81;52,9;72,8;85,2;187,3;
Sundbyberg;Samtliga;113;47,5;71,7;93,8;215,2;125;52,5;64,0;84,0;193,0;
Sundbyberg;Kommunal;108;46,8;72,2;93,5;215,3;123;53,2;64,2;83,7;191,9;
Sundbyberg;Enskild;..;..;..;..;..;..;..;..;..;..;
Sundsvall;Samtliga;591;49,0;77,8;88,8;214,4;614;51,0;67,8;83,7;186,4;
Sundsvall;Kommunal;538;50,6;76,4;88,1;211,8;526;49,4;63,1;81,2;181,7;
Sundsvall;Enskild;53;37,6;92,5;~100;240,8;88;62,4;95,5;~100;213,7;
Sunne;Samtliga;101;49,5;85,1;92,1;212,2;103;50,5;78,6;92,2;197,5;
Sunne;Kommunal;101;49,5;85,1;92,1;212,2;103;50,5;78,6;92,2;197,5;
Surahammar;Samtliga;80;49,1;76,3;85,0;205,3;83;50,9;78,3;81,9;185,9;
Surahammar;Kommunal;80;49,1;76,3;85,0;205,3;83;50,9;78,3;81,9;185,9;
Svalöv;Samtliga;102;51,0;76,5;88,2;214,0;98;49,0;69,4;87,8;184,4;
Svalöv;Kommunal;97;51,9;80,4;91,8;217,0;90;48,1;70,0;88,9;184,4;
Svalöv;Enskild;..;..;.;..;..;..;..;..;..;..;
Svedala;Samtliga;121;44,8;73,6;90,1;200,0;149;55,2;70,5;89,3;196,2;
Svedala;Kommunal;121;44,8;73,6;90,1;200,0;149;55,2;70,5;89,3;196,2;
Svenljunga;Samtliga;71;43,6;87,3;~100;228,6;92;56,4;72,8;90,2;199,8;
Svenljunga;Kommunal;71;44,1;87,3;~100;228,6;90;55,9;74,4;91,1;203,1;
Svenljunga;Enskild;..;..;.;.;.;..;..;.;..;..;
Säffle;Samtliga;99;46,0;68,7;87,9;208,6;116;54,0;74,1;86,2;194,7;
Säffle;Kommunal;94;46,3;70,2;88,3;209,0;109;53,7;72,5;85,3;192,4;
Säffle;Enskild;..;..;..;..;..;..;..;..;..;..;
Säter;Samtliga;79;48,5;78,5;92,4;207,1;84;51,5;66,7;86,9;178,8;
Säter;Kommunal;79;48,5;78,5;92,4;207,1;84;51,5;66,7;86,9;178,8;
Sävsjö;Samtliga;97;53,3;78,4;91,8;212,6;85;46,7;51,8;83,5;184,8;
Sävsjö;Kommunal;90;52,6;76,7;91,1;210,1;81;47,4;53,1;82,7;184,8;
Sävsjö;Enskild;..;..;..;..;..;..;..;..;..;..;
Söderhamn;Samtliga;170;49,9;81,2;91,2;215,8;171;50,1;80,1;86,5;188,4;
Söderhamn;Kommunal;170;49,9;81,2;91,2;215,8;171;50,1;80,1;86,5;188,4;
Söderköping;Samtliga;121;49,0;83,5;93,9;237,3;126;51,0;79,8;95,0;201,8;
Söderköping;Kommunal;115;49,1;83,5;93,9;237,3;119;50,9;79,8;95,0;201,8;
Söderköping;Enskild;..;..;.;.;.;..;..;.;.;.;
Södertälje;Samtliga;596;50,1;71,3;81,2;214,1;594;49,9;63,5;76,5;188,7;
Södertälje;Kommunal;481;49,4;69,2;79,8;211,7;493;50,6;61,5;75,3;187,2;
Södertälje;Enskild;115;53,2;83,3;89,3;227,4;101;46,8;80,0;86,7;200,8;
Sölvesborg;Samtliga;109;50,2;76,1;88,1;209,8;108;49,8;63,0;87,0;179,9;
Sölvesborg;Kommunal;109;50,2;76,1;88,1;209,8;108;49,8;63,0;87,0;179,9;
Tanum;Samtliga;90;47,1;78,9;91,1;214,8;101;52,9;76,2;88,1;193,7;
Tanum;Kommunal;90;47,1;78,9;91,1;214,8;101;52,9;76,2;88,1;193,7;
Tibro;Samtliga;75;48,7;84,0;93,3;216,0;79;51,3;87,3;89,9;207,6;
Tibro;Kommunal;75;48,7;84,0;93,3;216,0;79;51,3;87,3;89,9;207,6;
Tidaholm;Samtliga;93;44,3;77,4;87,1;214,7;117;55,7;70,1;80,3;191,7;
Tidaholm;Kommunal;93;44,3;77,4;87,1;214,7;117;55,7;70,1;80,3;191,7;
Tierp;Samtliga;152;50,7;68,4;90,8;210,0;148;49,3;60,1;83,8;176,4;
Tierp;Kommunal;152;50,7;68,4;90,8;210,0;148;49,3;60,1;83,8;176,4;
Timrå;Samtliga;118;48,2;78,8;92,4;210,8;127;51,8;73,2;88,2;178,8;
Timrå;Kommunal;118;48,2;78,8;92,4;210,8;127;51,8;73,2;88,2;178,8;
Tingsryd;Samtliga;80;43,5;85,0;92,5;223,2;104;56,5;81,7;90,4;190,2;
Tingsryd;Kommunal;80;43,5;85,0;92,5;223,2;104;56,5;81,7;90,4;190,2;
Tjörn;Samtliga;109;49,1;85,3;92,7;225,2;113;50,9;88,5;91,2;210,8;
Tjörn;Kommunal;109;49,1;85,3;92,7;225,2;113;50,9;88,5;91,2;210,8;
Tomelilla;Samtliga;68;42,5;76,5;83,8;206,1;92;57,5;67,4;84,8;187,8;
Tomelilla;Kommunal;68;42,5;76,5;83,8;206,1;92;57,5;67,4;84,8;187,8;
Torsby;Samtliga;90;50,6;81,1;88,9;213,9;88;49,4;72,7;86,4;189,0;
Torsby;Kommunal;90;50,6;81,1;88,9;213,9;88;49,4;72,7;86,4;189,0;
Torsås;Samtliga;55;53,9;94,5;~100;215,8;47;46,1;85,1;~100;200,5;
Torsås;Kommunal;55;53,9;94,5;~100;215,8;47;46,1;85,1;~100;200,5;
Tranemo;Samtliga;81;46,8;75,3;86,4;196,9;92;53,2;72,8;88,0;190,9;
Tranemo;Kommunal;81;46,8;75,3;86,4;196,9;92;53,2;72,8;88,0;190,9;
Tranås;Samtliga;129;50,2;83,7;89,1;223,5;128;49,8;77,3;91,4;193,3;
Tranås;Kommunal;119;50,6;83,2;89,1;221,3;116;49,4;77,6;91,4;192,1;
Tranås;Enskild;10;45,5;..;..;250,0;12;54,5;..;~100;204,6;
Trelleborg;Samtliga;252;48,1;78,2;91,3;214,3;272;51,9;72,1;86,8;195,3;
Trelleborg;Kommunal;252;48,1;78,2;91,3;214,3;272;51,9;72,1;86,8;195,3;
Trollhättan;Samtliga;418;51,2;72,0;84,4;203,6;398;48,8;68,6;83,7;191,4;
Trollhättan;Kommunal;354;50,2;68,1;82,5;199,2;351;49,8;65,5;81,5;188,9;
Trollhättan;Enskild;64;57,7;93,8;~100;227,9;47;42,3;91,5;100,0;209,7;
Trosa;Samtliga;86;47,8;83,7;93,0;210,8;94;52,2;69,1;84,0;178,8;
Trosa;Kommunal;86;47,8;83,7;93,0;210,8;94;52,2;69,1;84,0;178,8;
Tyresö;Samtliga;277;46,0;78,7;93,5;224,6;325;54,0;76,3;90,2;204,8;
Tyresö;Kommunal;277;46,1;78,7;93,5;224,6;324;53,9;76,5;90,4;205,2;
Tyresö;Enskild;..;..;.;.;.;..;..;.;.;..;
Täby;Samtliga;571;50,7;85,9;95,6;242,3;555;49,3;83,5;95,4;217,8;
Täby;Kommunal;286;48,9;86,0;93,7;235,1;299;51,1;84,6;94,6;213,9;
Täby;Enskild;285;52,7;85,7;97,5;249,4;256;47,3;82,2;96,4;222,4;
Töreboda;Samtliga;73;50,0;79,5;90,4;215,3;73;50,0;64,4;80,8;189,8;
Töreboda;Kommunal;73;50,0;79,5;90,4;215,3;73;50,0;64,4;80,8;189,8;
Uddevalla;Samtliga;372;50,3;76,3;90,9;213,1;368;49,7;68,5;87,0;190,9;
Uddevalla;Kommunal;297;50,0;77,1;92,3;214,9;297;50,0;69,4;86,5;191,5;
Uddevalla;Enskild;75;51,4;73,3;85,3;206,1;71;48,6;64,8;88,7;188,3;
Ulricehamn;Samtliga;172;50,4;79,7;93,0;221,2;169;49,6;63,9;88,8;184,9;
Ulricehamn;Kommunal;172;50,4;79,7;93,0;221,2;169;49,6;63,9;88,8;184,9;
Umeå;Samtliga;720;48,4;83,6;93,3;228,9;768;51,6;76,5;91,2;204,8;
Umeå;Kommunal;630;47,3;83,2;92,9;227,3;701;52,7;76,0;90,6;202,9;
Umeå;Enskild;90;57,3;87,7;~100;242,8;67;42,7;82,5;~100;228,0;
Upplands Väsby;Samtliga;228;48,3;79,4;89,0;225,0;244;51,7;70,5;88,9;204,4;
Upplands Väsby;Kommunal;223;48,8;79,4;88,8;224,1;234;51,2;70,1;88,9;204,4;
Upplands Väsby;Enskild;..;..;..;..;..;..;..;..;..;204,5;
Upplands-Bro;Samtliga;158;48,6;79,7;89,2;217,0;167;51,4;68,9;85,6;188,1;
