Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Slutbetyg årskurs 9, uppdelat per kön
Valt läsår: 2013/14

;;Flickor;Flickor;Flickor;Flickor;Flickor;Pojkar;Pojkar;Pojkar;Pojkar;Pojkar;
Täby;Enskild;301;52,1;91,0;97,3;256,7;277;47,9;91,3;96,4;237,3;
Töreboda;Samtliga;37;38,5;70,3;81,1;203,4;59;61,5;72,9;86,4;197,8;
Töreboda;Kommunal;37;38,5;70,3;81,1;203,4;59;61,5;72,9;86,4;197,8;
Uddevalla;Samtliga;271;51,1;77,1;91,5;216,1;259;48,9;68,7;87,3;194,4;
Uddevalla;Kommunal;216;52,6;74,1;91,2;211,5;195;47,4;65,1;88,2;189,3;
Uddevalla;Enskild;55;46,2;89,1;~100;234,2;64;53,8;79,7;84,4;209,8;
Ulricehamn;Samtliga;111;46,8;79,3;85,6;222,4;126;53,2;59,5;80,2;189,6;
Ulricehamn;Kommunal;111;46,8;79,3;85,6;222,4;126;53,2;59,5;80,2;189,6;
Umeå;Samtliga;461;44,8;86,1;93,1;237,5;569;55,2;80,0;89,8;204,9;
Umeå;Kommunal;379;43,9;85,0;92,1;234,8;485;56,1;78,1;88,0;202,8;
Umeå;Enskild;82;49,4;91,5;~100;249,8;84;50,6;90,5;100,0;216,8;
Upplands Väsby;Samtliga;188;45,5;73,9;83,5;213,8;225;54,5;66,2;80,4;201,6;
Upplands Väsby;Kommunal;107;39,6;65,4;77,6;203,7;163;60,4;60,7;74,2;194,2;
Upplands Väsby;Enskild;81;56,6;85,2;91,4;227,1;62;43,4;80,6;~100;220,8;
Upplands-Bro;Samtliga;121;48,2;81,8;90,9;232,3;130;51,8;78,5;93,1;212,3;
Upplands-Bro;Kommunal;113;51,1;83,2;91,2;233,9;108;48,9;75,9;92,6;210,5;
Upplands-Bro;Enskild;..;..;..;..;..;..;..;90,9;~100;221,3;
Uppsala;Samtliga;948;47,7;85,8;92,9;239,0;1 040;52,3;81,1;90,0;215,7;
Uppsala;Kommunal;653;46,1;83,5;92,2;233,1;765;53,9;78,0;87,8;208,3;
Uppsala;Enskild;295;51,8;90,8;94,6;252,0;275;48,2;89,5;96,0;236,2;
Uppvidinge;Samtliga;45;50,6;84,4;~100;220,8;44;49,4;95,5;~100;213,8;
Uppvidinge;Kommunal;45;50,6;84,4;~100;220,8;44;49,4;95,5;~100;213,8;
Vadstena;Samtliga;32;44,4;81,3;~100;220,2;40;55,6;82,5;~100;222,1;
Vadstena;Kommunal;32;44,4;81,3;~100;220,2;40;55,6;82,5;~100;222,1;
Vaggeryd;Samtliga;87;54,4;82,8;90,8;217,9;73;45,6;69,9;83,6;191,2;
Vaggeryd;Kommunal;87;54,4;82,8;90,8;217,9;73;45,6;69,9;83,6;191,2;
Valdemarsvik;Samtliga;32;45,7;75,0;78,1;216,0;38;54,3;63,2;76,3;184,2;
Valdemarsvik;Kommunal;32;45,7;75,0;78,1;216,0;38;54,3;63,2;76,3;184,2;
Vallentuna;Samtliga;179;52,8;84,9;91,6;230,1;160;47,2;79,4;89,4;211,1;
Vallentuna;Kommunal;144;56,5;83,3;90,3;225,1;111;43,5;75,7;88,3;206,7;
Vallentuna;Enskild;35;41,7;91,4;~100;250,0;49;58,3;87,8;~100;221,1;
Vansbro;Samtliga;29;46,0;82,8;~100;230,8;34;54,0;64,7;67,6;187,4;
Vansbro;Kommunal;29;46,0;82,8;~100;230,8;34;54,0;64,7;67,6;187,4;
Vara;Samtliga;84;49,7;82,1;89,3;232,0;85;50,3;70,6;84,7;190,6;
Vara;Kommunal;84;49,7;82,1;89,3;232,0;85;50,3;70,6;84,7;190,6;
Varberg;Samtliga;267;48,9;85,4;91,4;226,8;279;51,1;81,0;91,4;204,6;
Varberg;Kommunal;254;48,8;86,2;92,1;226,4;266;51,2;81,2;91,4;203,7;
Varberg;Enskild;13;50,0;..;~100;234,0;13;50,0;76,9;~100;221,0;
Vaxholm;Samtliga;45;51,7;82,2;~100;228,2;42;48,3;85,7;~100;214,2;
Vaxholm;Kommunal;45;51,7;82,2;~100;228,2;42;48,3;85,7;~100;214,2;
Vellinge;Samtliga;205;49,3;94,6;~100;252,3;211;50,7;94,3;~100;235,7;
Vellinge;Kommunal;130;48,3;95,4;~100;255,9;139;51,7;92,8;~100;233,5;
Vellinge;Enskild;75;51,0;93,3;~100;246,1;72;49,0;97,2;100,0;239,9;
Vetlanda;Samtliga;163;49,1;81,0;89,0;212,9;169;50,9;67,5;84,6;186,1;
Vetlanda;Kommunal;162;49,2;80,9;88,9;212,9;167;50,8;67,1;84,4;186,1;
Vetlanda;Enskild;..;..;..;..;..;..;..;..;..;..;
Vilhelmina;Samtliga;27;48,2;81,5;~100;218,0;29;51,8;65,5;75,9;181,2;
Vilhelmina;Kommunal;25;48,1;84,0;~100;226,0;27;51,9;66,7;77,8;185,6;
Vilhelmina;Enskild;..;..;..;..;..;..;..;..;..;..;
Vimmerby;Samtliga;72;48,3;75,0;81,9;210,2;77;51,7;74,0;84,4;200,6;
Vimmerby;Kommunal;72;48,3;75,0;81,9;210,2;77;51,7;74,0;84,4;200,6;
Vindeln;Samtliga;35;57,4;77,1;~100;197,1;26;42,6;76,9;~100;175,8;
Vindeln;Kommunal;35;57,4;77,1;~100;197,1;26;42,6;76,9;~100;175,8;
Vingåker;Samtliga;53;41,1;66,0;69,8;175,7;76;58,9;52,6;57,9;148,1;
Vingåker;Kommunal;53;41,1;66,0;69,8;175,7;76;58,9;52,6;57,9;148,1;
Vårgårda;Samtliga;70;54,7;85,7;90,0;228,9;58;45,3;74,1;86,2;205,0;
Vårgårda;Kommunal;70;54,7;85,7;90,0;228,9;58;45,3;74,1;86,2;205,0;
Vänersborg;Samtliga;171;44,3;77,2;88,3;224,4;215;55,7;67,9;84,7;204,0;
Vänersborg;Kommunal;141;44,5;75,9;87,9;216,7;176;55,5;66,5;83,0;196,9;
Vänersborg;Enskild;30;43,5;83,3;~100;260,0;39;56,5;74,4;~100;235,1;
Vännäs;Samtliga;51;60,0;76,5;84,3;206,3;34;40,0;79,4;85,3;201,0;
Vännäs;Kommunal;51;60,0;76,5;84,3;206,3;34;40,0;79,4;85,3;201,0;
Värmdö;Samtliga;214;53,1;88,3;94,4;244,7;189;46,9;84,7;91,0;214,5;
Värmdö;Kommunal;185;52,7;86,5;93,5;240,0;166;47,3;82,5;89,8;209,5;
Värmdö;Enskild;29;55,8;100,0;100,0;274,5;23;44,2;100,0;100,0;249,0;
Värnamo;Samtliga;202;51,4;88,6;92,1;234,2;191;48,6;73,3;84,8;204,1;
Värnamo;Kommunal;202;51,4;88,6;92,1;234,2;191;48,6;73,3;84,8;204,1;
Västervik;Samtliga;177;49,3;80,8;87,6;227,9;182;50,7;74,7;84,6;209,1;
Västervik;Kommunal;159;51,1;83,0;88,1;229,5;152;48,9;75,0;82,9;207,3;
Västervik;Enskild;18;37,5;61,1;~100;214,3;30;62,5;73,3;~100;218,6;
Västerås;Samtliga;737;49,2;79,9;87,4;227,2;762;50,8;73,8;85,7;200,1;
Västerås;Kommunal;499;46,0;76,8;84,0;222,3;586;54,0;71,0;82,8;192,2;
Västerås;Enskild;238;57,5;86,6;94,5;237,4;176;42,5;83,0;95,5;226,0;
Växjö;Samtliga;469;50,4;79,1;88,1;226,5;462;49,6;74,7;86,4;204,0;
Växjö;Kommunal;372;49,6;78,2;86,6;221,3;378;50,4;72,5;84,4;198,7;
Växjö;Enskild;97;53,6;82,5;93,8;246,1;84;46,4;84,5;~100;226,9;
Ydre;Samtliga;20;45,5;80,0;~100;215,9;24;54,5;87,5;~100;203,5;
Ydre;Kommunal;20;45,5;80,0;~100;215,9;24;54,5;87,5;~100;203,5;
Ystad;Samtliga;139;46,3;91,4;~100;240,8;161;53,7;82,6;90,7;212,6;
Ystad;Kommunal;98;45,6;88,8;~100;233,5;117;54,4;81,2;89,7;209,1;
Ystad;Enskild;41;48,2;97,6;~100;258,2;44;51,8;86,4;~100;221,9;
Åmål;Samtliga;53;39,3;79,2;88,7;224,0;82;60,7;70,7;90,2;206,1;
Åmål;Kommunal;53;39,3;79,2;88,7;224,0;82;60,7;70,7;90,2;206,1;
Ånge;Samtliga;45;50,0;82,2;86,7;214,7;45;50,0;62,2;73,3;191,2;
Ånge;Kommunal;39;50,6;82,1;87,2;215,0;38;49,4;55,3;68,4;187,8;
Ånge;Enskild;..;..;..;..;..;..;..;..;..;..;
Åre;Samtliga;44;45,8;79,5;86,4;227,2;52;54,2;67,3;80,8;195,9;
Åre;Kommunal;44;45,8;79,5;86,4;227,2;52;54,2;67,3;80,8;195,9;
Årjäng;Samtliga;57;52,8;78,9;87,7;212,7;51;47,2;82,4;86,3;203,7;
Årjäng;Kommunal;57;52,8;78,9;87,7;212,7;51;47,2;82,4;86,3;203,7;
Åsele;Samtliga;11;47,8;..;~100;233,2;12;52,2;..;~100;185,2;
Åsele;Kommunal;11;47,8;..;~100;233,2;12;52,2;..;~100;185,2;
Åstorp;Samtliga;82;44,6;76,8;87,8;208,9;102;55,4;72,5;82,4;197,6;
Åstorp;Kommunal;67;46,9;80,6;92,5;210,3;76;53,1;76,3;88,2;194,5;
Åstorp;Enskild;15;36,6;..;66,7;202,3;26;63,4;61,5;65,4;206,3;
Åtvidaberg;Samtliga;69;55,2;81,2;85,5;220,4;56;44,8;64,3;76,8;189,2;
Åtvidaberg;Kommunal;69;55,2;81,2;85,5;220,4;56;44,8;64,3;76,8;189,2;
Älmhult;Samtliga;80;46,2;73,8;86,3;211,8;93;53,8;63,4;79,6;182,9;
Älmhult;Kommunal;75;50,0;77,3;86,7;214,9;75;50,0;64,0;78,7;180,3;
Älmhult;Enskild;..;..;..;..;..;..;..;61,1;~100;193,9;
Älvdalen;Samtliga;27;48,2;77,8;~100;241,3;29;51,8;72,4;75,9;182,9;
Älvdalen;Kommunal;27;48,2;77,8;~100;241,3;29;51,8;72,4;75,9;182,9;
Älvkarleby;Samtliga;43;45,7;81,4;83,7;219,7;51;54,3;66,7;76,5;193,1;
Älvkarleby;Kommunal;22;44,9;77,3;~100;215,5;27;55,1;51,9;70,4;188,7;
Älvkarleby;Enskild;21;46,7;85,7;~100;224,2;24;53,3;83,3;~100;197,8;
Älvsbyn;Samtliga;38;40,9;84,2;~100;224,9;55;59,1;78,2;85,5;199,1;
Älvsbyn;Kommunal;38;40,9;84,2;~100;224,9;55;59,1;78,2;85,5;199,1;
Ängelholm;Samtliga;218;51,3;85,8;92,7;231,9;207;48,7;81,6;89,9;205,0;
Ängelholm;Kommunal;201;50,8;86,6;92,5;231,6;195;49,2;81,0;89,7;203,8;
Ängelholm;Enskild;17;58,6;76,5;~100;235,7;12;41,4;91,7;~100;223,5;
Öckerö;Samtliga;78;51,0;87,2;~100;245,2;75;49,0;77,3;~100;222,7;
Öckerö;Kommunal;65;50,0;87,7;~100;243,4;65;50,0;75,4;~100;221,3;
Öckerö;Enskild;13;56,5;84,6;~100;253,8;10;43,5;..;..;232,3;
Ödeshög;Samtliga;33;55,0;93,9;~100;240,2;27;45,0;77,8;81,5;216,1;
Ödeshög;Kommunal;33;55,0;93,9;~100;240,2;27;45,0;77,8;81,5;216,1;
Örebro;Samtliga;730;50,9;81,9;88,2;224,1;705;49,1;72,1;81,1;199,6;
Örebro;Kommunal;505;48,5;78,6;85,0;216,0;537;51,5;68,5;77,7;191,4;
Örebro;Enskild;225;57,3;89,3;95,6;242,2;168;42,7;83,3;92,3;225,8;
Örkelljunga;Samtliga;38;41,8;89,5;~100;233,9;53;58,2;83,0;90,6;205,8;
Örkelljunga;Kommunal;34;42,5;91,2;~100;233,7;46;57,5;89,1;~100;210,3;
Örkelljunga;Enskild;..;..;..;..;..;..;..;..;..;..;
Örnsköldsvik;Samtliga;281;50,2;85,8;90,0;225,9;279;49,8;81,7;89,2;202,0;
Örnsköldsvik;Kommunal;269;49,6;87,7;90,7;227,6;273;50,4;82,1;89,7;202,5;
Örnsköldsvik;Enskild;..;..;..;..;188,1;..;..;..;..;..;
Östersund;Samtliga;252;49,2;85,3;91,3;233,8;260;50,8;82,7;87,3;207,4;
Östersund;Kommunal;203;50,4;85,7;91,1;232,8;200;49,6;83,5;87,5;208,6;
Östersund;Enskild;49;45,0;83,7;~100;238,2;60;55,0;80,0;86,7;203,4;
Österåker;Samtliga;189;46,3;81,0;89,9;229,9;219;53,7;73,1;86,8;205,4;
Österåker;Kommunal;138;45,4;80,4;87,7;230,2;166;54,6;71,7;83,7;205,5;
Österåker;Enskild;51;49,0;82,4;~100;229,1;53;51,0;77,4;~100;205,0;
Östhammar;Samtliga;82;41,4;86,6;93,9;231,7;116;58,6;68,1;87,9;192,2;
Östhammar;Kommunal;82;41,4;86,6;93,9;231,7;116;58,6;68,1;87,9;192,2;
Östra Göinge;Samtliga;75;47,8;72,0;85,3;207,8;82;52,2;70,7;79,3;187,4;
Östra Göinge;Kommunal;71;48,0;70,4;84,5;205,4;77;52,0;70,1;79,2;185,7;
Östra Göinge;Enskild;..;..;..;..;..;..;..;..;..;..;
Överkalix;Samtliga;10;37,0;100,0;100,0;228,8;17;63,0;64,7;~100;189,0;
Överkalix;Kommunal;..;..;..;..;..;..;..;..;..;..;
Överkalix;Enskild;..;..;..;..;..;..;..;100,0;100,0;226,3;
Övertorneå;Samtliga;22;32,8;72,7;~100;226,7;45;67,2;53,3;64,4;175,2;
Övertorneå;Kommunal;19;33,3;78,9;~100;234,6;38;66,7;50,0;57,9;168,0;
Övertorneå;Enskild;..;..;..;..;..;..;..;..;..;..;

Rapportbeskrivning och definitioner etc.  
  
Samtliga uppgifter avser elever med betyg enligt det mål- och kunskapsrelaterade betygssystemet. Uppgifterna avser betyg före prövning.
Observera att om uppgiften baseras på färre än 10 elever, dubbelprickas den i tabellerna. Då visas två prickar (..) istället för utfall. Om data saknas visas en prick (.) istället för utfall.
 

Antal elever;Antal elever som har avslutat årskurs 9, dvs elever med slutbetyg såväl från det mål och kunskapsrelaterade betygssystemet som andra bedömningssystem.;
;Elever som saknar betyg i alla ämnen, dvs elever som saknar slutbetyg ingår.;
Andel (%) elever;Denna statistikuppgift visar andelen elever i vald kategori av det totala antalet elever.;
Andel (%) uppnått kunskapskraven i alla ämnen;Andel elever med godkänt betyg i alla ämnen som ingått i elevens utbildning. Andelen beräknas av de elever som fått eller skulle ha fått betyg enligt det ;
;mål- och kunskapsrelaterade betygssystemet (elever som saknar godkänt betyg i alla ämnen ingår).;
Andel (%) behörig yrkesprog.;Andel elever som är behöriga att söka till yrkesprogram. För att en elev ska vara behörig krävs godkänt betyg i ämnena svenska/svenska som andraspråk, ;
;engelska och matematik samt i 5 ytterligare ämnen, totalt 8 ämnen. Andelen beräknas av de elever som fått eller skulle ha fått betyg enligt det ;
;mål- och kunskapsrelaterade betygssystemet (elever som saknar godkänt betyg i alla ämnen ingår). ;
;Observera att om antalet EJ behöriga är 1-4, så visas andelen behöriga som ~100.;
Genomsnittligt meritvärde (16);Meritvärdet utgörs av summan av betygsvärdena för de 16 bästa betygen i elevens slutbetyg (E=10, D=12.5, C=15, B=17.5 och A=20 samt tidigare G=10, VG=15 och MVG=20). ;
;Det möjliga maxvärdet för varje enskild elev är 320 poäng. Det genomsnittliga meritvärdet beräknas för de elever som fått lägst betyg E (tidigare G) i minst ett ämne.;
; Elevernas sammanlagda poäng divideras med antal elever som fått lägst betyg E (tidigare G) i minst ett ämne. Elever som saknar godkänt betyg i alla ämnen, ;
; dvs elever som saknar slutbetyg, ingår ej.;



