Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Slutbetyg årskurs 9, uppdelat per kön
Valt läsår: 2001/02

;;Flickor;Flickor;Flickor;Flickor;Flickor;Pojkar;Pojkar;Pojkar;Pojkar;Pojkar;
LINDESBERG;Kommunal;153;50,2;77,8;86,9;204,2;152;49,8;59,2;74,3;176,4;
LINKÖPING;Samtliga;733;48,7;78,3;91,5;213,1;772;51,3;68,4;88,1;190,7;
LINKÖPING;Kommunal;639;49,2;76,7;90,8;210,9;659;50,8;67,8;87,6;187,9;
LINKÖPING;Enskild;94;45,4;91,3;~100;230,4;113;54,6;71,8;91,3;208,5;
LJUNGBY;Samtliga;181;52,2;77,3;89,5;204,4;166;47,8;78,9;93,4;201,3;
LJUNGBY;Kommunal;181;52,2;77,3;89,5;204,4;166;47,8;78,9;93,4;201,3;
LJUSDAL;Samtliga;131;51,2;74,0;87,0;204,2;125;48,8;60,8;72,0;178,4;
LJUSDAL;Kommunal;131;51,2;74,0;87,0;204,2;125;48,8;60,8;72,0;178,4;
LJUSNARSBERG;Samtliga;34;46,6;79,4;~100;206,7;39;53,4;69,2;84,6;177,3;
LJUSNARSBERG;Kommunal;34;46,6;79,4;~100;206,7;39;53,4;69,2;84,6;177,3;
LOMMA;Samtliga;110;48,9;86,4;~100;236,7;115;51,1;85,2;94,8;222,1;
LOMMA;Kommunal;110;48,9;86,4;~100;236,7;115;51,1;85,2;94,8;222,1;
LUDVIKA;Samtliga;175;53,4;80,0;95,4;217,1;153;46,6;73,9;94,1;189,9;
LUDVIKA;Kommunal;175;53,4;80,0;95,4;217,1;153;46,6;73,9;94,1;189,9;
LULEÅ;Samtliga;390;48,9;85,6;93,8;220,9;407;51,1;78,1;88,9;194,3;
LULEÅ;Kommunal;390;48,9;85,6;93,8;220,9;407;51,1;78,1;88,9;194,3;
LUND;Samtliga;613;50,2;85,3;94,1;239,1;607;49,8;87,2;95,6;222,2;
LUND;Kommunal;585;50,1;85,3;94,0;239,4;582;49,9;87,1;95,5;222,0;
LUND;Enskild;28;52,8;..;..;..;25;47,2;..;..;..;
LYCKSELE;Samtliga;95;50,5;84,2;~100;209,9;93;49,5;81,7;94,6;187,4;
LYCKSELE;Kommunal;95;50,5;84,2;~100;209,9;93;49,5;81,7;94,6;187,4;
LYSEKIL;Samtliga;93;51,7;88,2;93,5;229,2;87;48,3;78,2;86,2;209,3;
LYSEKIL;Kommunal;93;51,7;88,2;93,5;229,2;87;48,3;78,2;86,2;209,3;
MALMÖ;Samtliga;1 347;49,3;72,8;83,1;208,8;1 387;50,7;64,5;78,7;187,2;
MALMÖ;Kommunal;1 310;49,0;72,7;82,8;208,3;1 362;51,0;64,4;78,5;186,7;
MALMÖ;Enskild;37;59,7;78,4;~100;228,4;25;40,3;72,0;~100;213,2;
MALUNG;Samtliga;59;53,6;91,5;~100;209,6;51;46,4;76,5;~100;198,6;
MALUNG;Kommunal;59;53,6;91,5;~100;209,6;51;46,4;76,5;~100;198,6;
MALÅ;Samtliga;24;44,4;91,7;~100;216,7;30;55,6;73,3;83,3;189,2;
MALÅ;Kommunal;24;44,4;91,7;~100;216,7;30;55,6;73,3;83,3;189,2;
MARIESTAD;Samtliga;123;43,6;82,1;93,5;221,6;159;56,4;78,6;91,2;193,8;
MARIESTAD;Kommunal;123;43,6;82,1;93,5;221,6;159;56,4;78,6;91,2;193,8;
MARK;Samtliga;211;49,2;78,7;94,8;211,0;218;50,8;72,5;92,7;193,1;
MARK;Kommunal;204;49,0;77,9;94,6;209,7;212;51,0;72,6;93,4;192,1;
MARK;Enskild;..;..;..;..;..;..;..;..;..;..;
MARKARYD;Samtliga;63;52,1;69,8;87,3;201,4;58;47,9;56,9;79,3;182,2;
MARKARYD;Kommunal;63;52,1;69,8;87,3;201,4;58;47,9;56,9;79,3;182,2;
MELLERUD;Samtliga;74;54,8;71,6;89,2;212,4;61;45,2;75,4;88,5;200,8;
MELLERUD;Kommunal;74;54,8;71,6;89,2;212,4;61;45,2;75,4;88,5;200,8;
MJÖLBY;Samtliga;157;49,8;80,3;90,4;216,6;158;50,2;70,9;81,6;192,7;
MJÖLBY;Kommunal;157;49,8;80,3;90,4;216,6;158;50,2;70,9;81,6;192,7;
MORA;Samtliga;130;47,8;81,5;93,8;221,2;142;52,2;74,6;90,8;197,6;
MORA;Kommunal;130;47,8;81,5;93,8;221,2;142;52,2;74,6;90,8;197,6;
MOTALA;Samtliga;259;47,3;80,7;94,2;213,3;288;52,7;71,9;88,2;185,7;
MOTALA;Kommunal;257;47,4;80,9;94,2;213,2;285;52,6;72,3;88,1;186,0;
MOTALA;Enskild;..;..;..;..;..;..;..;..;..;..;
MULLSJÖ;Samtliga;57;48,7;84,2;89,5;208,9;60;51,3;76,7;88,3;189,2;
MULLSJÖ;Kommunal;57;48,7;84,2;89,5;208,9;60;51,3;76,7;88,3;189,2;
MUNKEDAL;Samtliga;70;47,6;87,1;~100;225,2;77;52,4;92,2;~100;206,6;
MUNKEDAL;Kommunal;70;47,6;87,1;~100;225,2;77;52,4;92,2;~100;206,6;
MUNKFORS;Samtliga;24;41,4;83,3;~100;218,8;34;58,6;64,7;~100;186,3;
MUNKFORS;Kommunal;24;41,4;83,3;~100;218,8;34;58,6;64,7;~100;186,3;
MÖLNDAL;Samtliga;305;46,2;81,6;93,8;219,6;355;53,8;75,5;89,9;203,0;
MÖLNDAL;Kommunal;305;46,2;81,6;93,8;219,6;355;53,8;75,5;89,9;203,0;
MÖNSTERÅS;Samtliga;78;50,3;79,5;88,5;222,9;77;49,7;70,1;84,4;187,1;
MÖNSTERÅS;Kommunal;78;50,3;79,5;88,5;222,9;77;49,7;70,1;84,4;187,1;
MÖRBYLÅNGA;Samtliga;95;51,1;75,8;~100;214,1;91;48,9;71,4;94,5;186,9;
MÖRBYLÅNGA;Kommunal;95;51,1;75,8;~100;214,1;91;48,9;71,4;94,5;186,9;
NACKA;Samtliga;478;51,4;80,8;94,1;236,0;452;48,6;73,7;94,0;221,7;
NACKA;Kommunal;468;51,3;80,3;94,0;235,9;445;48,7;73,5;93,9;220,9;
NACKA;Enskild;..;..;100,0;100,0;242,5;..;..;..;..;..;
NORA;Samtliga;68;50,4;79,4;85,3;196,9;67;49,6;62,7;91,0;177,4;
NORA;Kommunal;68;50,4;79,4;85,3;196,9;67;49,6;62,7;91,0;177,4;
NORBERG;Samtliga;41;50,6;87,8;~100;226,6;40;49,4;47,5;77,5;157,0;
NORBERG;Kommunal;41;50,6;87,8;~100;226,6;40;49,4;47,5;77,5;157,0;
NORDANSTIG;Samtliga;72;49,3;80,6;~100;226,5;74;50,7;62,2;83,8;185,1;
NORDANSTIG;Kommunal;70;48,6;82,9;~100;226,9;74;51,4;62,2;83,8;185,1;
NORDANSTIG;Enskild;..;..;.;..;..;..;..;.;.;.;
NORDMALING;Samtliga;51;49,0;72,5;~100;201,1;53;51,0;64,2;77,4;170,1;
NORDMALING;Kommunal;51;49,0;72,5;~100;201,1;53;51,0;64,2;77,4;170,1;
NORRKÖPING;Samtliga;716;49,4;75,7;88,5;207,9;734;50,6;67,9;86,0;190,4;
NORRKÖPING;Kommunal;682;49,8;75,7;88,1;206,8;687;50,2;67,2;85,6;189,2;
NORRKÖPING;Enskild;34;42,0;76,2;100,0;243,1;47;58,0;82,8;~100;218,3;
NORRTÄLJE;Samtliga;337;50,3;70,3;89,6;214,5;333;49,7;61,6;86,2;184,5;
NORRTÄLJE;Kommunal;303;49,8;69,3;89,1;209,7;305;50,2;60,3;85,2;181,0;
NORRTÄLJE;Enskild;34;54,8;79,4;~100;258,0;28;45,2;75,0;~100;222,3;
NORSJÖ;Samtliga;36;53,7;86,1;~100;238,8;31;46,3;74,2;100,0;209,2;
NORSJÖ;Kommunal;36;53,7;86,1;~100;238,8;31;46,3;74,2;100,0;209,2;
NYBRO;Samtliga;135;48,4;83,0;94,1;209,4;144;51,6;68,8;92,4;187,3;
NYBRO;Kommunal;135;48,4;83,0;94,1;209,4;144;51,6;68,8;92,4;187,3;
NYKVARN;Samtliga;69;51,5;87,0;~100;228,8;65;48,5;75,4;90,8;198,7;
NYKVARN;Kommunal;69;51,5;87,0;~100;228,8;65;48,5;75,4;90,8;198,7;
NYKÖPING;Samtliga;291;48,7;79,2;89,8;206,9;307;51,3;71,8;86,2;188,3;
NYKÖPING;Kommunal;270;48,0;78,1;89,3;205,5;293;52,0;71,3;86,0;187,7;
NYKÖPING;Enskild;21;60,0;100,0;100,0;234,6;14;40,0;83,3;~100;200,8;
NYNÄSHAMN;Samtliga;144;51,2;65,3;86,8;204,9;137;48,8;64,2;90,5;191,9;
NYNÄSHAMN;Kommunal;144;51,2;65,3;86,8;204,9;137;48,8;64,2;90,5;191,9;
NÄSSJÖ;Samtliga;184;46,2;78,8;92,4;200,0;214;53,8;80,4;91,6;191,8;
NÄSSJÖ;Kommunal;184;46,2;78,8;92,4;200,0;214;53,8;80,4;91,6;191,8;
OCKELBO;Samtliga;43;56,6;76,7;~100;220,6;33;43,4;72,7;~100;214,2;
OCKELBO;Kommunal;43;56,6;76,7;~100;220,6;33;43,4;72,7;~100;214,2;
OLOFSTRÖM;Samtliga;82;51,9;64,6;86,6;197,2;76;48,1;61,8;92,1;186,3;
OLOFSTRÖM;Kommunal;82;51,9;64,6;86,6;197,2;76;48,1;61,8;92,1;186,3;
ORSA;Samtliga;46;52,3;63,0;84,8;210,7;42;47,7;50,0;83,3;189,0;
ORSA;Kommunal;46;52,3;63,0;84,8;210,7;42;47,7;50,0;83,3;189,0;
ORUST;Samtliga;114;49,1;85,1;~100;218,4;118;50,9;83,9;95,8;209,9;
ORUST;Kommunal;114;49,1;85,1;~100;218,4;118;50,9;83,9;95,8;209,9;
OSBY;Samtliga;88;48,1;73,9;88,6;200,3;95;51,9;61,1;85,3;178,8;
OSBY;Kommunal;88;48,1;73,9;88,6;200,3;95;51,9;61,1;85,3;178,8;
OSKARSHAMN;Samtliga;144;48,2;84,7;94,4;213,5;155;51,8;80,6;94,8;196,4;
OSKARSHAMN;Kommunal;144;48,2;84,7;94,4;213,5;155;51,8;80,6;94,8;196,4;
OVANÅKER;Samtliga;66;41,0;75,8;87,9;207,7;95;59,0;67,4;83,2;186,0;
OVANÅKER;Kommunal;66;41,0;75,8;87,9;207,7;95;59,0;67,4;83,2;186,0;
OXELÖSUND;Samtliga;58;41,1;72,4;82,8;206,7;83;58,9;73,5;88,0;189,1;
OXELÖSUND;Kommunal;58;41,1;72,4;82,8;206,7;83;58,9;73,5;88,0;189,1;
PAJALA;Samtliga;50;47,6;80,0;~100;237,5;55;52,4;90,9;~100;221,8;
PAJALA;Kommunal;44;44,9;77,3;~100;237,3;54;55,1;92,6;~100;223,1;
PAJALA;Enskild;..;..;..;..;..;..;..;.;..;..;
PARTILLE;Samtliga;202;44,9;78,2;93,6;224,7;248;55,1;80,2;95,2;210,7;
PARTILLE;Kommunal;194;44,4;77,8;93,3;223,7;243;55,6;80,2;95,1;211,0;
PARTILLE;Enskild;..;..;..;..;..;..;..;..;..;..;
PERSTORP;Samtliga;45;53,6;75,6;80,0;210,8;39;46,4;71,8;87,2;186,8;
PERSTORP;Kommunal;45;53,6;75,6;80,0;210,8;39;46,4;71,8;87,2;186,8;
PITEÅ;Samtliga;241;49,2;87,1;96,3;220,5;249;50,8;74,3;95,6;194,5;
PITEÅ;Kommunal;241;49,2;87,1;96,3;220,5;249;50,8;74,3;95,6;194,5;
RAGUNDA;Samtliga;36;48,0;75,0;86,1;202,4;39;52,0;79,5;~100;202,1;
RAGUNDA;Kommunal;36;48,0;75,0;86,1;202,4;39;52,0;79,5;~100;202,1;
ROBERTSFORS;Samtliga;54;47,0;90,7;~100;228,8;61;53,0;70,5;86,9;190,7;
ROBERTSFORS;Kommunal;54;47,0;90,7;~100;228,8;61;53,0;70,5;86,9;190,7;
RONNEBY;Samtliga;169;47,2;84,6;95,9;207,8;189;52,8;61,9;89,4;177,8;
RONNEBY;Kommunal;169;47,2;84,6;95,9;207,8;189;52,8;61,9;89,4;177,8;
RÄTTVIK;Samtliga;72;58,5;87,5;~100;213,3;51;41,5;98,0;100,0;213,4;
RÄTTVIK;Kommunal;72;58,5;87,5;~100;213,3;51;41,5;98,0;100,0;213,4;
SALA;Samtliga;154;49,8;72,1;89,0;200,7;155;50,2;56,1;84,5;173,5;
SALA;Kommunal;154;49,8;72,1;89,0;200,7;155;50,2;56,1;84,5;173,5;
SALEM;Samtliga;78;45,3;67,9;88,5;208,1;94;54,7;71,3;92,6;194,4;
SALEM;Kommunal;78;45,3;67,9;88,5;208,1;94;54,7;71,3;92,6;194,4;
SANDVIKEN;Samtliga;220;51,4;79,1;92,7;208,8;208;48,6;67,3;83,2;192,1;
SANDVIKEN;Kommunal;220;51,4;79,1;92,7;208,8;208;48,6;67,3;83,2;192,1;
SIGTUNA;Samtliga;242;46,4;62,4;86,5;205,0;280;53,6;60,7;85,8;194,8;
SIGTUNA;Kommunal;209;49,1;63,6;85,2;198,9;217;50,9;61,8;82,9;186,9;
SIGTUNA;Enskild;33;34,4;53,6;~100;249,5;63;65,6;56,9;~100;223,7;
SIMRISHAMN;Samtliga;112;51,1;76,5;90,2;229,6;107;48,9;72,7;92,9;198,1;
SIMRISHAMN;Kommunal;102;50,7;76,5;90,2;229,6;99;49,3;72,7;92,9;198,1;
SIMRISHAMN;Enskild;..;..;.;.;.;..;..;.;.;.;
SJÖBO;Samtliga;101;50,8;71,3;86,1;207,7;98;49,2;67,3;85,7;195,1;
SJÖBO;Kommunal;101;50,8;71,3;86,1;207,7;98;49,2;67,3;85,7;195,1;
SKARA;Samtliga;119;52,4;81,5;91,6;226,9;108;47,6;75,9;88,9;207,0;
SKARA;Kommunal;119;52,4;81,5;91,6;226,9;108;47,6;75,9;88,9;207,0;
SKELLEFTEÅ;Samtliga;441;49,0;86,2;95,5;219,0;459;51,0;74,9;89,1;193,7;
SKELLEFTEÅ;Kommunal;441;49,0;86,2;95,5;219,0;459;51,0;74,9;89,1;193,7;
SKINNSKATTEBERG;Samtliga;33;53,2;63,6;~100;182,0;29;46,8;72,4;~100;188,8;
SKINNSKATTEBERG;Kommunal;33;53,2;63,6;~100;182,0;29;46,8;72,4;~100;188,8;
SKURUP;Samtliga;88;47,3;77,3;94,3;207,6;98;52,7;59,2;83,7;182,9;
SKURUP;Kommunal;88;47,3;77,3;94,3;207,6;98;52,7;59,2;83,7;182,9;
SKÖVDE;Samtliga;290;47,7;79,3;89,7;211,9;318;52,3;72,6;89,6;195,2;
SKÖVDE;Kommunal;290;47,7;79,3;89,7;211,9;318;52,3;72,6;89,6;195,2;
SMEDJEBACKEN;Samtliga;63;42,3;84,1;92,1;223,7;86;57,7;76,7;87,2;201,1;
SMEDJEBACKEN;Kommunal;63;42,3;84,1;92,1;223,7;86;57,7;76,7;87,2;201,1;
SOLLEFTEÅ;Samtliga;137;48,4;81,8;90,5;208,7;146;51,6;76,7;86,3;184,9;
SOLLEFTEÅ;Kommunal;137;48,4;81,8;90,5;208,7;146;51,6;76,7;86,3;184,9;
SOLLENTUNA;Samtliga;371;50,3;80,9;93,5;229,7;366;49,7;71,6;91,3;205,4;
SOLLENTUNA;Kommunal;322;50,8;81,1;93,8;228,3;312;49,2;68,6;90,7;201,3;
SOLLENTUNA;Enskild;49;47,6;79,6;~100;239,1;54;52,4;88,9;~100;229,0;
SOLNA;Samtliga;146;41,8;71,9;84,2;205,2;203;58,2;70,9;85,2;205,9;
SOLNA;Kommunal;144;43,2;72,2;84,0;205,7;189;56,8;72,5;87,3;208,6;
SOLNA;Enskild;..;..;..;..;..;..;..;..;..;170,0;
SORSELE;Samtliga;22;62,9;90,9;100,0;241,6;13;37,1;100,0;100,0;233,5;
SORSELE;Kommunal;22;62,9;90,9;100,0;241,6;13;37,1;100,0;100,0;233,5;
SOTENÄS;Samtliga;53;44,5;88,7;~100;211,4;66;55,5;80,3;87,9;189,3;
SOTENÄS;Kommunal;53;44,5;88,7;~100;211,4;66;55,5;80,3;87,9;189,3;
STAFFANSTORP;Samtliga;122;48,4;80,3;92,6;226,0;130;51,6;70,0;91,5;205,7;
STAFFANSTORP;Kommunal;122;48,4;80,3;92,6;226,0;130;51,6;70,0;91,5;205,7;
STENUNGSUND;Samtliga;147;50,2;82,3;90,5;212,0;146;49,8;89,0;95,9;209,1;
STENUNGSUND;Kommunal;146;50,2;82,9;91,1;213,4;145;49,8;89,7;95,9;209,7;
STENUNGSUND;Enskild;..;..;.;.;..;..;..;.;..;..;
STOCKHOLM;Samtliga;3 480;49,1;76,8;88,9;227,1;3 601;50,9;68,7;86,6;203,7;
STOCKHOLM;Kommunal;3 014;48,7;75,9;88,5;224,1;3 179;51,3;68,4;86,2;200,9;
STOCKHOLM;Enskild;466;52,5;84,3;91,9;250,5;422;47,5;71,6;90,7;230,0;
STORFORS;Samtliga;47;48,0;70,2;89,4;209,4;51;52,0;72,5;80,4;186,3;
STORFORS;Kommunal;31;41,9;74,2;~100;199,4;43;58,1;76,7;81,4;178,3;
STORFORS;Enskild;..;..;62,5;~100;228,8;..;..;..;..;..;
STORUMAN;Samtliga;42;47,2;81,0;~100;210,8;47;52,8;78,7;~100;199,4;
STORUMAN;Kommunal;42;47,2;81,0;~100;210,8;47;52,8;78,7;~100;199,4;
STRÄNGNÄS;Samtliga;202;51,1;72,3;90,6;214,7;193;48,9;62,2;89,1;185,9;
STRÄNGNÄS;Kommunal;170;49,3;68,8;89,4;205,2;175;50,7;60,6;88,0;181,5;
STRÄNGNÄS;Enskild;32;64,0;90,6;~100;264,5;18;36,0;77,8;100,0;228,3;
STRÖMSTAD;Samtliga;57;49,6;75,4;89,5;218,8;58;50,4;60,3;86,2;187,1;
STRÖMSTAD;Kommunal;57;49,6;75,4;89,5;218,8;58;50,4;60,3;86,2;187,1;
STRÖMSUND;Samtliga;94;47,2;88,3;~100;222,4;105;52,8;69,5;89,5;186,4;
STRÖMSUND;Kommunal;94;47,2;88,3;~100;222,4;105;52,8;69,5;89,5;186,4;
SUNDBYBERG;Samtliga;125;50,6;72,8;88,0;211,4;122;49,4;57,4;81,1;175,0;
SUNDBYBERG;Kommunal;125;50,6;72,8;88,0;211,4;122;49,4;57,4;81,1;175,0;
SUNDSVALL;Samtliga;499;48,3;75,2;89,6;209,0;535;51,7;67,3;84,7;189,2;
SUNDSVALL;Kommunal;492;48,6;74,8;89,4;208,6;520;51,4;66,3;84,2;187,6;
SUNDSVALL;Enskild;..;..;..;..;..;..;..;100,0;100,0;244,0;
SUNNE;Samtliga;91;53,2;97,8;~100;234,6;80;46,8;83,8;91,3;208,8;
SUNNE;Kommunal;91;53,2;97,8;~100;234,6;80;46,8;83,8;91,3;208,8;
SURAHAMMAR;Samtliga;81;48,8;84,0;~100;219,8;85;51,2;87,1;~100;194,3;
SURAHAMMAR;Kommunal;81;48,8;84,0;~100;219,8;85;51,2;87,1;~100;194,3;
SVALÖV;Samtliga;85;50,9;85,9;~100;213,1;82;49,1;58,5;85,4;181,2;
SVALÖV;Kommunal;85;50,9;85,9;~100;213,1;82;49,1;58,5;85,4;181,2;
SVEDALA;Samtliga;120;48,0;86,7;94,2;220,3;130;52,0;77,7;87,7;196,1;
SVEDALA;Kommunal;120;48,0;86,7;94,2;220,3;130;52,0;77,7;87,7;196,1;
SVENLJUNGA;Samtliga;86;53,1;89,5;93,0;199,1;76;46,9;86,8;89,5;192,9;
SVENLJUNGA;Kommunal;86;53,8;89,5;93,0;199,1;74;46,3;89,2;90,5;195,5;
SVENLJUNGA;Enskild;..;..;.;.;.;..;..;.;..;..;
SÄFFLE;Samtliga;100;50,0;80,0;94,0;214,6;100;50,0;75,0;92,0;196,8;
SÄFFLE;Kommunal;100;50,0;80,0;94,0;214,6;100;50,0;75,0;92,0;196,8;
SÄTER;Samtliga;90;52,0;83,3;94,4;212,8;83;48,0;84,3;94,0;193,8;
SÄTER;Kommunal;90;52,0;83,3;94,4;212,8;83;48,0;84,3;94,0;193,8;
SÄVSJÖ;Samtliga;82;54,7;70,7;79,3;178,5;68;45,3;54,4;77,9;167,7;
SÄVSJÖ;Kommunal;82;54,7;70,7;79,3;178,5;68;45,3;54,4;77,9;167,7;
SÖDERHAMN;Samtliga;168;51,2;83,9;91,1;219,1;160;48,8;69,4;80,0;191,0;
SÖDERHAMN;Kommunal;168;51,2;83,9;91,1;219,1;160;48,8;69,4;80,0;191,0;
SÖDERKÖPING;Samtliga;106;51,5;88,2;~100;217,8;100;48,5;77,8;~100;194,1;
SÖDERKÖPING;Kommunal;93;48,4;88,2;~100;217,8;99;51,6;77,8;~100;194,1;
SÖDERKÖPING;Enskild;..;..;.;.;.;..;..;.;.;.;
SÖDERTÄLJE;Samtliga;484;50,4;71,0;82,2;206,6;476;49,6;70,8;82,9;191,9;
SÖDERTÄLJE;Kommunal;460;50,8;70,7;82,0;205,8;446;49,2;70,9;82,7;192,2;
SÖDERTÄLJE;Enskild;24;44,4;83,3;~100;237,3;30;55,6;..;..;..;
SÖLVESBORG;Samtliga;106;52,2;83,0;89,6;213,5;97;47,8;58,8;78,4;171,5;
SÖLVESBORG;Kommunal;106;52,2;83,0;89,6;213,5;97;47,8;58,8;78,4;171,5;
TANUM;Samtliga;89;57,1;84,3;~100;215,2;67;42,9;82,1;91,0;188,4;
TANUM;Kommunal;89;57,1;84,3;~100;215,2;67;42,9;82,1;91,0;188,4;
TIBRO;Samtliga;76;47,5;93,4;~100;221,5;84;52,5;76,2;84,5;188,6;
TIBRO;Kommunal;76;47,5;93,4;~100;221,5;84;52,5;76,2;84,5;188,6;
TIDAHOLM;Samtliga;83;50,9;88,0;~100;233,7;80;49,1;78,8;88,8;197,8;
TIDAHOLM;Kommunal;83;50,9;88,0;~100;233,7;80;49,1;78,8;88,8;197,8;
TIERP;Samtliga;152;55,5;76,3;94,7;216,0;122;44,5;59,0;89,3;178,8;
TIERP;Kommunal;152;55,5;76,3;94,7;216,0;122;44,5;59,0;89,3;178,8;
TIMRÅ;Samtliga;113;53,6;79,6;95,6;215,2;98;46,4;71,4;91,8;182,8;
TIMRÅ;Kommunal;113;53,6;79,6;95,6;215,2;98;46,4;71,4;91,8;182,8;
TINGSRYD;Samtliga;106;48,2;80,2;89,6;211,9;114;51,8;66,7;86,8;179,6;
TINGSRYD;Kommunal;106;48,2;80,2;89,6;211,9;114;51,8;66,7;86,8;179,6;
TJÖRN;Samtliga;106;52,0;86,8;93,4;214,7;98;48,0;85,7;90,8;202,8;
TJÖRN;Kommunal;106;52,0;86,8;93,4;214,7;98;48,0;85,7;90,8;202,8;
TOMELILLA;Samtliga;80;43,0;83,8;93,8;209,6;106;57,0;70,8;82,1;197,1;
TOMELILLA;Kommunal;80;43,0;83,8;93,8;209,6;106;57,0;70,8;82,1;197,1;
TORSBY;Samtliga;84;47,5;89,3;~100;235,7;93;52,5;72,0;83,9;182,2;
TORSBY;Kommunal;84;47,5;89,3;~100;235,7;93;52,5;72,0;83,9;182,2;
TORSÅS;Samtliga;55;51,4;89,1;~100;221,6;52;48,6;92,3;100,0;208,7;
TORSÅS;Kommunal;55;51,4;89,1;~100;221,6;52;48,6;92,3;100,0;208,7;
TRANEMO;Samtliga;67;51,1;82,1;~100;209,2;64;48,9;76,6;~100;185,2;
TRANEMO;Kommunal;67;51,1;82,1;~100;209,2;64;48,9;76,6;~100;185,2;
TRANÅS;Samtliga;125;54,8;83,2;95,2;208,4;103;45,2;64,1;90,3;185,0;
TRANÅS;Kommunal;125;54,8;83,2;95,2;208,4;103;45,2;64,1;90,3;185,0;
TRELLEBORG;Samtliga;239;52,0;74,1;84,9;198,4;221;48,0;67,4;83,7;185,2;
TRELLEBORG;Kommunal;239;52,0;74,1;84,9;198,4;221;48,0;67,4;83,7;185,2;
TROLLHÄTTAN;Samtliga;314;49,9;70,7;87,6;199,6;315;50,1;61,0;83,8;181,6;
TROLLHÄTTAN;Kommunal;314;49,9;70,7;87,6;199,6;315;50,1;61,0;83,8;181,6;
TROSA;Samtliga;67;52,3;79,1;~100;211,3;61;47,7;62,3;91,8;177,9;
TROSA;Kommunal;67;52,3;79,1;~100;211,3;61;47,7;62,3;91,8;177,9;
TYRESÖ;Samtliga;242;47,8;76,4;89,3;211,9;264;52,2;68,2;88,6;193,7;
TYRESÖ;Kommunal;242;47,8;76,4;89,3;211,9;264;52,2;68,2;88,6;193,7;
TÄBY;Samtliga;403;50,9;80,1;94,5;229,8;388;49,1;74,7;94,6;211,6;
TÄBY;Kommunal;257;48,3;84,8;96,5;232,7;275;51,7;74,9;94,2;208,6;
TÄBY;Enskild;146;56,4;71,9;91,1;224,5;113;43,6;74,3;95,6;218,9;
TÖREBODA;Samtliga;75;51,7;74,7;84,0;204,9;70;48,3;81,4;88,6;197,2;
TÖREBODA;Kommunal;75;51,7;74,7;84,0;204,9;70;48,3;81,4;88,6;197,2;
UDDEVALLA;Samtliga;305;47,2;74,1;88,5;206,6;341;52,8;73,6;89,4;191,3;
UDDEVALLA;Kommunal;277;47,4;72,9;87,4;203,3;308;52,6;74,0;89,6;190,6;
UDDEVALLA;Enskild;28;45,9;85,7;100,0;238,0;33;54,1;69,7;~100;197,3;
ULRICEHAMN;Samtliga;127;44,7;77,2;93,7;215,8;157;55,3;78,3;93,0;202,8;
ULRICEHAMN;Kommunal;127;44,7;77,2;93,7;215,8;157;55,3;78,3;93,0;202,8;
UMEÅ;Samtliga;631;49,7;84,0;94,0;227,5;639;50,3;80,4;93,6;206,1;
UMEÅ;Kommunal;583;49,7;83,5;93,8;225,8;589;50,3;80,0;93,2;204,0;
UMEÅ;Enskild;48;49,0;91,9;~100;253,5;50;51,0;87,5;100,0;236,8;
Upplands Väsby;Samtliga;213;47,8;69,0;85,0;209,6;233;52,2;55,4;85,0;187,8;
Upplands Väsby;Kommunal;205;47,3;68,3;84,4;208,4;228;52,7;56,1;85,1;187,9;
Upplands Väsby;Enskild;..;..;..;..;..;..;..;..;..;..;
UPPLANDS-BRO;Samtliga;146;48,2;77,4;89,7;207,4;157;51,8;65,6;84,1;182,5;
UPPLANDS-BRO;Kommunal;139;47,4;77,0;89,9;206,8;154;52,6;64,9;83,8;181,6;
UPPLANDS-BRO;Enskild;..;..;..;..;..;..;..;..;..;..;
UPPSALA;Samtliga;1 082;47,2;76,0;92,9;218,3;1 212;52,8;69,9;91,2;199,3;
UPPSALA;Kommunal;1 023;46,9;75,7;92,5;217,6;1 156;53,1;69,9;90,8;198,3;
UPPSALA;Enskild;59;51,3;81,8;100,0;231,6;56;48,7;68,8;100,0;222,6;
UPPVIDINGE;Samtliga;67;48,9;71,6;89,6;199,9;70;51,1;70,0;~100;188,6;
UPPVIDINGE;Kommunal;67;48,9;71,6;89,6;199,9;70;51,1;70,0;~100;188,6;
VADSTENA;Samtliga;51;49,0;72,5;~100;226,8;53;51,0;64,2;69,8;179,3;
VADSTENA;Kommunal;51;49,0;72,5;~100;226,8;53;51,0;64,2;69,8;179,3;
VAGGERYD;Samtliga;80;44,0;83,8;91,3;222,7;102;56,0;85,3;90,2;194,0;
VAGGERYD;Kommunal;80;44,0;83,8;91,3;222,7;102;56,0;85,3;90,2;194,0;
VALDEMARSVIK;Samtliga;49;43,8;89,8;~100;231,1;63;56,3;77,8;88,9;195,3;
VALDEMARSVIK;Kommunal;49;43,8;89,8;~100;231,1;63;56,3;77,8;88,9;195,3;
VALLENTUNA;Samtliga;154;50,3;71,4;92,2;205,6;152;49,7;59,9;85,5;184,3;
VALLENTUNA;Kommunal;154;50,3;71,4;92,2;205,6;152;49,7;59,9;85,5;184,3;
VANSBRO;Samtliga;39;49,4;79,5;~100;204,0;40;50,6;95,0;100,0;200,5;
