Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Slutbetyg årskurs 9, uppdelat per kön
Valt läsår: 2005/06

;;Flickor;Flickor;Flickor;Flickor;Flickor;Pojkar;Pojkar;Pojkar;Pojkar;Pojkar;
Vaggeryd;Samtliga;100;53,2;83,0;87,0;215,3;88;46,8;63,6;78,4;186,9;
Vaggeryd;Kommunal;100;53,2;83,0;87,0;215,3;88;46,8;63,6;78,4;186,9;
Valdemarsvik;Samtliga;67;51,5;77,6;82,1;199,0;63;48,5;69,8;74,6;191,6;
Valdemarsvik;Kommunal;67;51,5;77,6;82,1;199,0;63;48,5;69,8;74,6;191,6;
Vallentuna;Samtliga;222;53,1;87,4;96,8;228,8;196;46,9;67,3;93,4;192,0;
Vallentuna;Kommunal;207;53,4;88,4;96,6;230,4;181;46,6;68,0;93,9;194,4;
Vallentuna;Enskild;15;50,0;73,3;100,0;207,0;15;50,0;..;~100;163,3;
Vansbro;Samtliga;49;50,0;85,7;~100;201,0;49;50,0;77,6;89,8;192,7;
Vansbro;Kommunal;49;50,0;85,7;~100;201,0;49;50,0;77,6;89,8;192,7;
Vara;Samtliga;130;51,4;86,9;93,1;223,8;123;48,6;82,1;93,5;202,8;
Vara;Kommunal;130;51,4;86,9;93,1;223,8;123;48,6;82,1;93,5;202,8;
Varberg;Samtliga;393;48,5;81,9;92,1;211,8;417;51,5;73,6;87,1;191,2;
Varberg;Kommunal;387;48,5;82,4;92,5;212,5;411;51,5;74,2;87,1;191,5;
Varberg;Enskild;..;..;..;..;..;..;..;..;..;..;
Vaxholm;Samtliga;56;41,2;83,9;~100;222,0;80;58,8;86,3;~100;210,0;
Vaxholm;Kommunal;56;41,2;83,9;~100;222,0;80;58,8;86,3;~100;210,0;
Vellinge;Samtliga;265;52,3;84,9;95,5;229,8;242;47,7;84,3;96,7;213,0;
Vellinge;Kommunal;261;52,4;85,1;95,4;228,9;237;47,6;84,4;96,6;212,4;
Vellinge;Enskild;..;..;..;..;..;..;..;..;..;..;
Vetlanda;Samtliga;210;50,6;75,7;92,9;220,9;205;49,4;73,2;92,7;191,4;
Vetlanda;Kommunal;206;51,0;76,2;93,2;220,9;198;49,0;73,2;92,4;190,8;
Vetlanda;Enskild;..;..;..;..;..;..;..;..;..;..;
Vilhelmina;Samtliga;66;53,7;78,8;84,8;210,8;57;46,3;70,2;86,0;181,9;
Vilhelmina;Kommunal;63;52,9;77,8;84,1;207,7;56;47,1;71,4;85,7;182,6;
Vilhelmina;Enskild;..;..;..;..;..;..;..;.;..;..;
Vimmerby;Samtliga;124;51,7;83,1;92,7;225,3;116;48,3;64,7;86,2;186,8;
Vimmerby;Kommunal;124;51,7;83,1;92,7;225,3;116;48,3;64,7;86,2;186,8;
Vindeln;Samtliga;41;51,3;82,9;~100;228,5;39;48,8;84,6;~100;210,1;
Vindeln;Kommunal;41;51,3;82,9;~100;228,5;39;48,8;84,6;~100;210,1;
Vingåker;Samtliga;67;43,2;73,1;89,6;189,3;88;56,8;80,7;94,3;182,2;
Vingåker;Kommunal;67;43,2;73,1;89,6;189,3;88;56,8;80,7;94,3;182,2;
Vårgårda;Samtliga;85;45,2;69,4;85,9;191,0;103;54,8;73,8;90,3;186,8;
Vårgårda;Kommunal;85;45,2;69,4;85,9;191,0;103;54,8;73,8;90,3;186,8;
Vänersborg;Samtliga;284;50,9;76,8;89,4;211,1;274;49,1;73,0;91,6;197,5;
Vänersborg;Kommunal;250;49,8;76,0;88,0;208,7;252;50,2;74,6;90,9;195,7;
Vänersborg;Enskild;34;60,7;82,4;100,0;228,2;22;39,3;54,5;100,0;217,7;
Vännäs;Samtliga;77;47,0;70,1;80,5;199,5;87;53,0;79,3;92,0;187,3;
Vännäs;Kommunal;77;47,0;70,1;80,5;199,5;87;53,0;79,3;92,0;187,3;
Värmdö;Samtliga;213;45,3;79,3;89,2;212,7;257;54,7;79,0;92,6;195,9;
Värmdö;Kommunal;199;44,7;78,4;88,4;211,1;246;55,3;78,0;92,3;193,9;
Värmdö;Enskild;14;56,0;92,9;100,0;234,6;11;44,0;100,0;100,0;239,5;
Värnamo;Samtliga;228;49,5;83,3;89,0;222,8;233;50,5;71,2;85,8;195,3;
Värnamo;Kommunal;216;50,8;82,4;88,4;222,3;209;49,2;68,9;84,2;193,3;
Värnamo;Enskild;12;33,3;100,0;100,0;232,9;24;66,7;91,7;100,0;212,9;
Västervik;Samtliga;255;47,8;80,8;91,8;221,7;278;52,2;70,1;88,5;186,1;
Västervik;Kommunal;250;47,4;81,2;92,0;221,3;277;52,6;70,0;88,4;185,8;
Västervik;Enskild;..;..;..;..;..;..;..;..;..;..;
Västerås;Samtliga;919;48,6;77,1;88,4;211,9;973;51,4;69,1;87,0;193,8;
Västerås;Kommunal;784;47,5;75,6;87,2;208,3;865;52,5;68,4;86,0;190,6;
Västerås;Enskild;135;55,6;86,2;95,4;233,1;108;44,4;75,0;~100;220,9;
Växjö;Samtliga;522;50,7;86,3;93,2;228,3;508;49,3;78,3;89,3;202,0;
Växjö;Kommunal;477;49,7;86,2;92,9;225,6;482;50,3;77,4;88,8;200,7;
Växjö;Enskild;45;63,4;88,6;~100;264,6;26;36,6;100,0;100,0;232,1;
Ydre;Samtliga;23;41,1;78,3;100,0;238,9;33;58,9;57,6;~100;203,8;
Ydre;Kommunal;23;41,1;78,3;100,0;238,9;33;58,9;57,6;~100;203,8;
Ystad;Samtliga;217;54,3;88,5;94,5;224,9;183;45,8;89,6;95,6;211,9;
Ystad;Kommunal;161;52,8;86,3;94,4;217,9;144;47,2;90,3;95,8;207,7;
Ystad;Enskild;56;58,9;94,6;~100;244,9;39;41,1;87,2;~100;227,2;
Åmål;Samtliga;105;52,0;67,6;94,3;216,6;97;48,0;58,8;84,5;178,6;
Åmål;Kommunal;105;52,0;67,6;94,3;216,6;97;48,0;58,8;84,5;178,6;
Ånge;Samtliga;73;51,4;87,7;93,2;225,3;69;48,6;55,1;78,3;177,1;
Ånge;Kommunal;73;51,4;87,7;93,2;225,3;69;48,6;55,1;78,3;177,1;
Åre;Samtliga;73;52,5;84,9;~100;220,8;66;47,5;83,3;~100;201,5;
Åre;Kommunal;73;52,5;84,9;~100;220,8;66;47,5;83,3;~100;201,5;
Årjäng;Samtliga;81;57,4;81,5;91,4;218,4;60;42,6;71,7;90,0;187,5;
Årjäng;Kommunal;81;57,4;81,5;91,4;218,4;60;42,6;71,7;90,0;187,5;
Åsele;Samtliga;26;60,5;92,3;~100;230,0;17;39,5;88,2;~100;205,0;
Åsele;Kommunal;26;63,4;92,3;~100;230,0;15;36,6;100,0;100,0;220,3;
Åsele;Enskild;..;..;.;.;.;..;..;.;..;..;
Åstorp;Samtliga;123;59,1;78,9;94,3;215,1;85;40,9;60,0;82,4;179,6;
Åstorp;Kommunal;123;59,1;78,9;94,3;215,1;85;40,9;60,0;82,4;179,6;
Åtvidaberg;Samtliga;86;43,2;86,0;94,2;219,7;113;56,8;66,4;82,3;179,7;
Åtvidaberg;Kommunal;86;43,2;86,0;94,2;219,7;113;56,8;66,4;82,3;179,7;
Älmhult;Samtliga;109;49,5;80,7;91,7;216,9;111;50,5;67,6;90,1;194,8;
Älmhult;Kommunal;109;49,5;80,7;91,7;216,9;111;50,5;67,6;90,1;194,8;
Älvdalen;Samtliga;41;46,1;80,5;87,8;210,2;48;53,9;83,3;~100;193,1;
Älvdalen;Kommunal;41;46,1;80,5;87,8;210,2;48;53,9;83,3;~100;193,1;
Älvkarleby;Samtliga;69;43,4;85,5;~100;212,3;90;56,6;82,2;~100;193,8;
Älvkarleby;Kommunal;45;38,5;77,8;~100;204,9;72;61,5;80,6;~100;188,8;
Älvkarleby;Enskild;24;57,1;100,0;100,0;226,3;18;42,9;88,9;100,0;213,6;
Älvsbyn;Samtliga;66;48,9;84,8;~100;218,2;69;51,1;78,3;92,8;196,6;
Älvsbyn;Kommunal;66;48,9;84,8;~100;218,2;69;51,1;78,3;92,8;196,6;
Ängelholm;Samtliga;251;48,3;78,9;92,0;220,8;269;51,7;73,6;90,3;201,3;
Ängelholm;Kommunal;218;47,7;78,4;90,8;217,8;239;52,3;73,6;89,5;198,8;
Ängelholm;Enskild;33;52,4;81,8;100,0;240,9;30;47,6;73,3;~100;220,5;
Öckerö;Samtliga;102;49,8;83,3;91,2;215,0;103;50,2;67,0;87,4;186,1;
Öckerö;Kommunal;102;49,8;83,3;91,2;215,0;103;50,2;67,0;87,4;186,1;
Ödeshög;Samtliga;31;41,3;71,0;~100;194,5;44;58,7;72,7;79,5;184,7;
Ödeshög;Kommunal;31;41,3;71,0;~100;194,5;44;58,7;72,7;79,5;184,7;
Örebro;Samtliga;868;50,0;76,8;86,0;212,6;867;50,0;74,1;86,2;195,4;
Örebro;Kommunal;672;46,9;74,9;84,5;206,8;761;53,1;73,5;85,0;192,8;
Örebro;Enskild;196;64,9;84,0;91,7;234,1;106;35,1;79,0;95,0;215,3;
Örkelljunga;Samtliga;73;54,1;93,2;~100;230,3;62;45,9;62,9;83,9;196,5;
Örkelljunga;Kommunal;69;55,2;92,8;~100;228,4;56;44,8;58,9;82,1;191,5;
Örkelljunga;Enskild;..;..;..;..;..;..;..;..;..;..;
Örnsköldsvik;Samtliga;378;48,0;83,1;91,3;217,6;410;52,0;77,6;88,5;187,9;
Örnsköldsvik;Kommunal;376;48,0;83,0;91,2;217,1;407;52,0;77,6;88,5;187,7;
Örnsköldsvik;Enskild;..;..;..;..;..;..;..;..;..;..;
Östersund;Samtliga;388;51,1;83,9;91,7;216,9;372;48,9;82,9;94,0;201,6;
Östersund;Kommunal;349;51,5;83,4;91,4;216,0;329;48,5;82,4;93,6;201,3;
Östersund;Enskild;39;47,6;88,6;~100;226,7;43;52,4;87,5;~100;204,1;
Österåker;Samtliga;229;47,2;83,0;94,3;216,6;256;52,8;75,4;91,4;203,7;
Österåker;Kommunal;217;47,1;82,0;94,0;214,4;244;52,9;74,2;91,0;202,4;
Österåker;Enskild;12;50,0;100,0;100,0;254,6;12;50,0;100,0;100,0;231,3;
Östhammar;Samtliga;168;47,2;72,6;88,7;205,4;188;52,8;66,5;84,0;174,6;
Östhammar;Kommunal;168;47,2;72,6;88,7;205,4;188;52,8;66,5;84,0;174,6;
Östra Göinge;Samtliga;122;53,7;74,6;94,3;206,6;105;46,3;61,0;81,0;184,8;
Östra Göinge;Kommunal;118;53,9;77,1;94,1;205,7;101;46,1;63,4;82,2;188,1;
Östra Göinge;Enskild;..;..;.;..;..;..;..;.;..;..;
Överkalix;Samtliga;36;55,4;83,3;~100;225,6;29;44,6;69,0;79,3;165,2;
Överkalix;Kommunal;34;57,6;82,4;~100;222,2;25;42,4;72,0;80,0;172,4;
Överkalix;Enskild;..;..;..;..;..;..;..;..;..;..;
Övertorneå;Samtliga;37;56,9;89,2;~100;241,6;28;43,1;89,3;~100;204,8;
Övertorneå;Kommunal;35;59,3;91,4;~100;243,0;24;40,7;87,5;~100;200,2;
Övertorneå;Enskild;..;..;..;..;..;..;..;..;..;..;

Rapportbeskrivning och definitioner etc.  
  
Samtliga uppgifter avser elever med betyg enligt det mål- och kunskapsrelaterade betygssystemet. Uppgifterna avser betyg före prövning.
Observera att om uppgiften baseras på färre än 10 elever, dubbelprickas den i tabellerna. Då visas två prickar (..) istället för utfall. Om data saknas visas en prick (.) istället för utfall.
 

Antal elever;Antal elever som har avslutat årskurs 9, dvs elever med slutbetyg såväl från det mål och kunskapsrelaterade betygssystemet som andra bedömningssystem.;
;Elever som saknar betyg i alla ämnen, dvs elever som saknar slutbetyg ingår.;
Andel (%) elever;Denna statistikuppgift visar andelen elever i vald kategori av det totala antalet elever.;
Andel (%) uppnått kunskapskraven i alla ämnen;Andel elever med godkänt betyg i alla ämnen som ingått i elevens utbildning. Andelen beräknas av de elever som fått eller skulle ha fått betyg enligt det ;
;mål- och kunskapsrelaterade betygssystemet (elever som saknar godkänt betyg i alla ämnen ingår).;
Andel (%) behörig nat. prog.;Fram till införandet av den nya gymnasieskolan 2011, dvs till och med läsåret 2009/10 fanns ett krav för att söka till nationella program. Kravet för en elev att söka till gymnasieskolan var lägst betyget godkänd i ämnena svenska/svenska som andraspråk, engelska och matematik.;
;Andelen beräknas av de som fått eller skulle ha fått betyg enligt det mål- och kunskapsrelaterade betygssystemet (elever som saknar godkänt betyg i alla ämnen ingår). Observera att om antalet EJ behöriga är 1-4, så visas andelen behöriga som ~100.;
Genomsnittligt meritvärde (16);Meritvärdet utgörs av summan av betygsvärdena för de 16 bästa betygen i elevens slutbetyg (E=10, D=12.5, C=15, B=17.5 och A=20 samt tidigare G=10, VG=15 och MVG=20). ;
;Det möjliga maxvärdet för varje enskild elev är 320 poäng. Det genomsnittliga meritvärdet beräknas för de elever som fått lägst betyg E (tidigare G) i minst ett ämne.;
; Elevernas sammanlagda poäng divideras med antal elever som fått lägst betyg E (tidigare G) i minst ett ämne. Elever som saknar godkänt betyg i alla ämnen, ;
; dvs elever som saknar slutbetyg, ingår ej.;



